id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
38,-3.0625,-18.0,-14.9375,-20.5,flower
39,-32.5,-49.0,-16.5,-11.75,house
40,-2.3125,-16.875,-14.5625,-20.125,ink
41,-1.5,-18.625,-17.125,-16.625,dog
42,34.0,-14.25,-48.25,-17.125,screw
43,-3.1875,-17.75,-14.5625,-47.5,snow
44,-34.1875,-50.0,-15.8125,-15.1875,flower
45,-38.1875,-48.25,-10.0625,-16.875,window
46,1.5,-17.625,-19.125,-42.0,cloth
47,-29.625,-48.25,-18.625,-19.5,cloth
48,-30.125,-47.0,-16.875,-20.0,leaf
49,2.25,-14.75,-17.0,-19.25,bolt
50,30.875,-18.375,-49.25,-19.0,knife
51,-1.1875,-16.0,-14.8125,-13.1875,snow
52,1.25,-47.0,-48.25,-17.5,chair
53,-37.0625,-53.0,-15.9375,-13.125,sun
54,-4.5,-53.5,-49.0,-18.0,house
55,29.125,-16.625,-45.75,-13.75,rock
56,32.4375,-14.8125,-47.25,-13.25,fish
57,1.875,-16.5,-18.375,-14.875,bird
58,-0.875,-17.0,-16.125,-53.5,cup
59,2.1875,-12.8125,-15.0,-15.25,coin
60,-5.125,-19.0,-13.875,-15.4375,wind
61,0.5,-17.5,-18.0,-45.25,house
62,6.6875,-8.5625,-15.25,-16.75,ant
63,-29.5625,-43.0,-13.4375,-13.25,cat
64,0.5,-14.5625,-15.0625,-17.375,ant
65,-1.5,-19.5,-18.0,-20.75,fork
66,5.8125,-12.4375,-18.25,-14.375,roof
67,1.4375,-15.9375,-17.375,-13.875,bird
68,39.375,-11.875,-51.25,-19.625,glass
69,31.75,-20.25,-52.0,-19.5,dress
70,-37.9375,-53.0,-15.0625,-17.625,star
71,-2.0625,-16.5,-14.4375,-52.25,box
72,0.625,-14.375,-15.0,-48.25,ink
73,2.3125,-14.0625,-16.375,-14.625,star
74,31.125,-16.875,-48.0,-16.375,spoon
75,6.9375,-14.3125,-21.25,-17.75,wolf
76,7.09375,-7.78125,-14.875,-11.6875,sand
77,3.0,-16.125,-19.125,-21.5,roof
78,2.5625,-12.8125,-15.375,-48.0,food
79,-26.5,-43.75,-17.25,-44.5,fire
80,-7.125,-24.375,-17.25,-17.75,moon
81,-28.5,-49.0,-20.5,-17.375,dress
82,-0.625,-17.875,-17.25,-15.75,bird
83,4.1875,-14.6875,-18.875,-17.375,fish
84,0.75,-51.75,-52.5,-14.875,coat
85,-6.25,-19.0,-12.75,-16.75,floor
86,7.3125,-9.0625,-16.375,-52.25,leaf
87,-27.25,-46.0,-18.75,-17.5,bird
88,33.0625,-13.4375,-46.5,-14.625,plate
89,0.75,-17.75,-18.5,-19.125,stone
90,-1.375,-19.375,-18.0,-15.4375,bird
91,1.875,-16.375,-18.25,-15.625,lion
92,28.875,-18.375,-47.25,-15.375,chair
93,-1.4375,-14.0625,-12.625,-15.0625,table
94,-0.625,-16.25,-15.625,-16.0,sun
95,-1.25,-53.25,-52.0,-19.125,window
96,-35.875,-52.5,-16.625,-14.4375,chair
97,-1.125,-17.25,-16.125,-11.875,rock
98,-1.6875,-15.625,-13.9375,-50.75,paper
99,6.5,-11.375,-17.875,-17.5,dog
100,-30.625,-45.75,-15.125,-50.0,food
101,35.0,-17.0,-52.0,-19.375,cloth
102,-5.875,-14.625,-8.75,-15.125,bowl
103,-35.1875,-48.5,-13.3125,-15.3125,hat
104,-1.3125,-16.0,-14.6875,-13.375,coin
105,-7.8125,-15.9375,-8.125,-14.4375,nail
106,8.5,-8.25,-16.75,-17.875,rain
107,0.1875,-14.5,-14.6875,-13.625,snow
108,-3.375,-18.125,-14.75,-13.8125,wall
109,41.3125,-7.4375,-48.75,-13.4375,spoon
110,-0.875,-18.25,-17.375,-17.625,cloth
111,-1.875,-18.25,-16.375,-19.0,fire
112,30.125,-16.875,-47.0,-16.5,roof
113,30.75,-17.5,-48.25,-52.0,fork
114,35.8125,-13.1875,-49.0,-15.125,flower
115,24.25,-20.5,-44.75,-15.9375,watch
116,-31.75,-46.25,-14.5,-16.625,snow
117,32.75,-19.5,-52.25,-50.0,bolt
118,0.125,-19.125,-19.25,-15.1875,grass
119,1.375,-14.875,-16.25,-49.25,water
120,-20.875,-38.25,-17.375,-14.3125,water
121,39.1875,-13.0625,-52.25,-14.75,table
122,1.5,-13.0625,-14.5625,-20.875,box
123,33.75,-14.25,-48.0,-20.625,leaf
124,3.625,-17.375,-21.0,-11.6875,bear
125,2.75,-17.125,-19.875,-15.25,bear
126,4.125,-15.625,-19.75,-44.75,dress
127,1.125,-14.5625,-15.6875,-50.5,wall
128,6.6875,-12.8125,-19.5,-12.9375,shoe
129,2.375,-13.75,-16.125,-14.625,bee
130,-12.6875,-20.875,-8.1875,-16.5,bowl
131,1.125,-16.625,-17.75,-13.625,bee
132,-30.625,-49.0,-18.375,-15.0625,pants
133,29.75,-19.0,-48.75,-11.5625,house
134,35.375,-17.875,-53.25,-19.0,rope
135,-37.6875,-53.5,-15.8125,-14.625,car
136,-21.875,-43.75,-21.875,-17.875,bear
137,28.125,-17.125,-45.25,-19.75,book
138,28.5,-16.5,-45.0,-14.9375,bowl
139,32.25,-18.25,-50.5,-50.25,key
140,-0.375,-17.375,-17.0,-45.5,coat
141,-5.5,-53.75,-48.25,-46.25,door
142,-33.8125,-47.5,-13.6875,-18.75,cat
143,-2.5,-18.875,-16.375,-50.75,bag
144,-35.375,-53.0,-17.625,-48.25,fork
145,-3.375,-17.625,-14.25,-49.0,wind
146,2.625,-15.0,-17.625,-15.875,cloth
147,2.5,-15.5,-18.0,-49.75,knife
148,-1.375,-15.8125,-14.4375,-17.25,rock
149,0.75,-17.625,-18.375,-49.25,shoe
150,3.75,-46.25,-50.0,-16.375,lamp
151,-0.5625,-16.375,-15.8125,-48.0,lamp
152,-5.8125,-18.875,-13.0625,-14.0,key
153,-3.75,-18.625,-14.875,-11.25,ink
154,4.0625,-13.5625,-17.625,-52.25,bird
155,-1.0,-49.0,-48.0,-43.5,fish
156,-2.875,-17.25,-14.375,-16.875,floor
157,36.125,-14.125,-50.25,-17.375,moon
158,37.125,-14.875,-52.0,-18.125,bee
159,-4.1875,-19.75,-15.5625,-15.5,car
160,36.0,-15.25,-51.25,-51.5,glass
161,-39.0,-53.0,-14.0,-14.625,paper
162,34.625,-17.875,-52.5,-15.8125,coat
163,38.125,-16.375,-54.5,-9.4375,table
164,-31.75,-48.25,-16.5,-13.625,rain
165,5.0,-45.0,-50.0,-21.25,bear
166,29.75,-15.75,-45.5,-13.8125,fire
167,-0.1875,-15.0,-14.8125,-18.375,wind
168,-0.5,-14.1875,-13.6875,-50.75,ink
169,-29.6875,-45.5,-15.8125,-18.5,coin
170,1.375,-15.25,-16.625,-7.96875,pen
171,35.625,-14.375,-50.0,-7.90625,pen
172,2.0,-16.5,-18.5,-13.5625,roof
173,4.4375,-11.9375,-16.375,-16.875,chair
174,-6.25,-20.125,-13.875,-16.75,food
175,0.875,-16.125,-17.0,-12.375,chair
176,31.5625,-13.6875,-45.25,-17.5,plate
177,35.375,-17.625,-53.0,-14.4375,sand
178,42.8125,-8.9375,-51.75,-17.75,coat
179,4.75,-12.875,-17.625,-46.75,bird
180,5.875,-14.625,-20.5,-17.375,dress
181,2.25,-45.25,-47.5,-15.125,ring
182,33.5625,-13.9375,-47.5,-13.0625,ring
183,35.625,-18.125,-53.75,-13.5,shoe
184,-37.6875,-51.25,-13.5625,-16.625,box
185,-6.125,-19.5,-13.375,-51.0,ring
186,0.5,-45.25,-45.75,-18.0,metal
187,-2.5625,-15.5,-12.9375,-14.25,key
188,-1.875,-18.5,-16.625,-16.0,coat
189,1.75,-18.5,-20.25,-52.75,fish
190,-11.625,-21.5,-9.875,-53.0,screw
191,0.0625,-15.125,-15.1875,-54.5,car
192,4.25,-10.5625,-14.8125,-50.25,sand
193,30.0,-16.0,-46.0,-50.5,fire
194,4.4375,-14.6875,-19.125,-47.5,knife
195,0.375,-16.5,-16.875,-49.25,knife
196,11.96875,-6.65625,-18.625,-49.5,roof
197,-38.0,-53.5,-15.5,-15.875,sun
198,2.25,-16.375,-18.625,-51.75,bolt
199,33.5,-18.0,-51.5,-14.0625,bee
200,32.0,-20.5,-52.5,-13.8125,water
201,22.875,-16.375,-39.25,-16.625,deer
202,32.25,-14.75,-47.0,-49.5,chair
203,31.5625,-15.4375,-47.0,-14.0625,snow
204,31.5,-16.25,-47.75,-18.375,ink
205,-2.75,-46.75,-44.0,-17.125,hat
206,-1.5,-15.75,-14.25,-46.25,flower
207,-2.375,-17.125,-14.75,-48.25,car
208,34.875,-15.125,-50.0,-16.0,shirt
209,-38.0625,-52.5,-14.4375,-16.875,food
210,-1.375,-17.375,-16.0,-14.0625,rain
211,-5.6875,-19.5,-13.8125,-13.8125,wind
212,-6.8125,-15.4375,-8.625,-15.4375,bowl
213,-3.5625,-17.5,-13.9375,-15.625,hat
214,-4.0,-21.0,-17.0,-16.75,dog
215,-2.875,-19.125,-16.25,-14.1875,rain
216,37.5625,-14.9375,-52.5,-17.625,paper
217,-4.4375,-17.125,-12.6875,-44.0,key
218,-7.5,-16.75,-9.25,-48.5,screw
219,-37.5625,-49.75,-12.1875,-16.0,key
220,34.75,-14.25,-49.0,-14.9375,knife
221,11.34375,-7.40625,-18.75,-16.5,roof
222,-1.9375,-16.5,-14.5625,-14.625,ink
223,10.0,-7.375,-17.375,-15.875,spoon
224,4.0,-14.0,-18.0,-16.25,knife
225,5.3125,-12.4375,-17.75,-18.125,bird
226,2.25,-46.0,-48.25,-14.0,spoon
227,1.5,-16.75,-18.25,-49.25,dog
228,-2.0625,-17.625,-15.5625,-49.5,sun
229,0.5625,-14.75,-15.3125,-49.75,metal
230,-26.125,-44.25,-18.125,-52.0,glass
231,-1.25,-17.875,-16.625,-43.25,pen
232,32.625,-15.875,-48.5,-52.25,bed
233,-3.25,-16.125,-12.875,-46.25,table
234,5.0625,-13.4375,-18.5,-14.3125,glass
235,-3.125,-16.25,-13.125,-22.25,watch
236,-6.625,-20.75,-14.125,-16.75,box
237,-33.3125,-47.75,-14.4375,-20.625,wall
238,-29.75,-46.0,-16.25,-12.4375,ant
239,-0.6875,-16.5,-15.8125,-13.1875,plate
240,-25.125,-47.25,-22.125,-49.75,wolf
241,8.5625,-8.9375,-17.5,-49.75,roof
242,-1.3125,-17.125,-15.8125,-46.5,star
243,-32.75,-48.5,-15.75,-17.0,ant
244,34.75,-16.25,-51.0,-49.5,lamp
245,0.25,-18.625,-18.875,-14.9375,roof
246,0.25,-17.0,-17.25,-14.1875,bed
247,0.375,-15.4375,-15.8125,-14.125,metal
248,-33.875,-47.5,-13.625,-13.8125,floor
249,-36.4375,-50.25,-13.8125,-15.4375,coin
250,5.5,-40.5,-46.0,-14.75,fire
251,-0.6875,-15.25,-14.5625,-18.0,snow
252,-25.4375,-40.25,-14.8125,-13.375,metal
253,0.75,-17.125,-17.875,-45.5,leaf
254,-2.5,-18.25,-15.75,-18.375,sun
255,-35.6875,-48.75,-13.0625,-18.125,ring
256,-1.0,-13.75,-12.75,-13.1875,wire
257,1.4375,-13.0,-14.4375,-16.75,coin
258,2.4375,-14.3125,-16.75,-16.375,cup
259,-2.0,-16.375,-14.375,-14.1875,star
260,36.0,-17.25,-53.25,-11.5,window
261,1.0,-48.5,-49.5,-16.875,flower
262,33.9375,-15.8125,-49.75,-15.5625,food
263,2.25,-18.375,-20.625,-20.625,dress
264,4.25,-14.0,-18.25,-16.25,bed
265,-2.375,-16.375,-14.0,-7.28125,floor
266,-3.875,-17.625,-13.75,-15.8125,paper
267,-4.125,-14.3125,-10.1875,-52.0,window
268,-35.9375,-50.75,-14.8125,-47.5,watch
269,-0.75,-48.25,-47.5,-46.0,leaf
270,1.0,-14.0,-15.0,-14.75,food
271,-33.0,-50.0,-17.0,-16.875,cup
272,30.75,-17.25,-48.0,-51.5,coin
273,34.5,-15.5,-50.0,-49.25,lamp
274,27.125,-18.375,-45.5,-52.0,wall
275,-4.5625,-18.875,-14.3125,-52.5,coin
276,30.125,-20.875,-51.0,-15.375,key
277,33.625,-14.875,-48.5,-16.0,door
278,31.875,-13.875,-45.75,-16.0,ant
279,0.0,-15.625,-15.625,-13.5,wall
280,38.6875,-11.0625,-49.75,-15.25,bear
281,-7.5,-54.0,-46.5,-47.0,roof
282,-2.875,-17.625,-14.75,-18.75,metal
283,37.1875,-8.3125,-45.5,-19.625,bowl
284,30.375,-18.875,-49.25,-8.75,knife
285,-0.6875,-15.0625,-14.375,-15.1875,flower
286,-3.4375,-19.375,-15.9375,-17.75,wood
287,0.125,-14.25,-14.375,-11.4375,book
288,-6.75,-53.25,-46.5,-16.375,plate
289,-3.4375,-17.625,-14.1875,-9.9375,snow
290,1.75,-16.75,-18.5,-42.25,bolt
291,3.3125,-13.6875,-17.0,-15.5625,fire
292,-3.25,-19.375,-16.125,-17.25,wood
293,3.375,-13.375,-16.75,-16.375,fire
294,-1.5625,-16.25,-14.6875,-17.75,rock
295,0.5,-16.125,-16.625,-18.125,metal
296,30.375,-16.875,-47.25,-52.0,chair
297,0.0,-48.0,-48.0,-13.625,cup
298,3.125,-17.0,-20.125,-17.0,dress
299,-5.6875,-20.5,-14.8125,-15.75,snow
300,-0.5,-47.25,-46.75,-18.875,leaf
301,3.25,-50.5,-53.75,-52.0,rope
302,31.6875,-15.3125,-47.0,-48.5,ring
303,0.1875,-13.0625,-13.25,-20.375,table
304,2.5625,-14.9375,-17.5,-15.0,coat
305,4.75,-44.25,-49.0,-13.125,house
306,-27.6875,-42.75,-15.0625,-12.75,spoon
307,-0.875,-13.8125,-12.9375,-17.0,cat
308,-1.6875,-17.375,-15.6875,-18.625,metal
309,-5.875,-14.6875,-8.8125,-50.5,screw
310,-0.375,-17.75,-17.375,-15.375,fork
311,-33.875,-48.25,-14.375,-12.625,paper
312,-6.5625,-22.375,-15.8125,-13.0,chair
313,-4.3125,-18.5,-14.1875,-15.0,ant
314,-0.3125,-14.125,-13.8125,-14.0,plate
315,36.0,-17.5,-53.5,-12.75,shoe
316,-3.0,-19.125,-16.125,-52.0,wood
317,4.5625,-14.4375,-19.0,-13.625,cloth
318,2.5625,-13.5625,-16.125,-17.625,star
319,-10.8125,-19.25,-8.4375,-13.875,nail
320,3.375,-16.25,-19.625,-13.4375,grass
321,32.625,-17.625,-50.25,-15.1875,food
322,4.25,-43.75,-48.0,-17.125,spoon
323,0.25,-17.0,-17.25,-18.5,sun
324,28.5,-17.75,-46.25,-20.0,plate
325,5.0,-47.0,-52.0,-16.375,bolt
326,26.875,-19.625,-46.5,-19.875,chair
327,27.25,-16.0,-43.25,-53.25,ant
328,0.3125,-12.75,-13.0625,-17.75,key
329,-3.8125,-18.125,-14.3125,-17.5,coin
330,-2.0625,-17.375,-15.3125,-46.0,car
331,0.25,-17.0,-17.25,-22.25,bird
332,-4.25,-17.5,-13.25,-13.0,hat
333,-37.375,-50.0,-12.625,-12.4375,table
334,6.6875,-12.6875,-19.375,-12.375,lion
335,-2.5,-50.25,-47.75,-14.25,sun
336,-25.5,-42.5,-17.0,-45.5,chair
337,-2.5625,-17.5,-14.9375,-16.625,ant
338,34.125,-18.625,-52.75,-13.375,paper
339,-2.625,-17.0,-14.375,-17.625,ink
340,-2.1875,-17.875,-15.6875,-19.75,food
341,-5.375,-21.0,-15.625,-45.5,lamp
342,0.875,-15.75,-16.625,-17.25,door
343,-3.875,-15.875,-12.0,-16.75,deer
344,-1.25,-49.25,-48.0,-13.0,rain
345,-3.1875,-16.875,-13.6875,-14.125,box
346,-2.375,-20.375,-18.0,-48.25,bed
347,1.875,-17.0,-18.875,-17.875,roof
348,-2.0625,-17.875,-15.8125,-16.75,wood
349,0.5,-49.5,-50.0,-14.0625,box
350,-35.1875,-51.0,-15.8125,-19.375,door
351,-2.6875,-17.875,-15.1875,-13.875,star
352,-0.5,-17.375,-16.875,-11.5625,cup
353,-2.375,-18.125,-15.75,-15.0625,bag
354,-27.25,-44.75,-17.5,-42.75,moon
355,-39.1875,-51.75,-12.5625,-15.5625,ring
356,-1.375,-16.125,-14.75,-45.75,rock
357,-7.65625,-15.5,-7.84375,-45.5,nail
358,0.0,-47.75,-47.75,-17.75,fish
359,-3.0,-19.375,-16.375,-53.5,bed
360,-35.25,-49.5,-14.25,-52.25,snow
361,3.125,-15.875,-19.0,-15.3125,grass
362,-26.0,-43.25,-17.25,-13.0,bag
363,35.625,-13.625,-49.25,-16.0,dog
364,-36.4375,-50.75,-14.3125,-16.375,paper
365,-30.875,-49.0,-18.125,-14.875,shoe
366,-1.75,-20.0,-18.25,-51.25,rain
367,-34.375,-52.25,-17.875,-19.875,glass
368,3.25,-48.75,-52.0,-13.9375,bee
369,-2.875,-17.875,-15.0,-16.875,ink
370,3.125,-17.125,-20.25,-16.75,dress
371,-0.625,-18.0,-17.375,-14.125,water
372,-1.0,-17.375,-16.375,-18.625,wood
373,-36.25,-53.5,-17.25,-15.375,chair
374,3.0625,-14.0625,-17.125,-17.25,coat
375,5.3125,-11.9375,-17.25,-50.75,bolt
376,33.5625,-15.9375,-49.5,-14.375,ring
377,27.875,-17.625,-45.5,-15.25,metal
378,29.5,-17.75,-47.25,-15.5,roof
379,4.375,-14.5,-18.875,-16.75,bird
380,-33.125,-50.5,-17.375,-13.125,chair
381,30.5,-13.25,-43.75,-14.6875,hat
382,33.375,-16.625,-50.0,-46.0,bird
383,32.375,-18.375,-50.75,-17.375,wolf
384,1.0,-16.125,-17.125,-16.125,moon
385,-32.75,-49.0,-16.25,-13.6875,tree
386,-0.1875,-13.375,-13.1875,-16.75,table
387,1.875,-14.875,-16.75,-14.8125,house
388,32.25,-17.25,-49.5,-15.5,bird
389,6.5,-13.875,-20.375,-15.1875,grass
390,-31.25,-49.25,-18.0,-13.9375,roof
391,35.5,-17.75,-53.25,-15.25,bolt
392,30.25,-17.75,-48.0,-14.5,snow
393,0.8125,-15.1875,-16.0,-9.5625,rock
394,-4.5,-21.125,-16.625,-15.0625,chair
395,-4.5,-20.625,-16.125,-46.25,tree
396,2.125,-14.75,-16.875,-50.5,fire
397,-8.5625,-17.625,-9.0625,-16.875,nail
398,9.375,-8.75,-18.125,-14.5,glass
399,4.0,-13.75,-17.75,-15.0625,rope
400,0.5,-16.125,-16.625,-15.25,pen
401,5.25,-48.5,-53.75,-16.5,water
402,38.6875,-14.3125,-53.0,-18.25,paper
403,34.875,-15.125,-50.0,-20.25,bird
404,31.0,-17.0,-48.0,-16.0,watch
405,27.625,-19.125,-46.75,-13.25,metal
406,-2.5625,-16.25,-13.6875,-14.5625,food
407,-27.875,-47.75,-19.875,-48.5,grass
408,-2.25,-20.5,-18.25,-12.3125,roof
409,39.25,-14.25,-53.5,-17.5,shoe
410,-3.9375,-17.875,-13.9375,-17.625,paper
411,28.5,-16.75,-45.25,-12.0,star
412,-0.75,-18.625,-17.875,-17.875,bird
413,-0.8125,-15.25,-14.4375,-9.25,ant
414,0.5,-13.5,-14.0,-17.625,paper
415,-31.3125,-47.0,-15.6875,-14.3125,star
416,31.25,-16.25,-47.5,-15.375,plate
417,-6.375,-20.75,-14.375,-36.75,hat
418,1.25,-14.875,-16.125,-52.0,house
419,-32.125,-49.25,-17.125,-19.875,moon
420,-0.25,-14.4375,-14.1875,-48.0,hat
421,-4.125,-20.875,-16.75,-44.25,fork
422,-31.25,-51.5,-20.25,-14.625,dress
423,-0.875,-18.125,-17.25,-48.5,fire
424,-1.5625,-17.25,-15.6875,-52.0,box
425,-1.0,-17.0,-16.0,-48.0,leaf
426,1.0,-16.75,-17.75,-8.0625,bee
427,26.625,-17.625,-44.25,-52.75,hat
428,2.5625,-13.9375,-16.5,-16.5,bee
429,-0.75,-16.375,-15.625,-21.375,wall
430,-34.25,-50.0,-15.75,-50.75,wall
431,2.625,-14.75,-17.375,-15.625,spoon
432,-0.75,-19.875,-19.125,-17.5,lion
433,-36.75,-53.5,-16.75,-19.75,house
434,1.8125,-14.8125,-16.625,-17.0,moon
435,-2.875,-20.375,-17.5,-14.625,shoe
436,-2.125,-18.5,-16.375,-19.75,spoon
437,2.0,-13.625,-15.625,-16.875,cup
438,30.125,-17.125,-47.25,-20.125,sun
439,0.9375,-13.875,-14.8125,-54.5,flower
440,32.8125,-14.1875,-47.0,-18.25,sun
441,-2.875,-16.875,-14.0,-13.6875,watch
442,30.75,-17.25,-48.0,-16.625,ring
443,-30.0,-48.75,-18.75,-17.5,rope
444,-5.5625,-18.125,-12.5625,-15.25,key
445,1.0,-14.375,-15.375,-15.5,metal
446,2.3125,-13.8125,-16.125,-11.6875,water
447,-33.375,-52.75,-19.375,-13.1875,bird
448,2.25,-14.25,-16.5,-18.875,lamp
449,-3.75,-18.875,-15.125,-12.625,door
450,-2.375,-16.75,-14.375,-46.75,wind
451,-0.625,-14.4375,-13.8125,-16.0,key
452,1.375,-17.0,-18.375,-15.6875,shoe
453,3.0,-15.25,-18.25,-51.5,cloth
454,35.625,-14.375,-50.0,-14.4375,food
455,-7.3125,-19.875,-12.5625,-16.125,key
456,-29.375,-43.75,-14.375,-14.6875,food
457,2.75,-48.25,-51.0,-15.9375,pants
458,-33.125,-52.0,-18.875,-14.4375,bed
459,-1.0,-17.625,-16.625,-16.75,tree
460,8.0,-45.25,-53.25,-18.75,paper
461,-1.375,-18.125,-16.75,-21.5,moon
462,-5.375,-17.625,-12.25,-21.25,table
463,-41.21875,-48.5,-7.28125,-45.5,nail
464,1.5625,-14.3125,-15.875,-47.75,cup
465,-0.5,-17.375,-16.875,-21.875,bee
466,-3.5,-17.5,-14.0,-15.9375,food
467,-7.21875,-15.0625,-7.84375,-52.75,nail
468,-5.375,-14.25,-8.875,-16.875,bowl
469,0.0,-17.375,-17.375,-12.0,chair
470,-0.8125,-16.625,-15.8125,-49.0,door
471,39.9375,-8.0625,-48.0,-18.0,leaf
472,2.0,-46.5,-48.5,-19.5,bear
473,-1.25,-16.375,-15.125,-46.0,ink
474,33.6875,-14.5625,-48.25,-17.5,knife
475,-1.25,-18.75,-17.5,-13.25,leaf
476,0.875,-17.25,-18.125,-18.875,glass
477,-0.5,-18.125,-17.625,-16.0,roof
478,-3.0,-18.125,-15.125,-18.125,box
479,1.875,-14.875,-16.75,-19.875,cup
480,-8.1875,-22.25,-14.0625,-47.5,book
481,-1.375,-15.6875,-14.3125,-18.0,floor
482,-2.5,-20.75,-18.25,-11.5,cloth
483,-29.25,-45.75,-16.5,-13.8125,water
484,4.3125,-14.1875,-18.5,-48.0,knife
485,36.9375,-15.5625,-52.5,-17.75,cloth
486,-0.875,-18.625,-17.75,-14.3125,pen
487,-4.3125,-20.125,-15.8125,-16.75,sun
488,3.0,-50.0,-53.0,-16.375,water
489,-32.9375,-47.25,-14.3125,-19.375,coin
490,-35.25,-53.0,-17.75,-13.9375,bag
491,2.625,-14.125,-16.75,-13.75,coat
492,3.75,-13.625,-17.375,-18.25,fire
493,-29.875,-47.25,-17.375,-17.5,house
494,1.5625,-14.5625,-16.125,-42.75,coat
495,-2.4375,-18.25,-15.8125,-45.5,leaf
496,3.375,-16.875,-20.25,-49.5,grass
497,32.5,-16.5,-49.0,-15.3125,shirt
498,-1.0,-17.375,-16.375,-17.625,cup
499,26.875,-21.875,-48.75,-51.25,fork
500,-32.1875,-46.5,-14.3125,-14.6875,watch
501,-1.0,-18.0,-17.0,-15.9375,tree
502,1.5,-50.0,-51.5,-11.4375,lion
503,-2.8125,-17.75,-14.9375,-17.0,metal
504,34.375,-18.875,-53.25,-19.375,sand
505,41.09375,-7.90625,-49.0,-53.0,bed
506,29.25,-18.0,-47.25,-13.125,spoon
507,40.1875,-13.3125,-53.5,-12.625,shoe
508,36.875,-15.625,-52.5,-50.0,lion
509,33.375,-14.875,-48.25,-45.75,coin
510,37.125,-16.125,-53.25,-19.875,bag
511,40.40625,-7.09375,-47.5,-13.6875,coin
512,30.75,-18.25,-49.0,-20.875,pen
513,-3.875,-20.125,-16.25,-17.75,cup
514,-35.3125,-48.75,-13.4375,-50.75,hat
515,-3.5,-18.625,-15.125,-19.375,ink
516,1.25,-17.375,-18.625,-18.125,cloth
517,1.8125,-13.0625,-14.875,-14.0,flower
518,-32.4375,-48.25,-15.8125,-12.9375,door
519,-37.375,-51.5,-14.125,-18.5,hat
520,-6.0,-52.0,-46.0,-51.5,wire
521,34.4375,-13.8125,-48.25,-13.6875,sun
522,4.125,-11.6875,-15.8125,-12.375,pen
523,-6.5,-19.875,-13.375,-12.8125,key
524,3.4375,-13.8125,-17.25,-45.5,pen
525,30.0,-17.75,-47.75,-49.5,ring
526,5.8125,-13.8125,-19.625,-17.0,cloth
527,-32.5,-49.5,-17.0,-16.125,coat
528,-2.5,-55.0,-52.5,-15.625,bee
529,27.625,-17.625,-45.25,-14.25,star
530,3.0,-46.75,-49.75,-16.625,grass
531,21.5,-20.25,-41.75,-15.5,floor
532,-28.0,-46.0,-18.0,-16.875,glass
533,30.5,-16.5,-47.0,-53.0,sun
534,32.5,-16.5,-49.0,-14.0,bird
535,-34.625,-49.5,-14.875,-45.25,snow
536,2.375,-13.75,-16.125,-16.375,lamp
537,3.4375,-13.4375,-16.875,-16.875,chair
538,0.125,-17.625,-17.75,-15.625,house
539,35.75,-12.0,-47.75,-15.375,screw
540,2.75,-16.875,-19.625,-18.625,grass
541,27.0625,-15.6875,-42.75,-17.5,cat
542,30.25,-16.5,-46.75,-12.5625,chair
543,5.25,-14.0,-19.25,-47.25,lion
544,-43.5625,-52.0,-8.4375,-13.375,nail
545,-10.09375,-18.0,-7.90625,-18.0,nail
546,2.875,-14.5,-17.375,-43.25,coat
547,-0.5,-18.25,-17.75,-13.75,coat
548,-0.625,-16.5,-15.875,-16.625,tree
549,27.375,-16.875,-44.25,-14.75,bowl
