id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
40,-8.03125,-14.8125,-6.78125,-6.40625,ink
41,-4.25,-11.625,-7.375,-13.0,dog
42,-6.0625,-14.6875,-8.625,-13.375,screw
43,-6.75,-14.8125,-8.0625,-10.0,snow
44,-3.9375,-14.9375,-11.0,-9.0625,flower
45,-6.375,-16.375,-10.0,-10.0,window
46,-5.3125,-14.75,-9.4375,-5.65625,cloth
47,-2.0,-12.875,-10.875,-7.78125,cloth
48,-0.375,-11.5,-11.125,-13.5,leaf
49,0.25,-12.8125,-13.0625,-7.625,bolt
50,-2.125,-14.375,-12.25,-7.46875,knife
51,-6.09375,-13.875,-7.78125,-10.6875,snow
52,-5.0625,-13.0,-7.9375,-5.375,chair
53,-0.375,-12.9375,-12.5625,-12.875,sun
54,3.59375,-6.90625,-10.5,-6.53125,house
55,-1.875,-12.5625,-10.6875,-12.625,rock
56,-1.9375,-12.625,-10.6875,-13.3125,fish
57,-5.5,-14.0,-8.5,-8.125,bird
58,-7.375,-15.875,-8.5,-9.75,cup
59,-4.75,-14.4375,-9.6875,-14.0625,coin
60,2.0625,-10.375,-12.4375,-12.125,wind
61,-0.4375,-11.9375,-11.5,-10.375,house
62,0.375,-12.9375,-13.3125,-12.3125,ant
63,6.875,-7.375,-14.25,-8.125,cat
64,-8.84375,-16.5,-7.65625,-8.5,ant
65,-0.0625,-10.125,-10.0625,-13.6875,fork
66,-9.375,-15.375,-6.0,-13.5625,roof
67,-2.75,-13.0625,-10.3125,-10.9375,bird
68,-5.34375,-12.375,-7.03125,-9.5625,glass
69,-2.375,-12.0625,-9.6875,-12.875,dress
70,-5.8125,-13.75,-7.9375,-11.3125,star
71,-5.75,-16.0,-10.25,-10.625,box
72,-6.0,-15.875,-9.875,-9.1875,ink
73,-1.1875,-12.8125,-11.625,-10.9375,star
74,-3.0625,-11.6875,-8.625,-14.875,spoon
75,-5.34375,-11.5625,-6.21875,-9.125,wolf
76,-0.9375,-8.9375,-8.0,-13.375,sand
77,0.9375,-7.375,-8.3125,-12.5625,roof
78,-1.5625,-15.5625,-14.0,-6.65625,food
79,4.25,-9.875,-14.125,-7.21875,fire
80,-4.9375,-14.125,-9.1875,-8.875,moon
81,2.0625,-11.0625,-13.125,-13.875,dress
82,-4.875,-13.9375,-9.0625,-8.625,bird
83,-10.9375,-14.625,-3.6875,-13.625,fish
84,1.96875,-7.71875,-9.6875,-12.75,coat
85,-4.875,-14.9375,-10.0625,-14.8125,floor
86,-5.5625,-13.375,-7.8125,-6.59375,leaf
87,0.5625,-11.3125,-11.875,-14.0,bird
88,-2.125,-12.375,-10.25,-10.0,plate
89,-3.1875,-11.5,-8.3125,-11.375,stone
90,-0.625,-8.5625,-7.9375,-13.25,bird
91,-10.21875,-16.625,-6.40625,-15.1875,lion
92,-6.375,-13.9375,-7.5625,-7.03125,chair
93,-7.75,-16.5,-8.75,-13.375,table
94,-3.46875,-11.1875,-7.71875,-14.1875,sun
95,-6.8125,-16.0,-9.1875,-5.59375,window
96,-4.0,-12.8125,-8.8125,-14.625,chair
97,-0.8125,-11.375,-10.5625,-8.75,rock
98,-1.0,-10.25,-9.25,-5.9375,paper
99,-2.8125,-12.5,-9.6875,-16.375,dog
100,-3.75,-14.5,-10.75,-9.1875,food
101,-3.625,-14.75,-11.125,-7.65625,cloth
102,-8.3125,-16.5,-8.1875,-8.25,bowl
103,-1.75,-11.125,-9.375,-12.25,hat
104,4.46875,-6.59375,-11.0625,-12.3125,coin
105,-8.46875,-14.0625,-5.59375,-14.375,nail
106,-1.5625,-12.5,-10.9375,-8.8125,rain
107,-5.375,-13.0625,-7.6875,-8.9375,snow
108,-0.125,-14.0625,-13.9375,-4.90625,wall
109,-2.375,-10.125,-7.75,-11.3125,spoon
110,-0.5,-12.9375,-12.4375,-13.1875,cloth
111,-0.875,-13.9375,-13.0625,-5.96875,fire
112,-3.375,-14.6875,-11.3125,-14.9375,roof
113,-7.1875,-13.125,-5.9375,-5.59375,fork
114,-1.125,-12.625,-11.5,-9.375,flower
115,-3.6875,-12.875,-9.1875,-11.25,watch
116,-0.4375,-13.625,-13.1875,-10.125,snow
117,-2.4375,-11.3125,-8.875,-5.78125,bolt
118,-2.75,-11.875,-9.125,-12.9375,grass
119,-5.90625,-13.5,-7.59375,-8.75,water
120,-4.21875,-11.1875,-6.96875,-14.1875,water
121,-6.75,-14.0,-7.25,-10.875,table
122,-3.375,-12.9375,-9.5625,-10.875,box
123,5.8125,-6.0,-11.8125,-14.25,leaf
124,-10.46875,-16.25,-5.78125,-16.125,bear
125,-6.5625,-14.625,-8.0625,-13.1875,bear
126,-6.1875,-12.375,-6.1875,-7.21875,dress
127,3.3125,-8.75,-12.0625,-7.8125,wall
128,4.375,-10.1875,-14.5625,-9.8125,shoe
129,0.96875,-7.65625,-8.625,-12.125,bee
130,-1.9375,-12.8125,-10.875,-14.0625,bowl
131,0.125,-11.625,-11.75,-8.625,bee
132,-3.625,-15.3125,-11.6875,-9.875,pants
133,-0.6875,-11.5625,-10.875,-13.375,house
134,0.6875,-11.25,-11.9375,-8.0,rope
135,0.3125,-12.25,-12.5625,-12.3125,car
136,0.0,-14.375,-14.375,-10.4375,bear
137,-0.875,-15.375,-14.5,-13.5,book
138,-0.625,-12.0625,-11.4375,-11.125,bowl
139,-2.375,-11.75,-9.375,-7.875,key
140,-1.25,-15.25,-14.0,-14.3125,coat
141,0.8125,-11.1875,-12.0,-11.4375,door
142,-4.875,-13.0,-8.125,-11.8125,cat
143,5.5,-7.9375,-13.4375,-11.75,bag
144,2.125,-9.6875,-11.8125,-13.6875,fork
145,-0.5625,-12.75,-12.1875,-12.625,wind
146,-2.1875,-15.0625,-12.875,-14.25,cloth
147,-5.6875,-16.125,-10.4375,-5.21875,knife
148,-0.1875,-9.5,-9.3125,-10.125,rock
149,-4.75,-14.25,-9.5,-5.65625,shoe
150,-4.65625,-11.0,-6.34375,-14.125,lamp
151,-8.1875,-17.125,-8.9375,-8.375,lamp
152,-0.5625,-14.0,-13.4375,-13.125,key
153,-0.0625,-12.875,-12.8125,-12.1875,ink
154,0.0625,-12.75,-12.8125,-9.9375,bird
155,-0.75,-12.0625,-11.3125,-8.5625,fish
156,-0.25,-15.25,-15.0,-14.875,floor
157,0.5,-13.1875,-13.6875,-14.3125,moon
158,-4.0625,-11.125,-7.0625,-6.125,bee
159,-3.34375,-11.0625,-7.71875,-15.9375,car
160,-0.9375,-13.625,-12.6875,-9.25,glass
161,-2.9375,-13.6875,-10.75,-12.75,paper
162,3.625,-9.625,-13.25,-13.6875,coat
163,-1.9375,-11.3125,-9.375,-10.8125,table
164,-4.375,-15.375,-11.0,-15.4375,rain
165,-1.875,-14.375,-12.5,-11.625,bear
166,-2.6875,-15.3125,-12.625,-7.9375,fire
167,2.1875,-10.25,-12.4375,-13.3125,wind
168,-1.9375,-12.9375,-11.0,-7.34375,ink
169,-1.1875,-12.125,-10.9375,-11.0,coin
170,-3.625,-12.75,-9.125,-11.4375,pen
171,-7.375,-15.0,-7.625,-7.71875,pen
172,-4.0,-15.375,-11.375,-13.5,roof
173,-0.25,-10.625,-10.375,-15.0625,chair
174,-6.84375,-13.8125,-6.96875,-15.9375,food
175,-4.375,-15.4375,-11.0625,-11.9375,chair
176,0.125,-13.8125,-13.9375,-10.25,plate
177,-6.125,-13.9375,-7.8125,-15.4375,sand
178,2.25,-9.3125,-11.5625,-15.5625,coat
179,-0.5,-14.625,-14.125,-7.875,bird
180,-6.46875,-14.4375,-7.96875,-10.8125,dress
181,-3.1875,-13.25,-10.0625,-9.3125,ring
182,-9.84375,-16.125,-6.28125,-9.125,ring
183,0.875,-13.5625,-14.4375,-12.125,shoe
184,5.0,-9.5,-14.5,-7.9375,box
185,-3.375,-15.0625,-11.6875,-11.0,ring
186,-7.1875,-16.75,-9.5625,-13.1875,metal
187,-7.625,-16.125,-8.5,-5.65625,key
188,-3.75,-13.1875,-9.4375,-12.75,coat
189,-4.6875,-15.1875,-10.5,-11.375,fish
190,-4.75,-12.9375,-8.1875,-6.5625,screw
191,-3.875,-13.5625,-9.6875,-13.5,car
192,-0.3125,-12.875,-12.5625,-12.0,sand
193,-7.0,-14.0,-7.0,-11.375,fire
194,-3.5,-13.0,-9.5,-11.5625,knife
195,-1.9375,-14.5,-12.5625,-10.875,knife
196,-0.6875,-9.0,-8.3125,-7.25,roof
197,-3.8125,-12.8125,-9.0,-16.625,sun
198,-1.125,-14.3125,-13.1875,-14.0,bolt
199,-6.25,-14.5,-8.25,-8.75,bee
200,-3.71875,-11.375,-7.65625,-14.8125,water
201,-4.0625,-13.25,-9.1875,-14.6875,deer
202,-7.625,-16.125,-8.5,-11.3125,chair
203,-3.8125,-11.3125,-7.5,-7.625,snow
204,-4.625,-14.75,-10.125,-13.5,ink
205,-2.8125,-10.625,-7.8125,-11.0,hat
206,-8.625,-18.375,-9.75,-7.59375,flower
207,-5.0625,-12.5,-7.4375,-7.5625,car
208,-4.5625,-12.1875,-7.625,-7.75,shirt
209,-3.9375,-14.75,-10.8125,-8.375,food
210,-6.25,-17.25,-11.0,-8.625,rain
211,0.3125,-13.0625,-13.375,-12.0625,wind
212,0.25,-10.5625,-10.8125,-8.75,bowl
213,-7.8125,-16.5,-8.6875,-11.75,hat
214,-5.8125,-14.3125,-8.5,-8.625,dog
215,-6.90625,-14.625,-7.71875,-11.6875,rain
216,-5.75,-13.9375,-8.1875,-14.25,paper
217,-1.5625,-14.8125,-13.25,-9.6875,key
218,-6.6875,-15.4375,-8.75,-8.4375,screw
219,-0.9375,-12.125,-11.1875,-10.9375,key
220,-3.8125,-14.625,-10.8125,-11.125,knife
221,-1.6875,-10.5625,-8.875,-8.25,roof
222,-1.8125,-17.25,-15.4375,-12.75,ink
223,1.0625,-8.625,-9.6875,-9.6875,spoon
224,-4.3125,-16.5,-12.1875,-9.3125,knife
225,4.0625,-10.1875,-14.25,-6.78125,bird
226,-6.625,-16.375,-9.75,-14.6875,spoon
227,-8.0625,-17.125,-9.0625,-9.0625,dog
228,-3.1875,-12.875,-9.6875,-11.5,sun
229,-0.625,-13.4375,-12.8125,-9.5,metal
230,1.0625,-11.8125,-12.875,-13.0625,glass
231,-5.1875,-14.625,-9.4375,-13.5625,pen
232,-2.3125,-13.875,-11.5625,-9.125,bed
233,6.53125,-5.84375,-12.375,-14.6875,table
234,1.875,-13.6875,-15.5625,-14.75,glass
235,-1.0,-11.5,-10.5,-13.3125,watch
236,-3.25,-14.5625,-11.3125,-8.8125,box
237,7.6875,-8.4375,-16.125,-10.375,wall
238,0.5625,-13.9375,-14.5,-12.375,ant
239,-5.0,-15.5,-10.5,-7.71875,plate
240,-8.625,-17.0,-8.375,-6.5,wolf
241,-5.78125,-12.8125,-7.03125,-10.25,roof
242,-1.0625,-13.625,-12.5625,-11.5,star
243,2.5,-12.9375,-15.4375,-14.125,ant
244,-5.90625,-11.25,-5.34375,-11.6875,lamp
245,-3.1875,-13.8125,-10.625,-16.0,roof
246,-3.625,-12.5,-8.875,-10.625,bed
247,-6.75,-16.0,-9.25,-8.0625,metal
248,-3.0625,-18.625,-15.5625,-10.0625,floor
249,-3.0625,-14.375,-11.3125,-10.625,coin
250,0.125,-8.75,-8.875,-14.4375,fire
251,2.15625,-6.46875,-8.625,-13.4375,snow
252,-1.375,-12.25,-10.875,-7.3125,metal
253,-4.875,-15.5,-10.625,-10.1875,leaf
254,-3.875,-13.5,-9.625,-9.125,sun
255,-1.25,-14.25,-13.0,-10.6875,ring
256,-3.8125,-12.4375,-8.625,-8.3125,wire
257,-2.125,-14.25,-12.125,-8.25,coin
258,-5.75,-15.0,-9.25,-12.75,cup
259,-4.84375,-12.625,-7.78125,-10.0,star
260,-6.71875,-14.0,-7.28125,-14.5625,window
261,-4.25,-14.3125,-10.0625,-14.0625,flower
262,-4.90625,-12.3125,-7.40625,-8.5,food
263,-4.5625,-14.0,-9.4375,-13.75,dress
264,-1.125,-11.375,-10.25,-15.3125,bed
265,-0.3125,-13.5625,-13.25,-7.0,floor
266,0.8125,-11.8125,-12.625,-13.8125,paper
267,3.09375,-6.46875,-9.5625,-4.125,window
268,-2.9375,-12.8125,-9.875,-9.0,watch
269,-5.875,-17.0,-11.125,-15.0,leaf
270,-0.0625,-13.875,-13.8125,-12.625,food
271,-1.375,-13.9375,-12.5625,-11.0,cup
272,-2.8125,-13.25,-10.4375,-7.375,coin
273,-6.1875,-13.1875,-7.0,-11.5625,lamp
274,3.0625,-13.1875,-16.25,-13.0625,wall
275,-5.0625,-13.5,-8.4375,-9.25,coin
276,-5.125,-13.75,-8.625,-9.375,key
277,-1.75,-13.3125,-11.5625,-14.375,door
278,1.0625,-8.8125,-9.875,-13.9375,ant
279,1.5625,-13.3125,-14.875,-15.25,wall
280,-4.875,-11.875,-7.0,-11.3125,bear
281,-9.0,-17.375,-8.375,-11.9375,roof
282,-0.0625,-8.125,-8.0625,-9.9375,metal
283,-4.9375,-14.375,-9.4375,-11.4375,bowl
284,-3.5,-14.0,-10.5,-12.375,knife
285,-2.8125,-17.5,-14.6875,-12.625,flower
286,6.3125,-10.8125,-17.125,-10.625,wood
287,-0.3125,-14.5,-14.1875,-10.8125,book
288,0.25,-12.9375,-13.1875,-13.0,plate
289,-0.875,-9.75,-8.875,-8.375,snow
290,2.125,-11.375,-13.5,-9.5625,bolt
291,-0.3125,-11.25,-10.9375,-10.1875,fire
292,-0.75,-12.5,-11.75,-6.59375,wood
293,0.4375,-9.0625,-9.5,-11.1875,fire
294,-1.9375,-14.375,-12.4375,-14.875,rock
295,-3.1875,-12.25,-9.0625,-13.25,metal
296,-4.625,-13.875,-9.25,-9.5,chair
297,0.5,-10.25,-10.75,-13.0,cup
298,-6.4375,-15.8125,-9.375,-14.3125,dress
299,-5.6875,-13.75,-8.0625,-9.4375,snow
300,0.625,-13.875,-14.5,-5.40625,leaf
301,-2.3125,-11.25,-8.9375,-5.34375,rope
302,-7.09375,-14.9375,-7.84375,-9.75,ring
303,-4.90625,-12.5625,-7.65625,-13.0625,table
304,-3.75,-13.5625,-9.8125,-8.1875,coat
305,-0.125,-10.5,-10.375,-8.625,house
306,0.6875,-12.6875,-13.375,-13.625,spoon
307,8.75,-4.3125,-13.0625,-9.5625,cat
308,-2.5625,-13.375,-10.8125,-11.5625,metal
309,-2.1875,-14.9375,-12.75,-6.3125,screw
310,-3.125,-13.0,-9.875,-11.3125,fork
311,-4.0625,-17.375,-13.3125,-12.6875,paper
312,0.5625,-11.1875,-11.75,-7.6875,chair
313,-6.0625,-17.375,-11.3125,-8.625,ant
314,-2.1875,-13.5625,-11.375,-7.5625,plate
315,-2.75,-11.4375,-8.6875,-7.21875,shoe
316,2.6875,-13.5625,-16.25,-7.65625,wood
317,-5.875,-18.75,-12.875,-12.6875,cloth
318,0.3125,-13.25,-13.5625,-8.4375,star
319,-3.40625,-10.3125,-6.90625,-4.9375,nail
320,0.3125,-13.8125,-14.125,-5.53125,grass
321,0.8125,-13.6875,-14.5,-9.1875,food
322,1.3125,-11.8125,-13.125,-9.3125,spoon
323,-3.125,-14.0625,-10.9375,-7.625,sun
324,-1.625,-15.125,-13.5,-12.1875,plate
325,0.4375,-12.6875,-13.125,-10.3125,bolt
326,-4.125,-14.5,-10.375,-11.875,chair
327,-4.375,-13.1875,-8.8125,-7.84375,ant
328,-0.4375,-12.9375,-12.5,-12.4375,key
329,-2.3125,-14.0625,-11.75,-12.5625,coin
330,0.8125,-12.625,-13.4375,-9.0625,car
331,-2.5625,-13.375,-10.8125,-10.0625,bird
332,-2.875,-10.375,-7.5,-6.75,hat
333,-1.75,-11.0625,-9.3125,-11.5625,table
334,-4.125,-13.0,-8.875,-12.25,lion
335,0.0625,-13.0,-13.0625,-15.375,sun
336,-1.6875,-13.0625,-11.375,-7.78125,chair
337,7.0,-8.5625,-15.5625,-10.25,ant
338,4.3125,-10.375,-14.6875,-10.625,paper
339,1.3125,-14.4375,-15.75,-7.75,ink
340,-0.8125,-13.75,-12.9375,-9.375,food
341,-2.90625,-10.6875,-7.78125,-9.75,lamp
342,-5.0625,-13.5625,-8.5,-12.0,door
343,-5.21875,-11.8125,-6.59375,-12.25,deer
344,-9.375,-15.625,-6.25,-8.125,rain
345,-0.8125,-15.8125,-15.0,-9.8125,box
346,-2.9375,-12.5625,-9.625,-10.5,bed
347,-6.125,-15.9375,-9.8125,-10.5625,roof
348,-0.75,-17.25,-16.5,-6.3125,wood
349,-1.25,-13.9375,-12.6875,-9.3125,box
350,-5.5,-15.4375,-9.9375,-10.875,door
351,1.0625,-12.8125,-13.875,-6.75,star
352,-1.0625,-12.5,-11.4375,-11.0,cup
353,-6.5,-15.25,-8.75,-12.9375,bag
354,2.1875,-11.5625,-13.75,-8.1875,moon
355,-5.90625,-12.5,-6.59375,-11.375,ring
356,2.5625,-11.6875,-14.25,-7.8125,rock
357,-8.65625,-14.25,-5.59375,-7.46875,nail
358,-2.625,-14.125,-11.5,-13.0,fish
359,-0.625,-12.0625,-11.4375,-9.625,bed
360,-7.5625,-14.8125,-7.25,-5.84375,snow
361,-2.75,-14.5625,-11.8125,-10.8125,grass
362,2.625,-13.0625,-15.6875,-8.125,bag
363,-7.8125,-14.125,-6.3125,-8.0,dog
364,1.0625,-13.0625,-14.125,-8.0625,paper
365,1.6875,-12.0,-13.6875,-5.625,shoe
366,-2.875,-14.5625,-11.6875,-9.8125,rain
367,5.59375,-7.09375,-12.6875,-13.3125,glass
368,-3.125,-11.5,-8.375,-10.25,bee
369,-1.0625,-13.3125,-12.25,-11.6875,ink
370,-2.4375,-14.875,-12.4375,-8.125,dress
371,-6.375,-14.25,-7.875,-13.375,water
372,-0.9375,-15.8125,-14.875,-9.1875,wood
373,-1.5625,-11.5,-9.9375,-10.1875,chair
374,2.5625,-12.375,-14.9375,-7.53125,coat
375,-3.375,-13.625,-10.25,-10.0,bolt
376,-0.3125,-11.5,-11.1875,-10.6875,ring
377,-5.875,-14.6875,-8.8125,-12.75,metal
378,-3.125,-13.5,-10.375,-7.21875,roof
379,-3.875,-12.625,-8.75,-8.5625,bird
380,-1.875,-12.5625,-10.6875,-8.3125,chair
381,-0.9375,-14.0625,-13.125,-9.9375,hat
382,-6.875,-15.9375,-9.0625,-8.5,bird
383,-3.1875,-14.8125,-11.625,-7.03125,wolf
384,-0.9375,-12.5,-11.5625,-10.375,moon
385,1.03125,-7.40625,-8.4375,-14.0625,tree
386,0.25,-12.0625,-12.3125,-12.75,table
387,-2.5625,-15.375,-12.8125,-14.5,house
388,-5.125,-15.375,-10.25,-14.125,bird
389,-1.25,-13.3125,-12.0625,-8.75,grass
390,-2.25,-10.3125,-8.0625,-13.5625,roof
391,-4.8125,-12.9375,-8.125,-9.3125,bolt
392,-7.65625,-14.4375,-6.78125,-10.9375,snow
393,-1.8125,-13.875,-12.0625,-5.65625,rock
394,-2.75,-12.4375,-9.6875,-13.6875,chair
395,-5.4375,-14.5,-9.0625,-6.78125,tree
396,0.9375,-11.125,-12.0625,-8.25,fire
397,-4.625,-14.5625,-9.9375,-8.5625,nail
398,-2.875,-13.3125,-10.4375,-13.75,glass
399,-1.8125,-14.75,-12.9375,-13.8125,rope
400,2.6875,-12.8125,-15.5,-12.8125,pen
401,-3.625,-12.0,-8.375,-12.3125,water
402,-3.1875,-15.6875,-12.5,-8.8125,paper
403,-1.1875,-14.5,-13.3125,-10.625,bird
404,0.125,-11.75,-11.875,-13.25,watch
405,-2.0,-13.25,-11.25,-5.6875,metal
406,-0.625,-12.1875,-11.5625,-12.3125,food
407,-1.75,-13.6875,-11.9375,-9.875,grass
408,-0.9375,-13.1875,-12.25,-14.625,roof
409,-2.25,-14.5,-12.25,-14.625,shoe
410,-3.25,-15.3125,-12.0625,-12.0625,paper
411,-0.4375,-11.375,-10.9375,-9.0,star
412,-3.5,-14.375,-10.875,-9.625,bird
413,0.5,-13.5,-14.0,-9.25,ant
414,-4.6875,-13.5625,-8.875,-9.375,paper
415,0.1875,-12.875,-13.0625,-11.875,star
416,-8.0,-15.0,-7.0,-13.625,plate
417,-3.875,-12.5,-8.625,-10.875,hat
418,-6.5,-15.625,-9.125,-10.6875,house
419,-2.9375,-14.8125,-11.875,-9.875,moon
420,-0.125,-10.8125,-10.6875,-5.96875,hat
421,-5.25,-14.8125,-9.5625,-5.9375,fork
422,-1.125,-13.375,-12.25,-6.3125,dress
423,0.4375,-14.1875,-14.625,-12.6875,fire
424,-4.375,-16.75,-12.375,-10.5625,box
425,-4.6875,-16.5,-11.8125,-6.5,leaf
426,-1.875,-13.625,-11.75,-8.0,bee
427,-2.75,-13.5625,-10.8125,-10.125,hat
428,-5.0625,-13.625,-8.5625,-8.0,bee
429,-3.125,-14.25,-11.125,-6.75,wall
430,2.625,-11.625,-14.25,-6.78125,wall
431,4.375,-8.875,-13.25,-9.9375,spoon
432,-7.65625,-13.1875,-5.53125,-11.9375,lion
433,-2.4375,-14.375,-11.9375,-7.25,house
434,0.0,-11.625,-11.625,-11.0,moon
435,-1.625,-12.9375,-11.3125,-9.125,shoe
436,-5.125,-13.1875,-8.0625,-15.125,spoon
437,-3.8125,-13.0625,-9.25,-8.125,cup
438,-3.9375,-14.9375,-11.0,-10.9375,sun
439,5.75,-8.875,-14.625,-5.5625,flower
440,-5.1875,-14.125,-8.9375,-11.4375,sun
441,-4.3125,-14.9375,-10.625,-11.9375,watch
442,-5.5,-14.5,-9.0,-11.6875,ring
443,-1.75,-12.625,-10.875,-11.5,rope
444,-3.5625,-11.6875,-8.125,-15.375,key
445,-2.3125,-15.75,-13.4375,-13.4375,metal
446,-6.03125,-13.75,-7.71875,-11.25,water
447,-0.625,-11.75,-11.125,-12.1875,bird
448,-8.5625,-14.9375,-6.375,-8.25,lamp
449,1.25,-11.5625,-12.8125,-7.4375,door
450,-5.0,-13.3125,-8.3125,-9.75,wind
451,-2.875,-13.25,-10.375,-8.8125,key
452,-2.9375,-13.5,-10.5625,-9.1875,shoe
453,-2.875,-13.875,-11.0,-8.375,cloth
454,3.0625,-8.75,-11.8125,-9.25,food
455,1.25,-6.875,-8.125,-12.75,key
456,1.125,-13.4375,-14.5625,-11.875,food
457,-0.4375,-12.0,-11.5625,-6.125,pants
458,-6.75,-18.875,-12.125,-13.4375,bed
459,-1.625,-12.3125,-10.6875,-10.25,tree
460,-6.375,-15.5,-9.125,-11.0625,paper
461,-6.4375,-16.75,-10.3125,-12.0,moon
462,-6.1875,-16.25,-10.0625,-9.125,table
463,-10.46875,-15.8125,-5.34375,-7.21875,nail
464,-4.625,-12.75,-8.125,-10.0,cup
465,-4.5,-14.375,-9.875,-11.875,bee
466,0.8125,-12.0625,-12.875,-14.8125,food
467,-5.5,-14.25,-8.75,-9.75,nail
468,0.0,-10.75,-10.75,-11.3125,bowl
469,-9.3125,-15.3125,-6.0,-12.1875,chair
470,-5.96875,-11.9375,-5.96875,-8.75,door
471,1.0,-9.1875,-10.1875,-15.5625,leaf
472,1.875,-10.0625,-11.9375,-9.625,bear
473,0.6875,-14.1875,-14.875,-11.5625,ink
474,-0.125,-12.0625,-11.9375,-9.25,knife
475,-0.5625,-14.0625,-13.5,-7.4375,leaf
476,-3.75,-15.5625,-11.8125,-5.5625,glass
477,-2.75,-14.125,-11.375,-13.0625,roof
478,-3.625,-12.5625,-8.9375,-10.875,box
479,2.5,-12.125,-14.625,-12.3125,cup
480,2.875,-12.125,-15.0,-9.5,book
481,-5.78125,-13.5625,-7.78125,-11.125,floor
482,-4.6875,-13.6875,-9.0,-9.0625,cloth
483,-2.1875,-11.9375,-9.75,-8.3125,water
484,-1.125,-13.75,-12.625,-7.375,knife
485,-3.0,-14.625,-11.625,-9.0,cloth
486,-3.0,-15.5,-12.5,-11.6875,pen
487,-1.625,-11.8125,-10.1875,-9.9375,sun
488,-7.8125,-15.1875,-7.375,-7.59375,water
489,-5.125,-12.6875,-7.5625,-8.8125,coin
490,8.4375,-8.6875,-17.125,-11.875,bag
491,-1.875,-16.125,-14.25,-15.4375,coat
492,3.0,-10.75,-13.75,-8.875,fire
493,-0.0625,-13.8125,-13.75,-12.0625,house
494,2.625,-10.9375,-13.5625,-9.5,coat
495,-0.6875,-15.125,-14.4375,-9.875,leaf
496,1.5625,-11.1875,-12.75,-13.8125,grass
497,-3.1875,-14.375,-11.1875,-9.25,shirt
498,-4.0625,-13.0625,-9.0,-14.9375,cup
499,-4.25,-14.5625,-10.3125,-7.8125,fork
500,2.3125,-12.125,-14.4375,-8.5625,watch
501,-3.0625,-14.0,-10.9375,-9.0625,tree
502,-2.1875,-11.0625,-8.875,-5.59375,lion
503,1.3125,-12.6875,-14.0,-13.625,metal
504,-2.375,-13.375,-11.0,-12.0,sand
505,3.1875,-11.5625,-14.75,-9.875,bed
506,-1.6875,-14.375,-12.6875,-13.3125,spoon
507,-3.4375,-13.8125,-10.375,-9.9375,shoe
508,-9.53125,-15.25,-5.71875,-13.5,lion
509,0.0625,-11.4375,-11.5,-8.125,coin
510,-0.3125,-15.5,-15.1875,-10.8125,bag
511,4.3125,-9.0625,-13.375,-12.4375,coin
512,-6.34375,-13.25,-6.90625,-10.75,pen
513,-5.15625,-12.9375,-7.78125,-9.5625,cup
514,-6.5625,-13.75,-7.1875,-10.5625,hat
515,-4.4375,-13.125,-8.6875,-8.875,ink
516,-0.5625,-12.5625,-12.0,-12.875,cloth
517,-5.1875,-14.4375,-9.25,-10.5625,flower
518,4.75,-8.125,-12.875,-10.9375,door
519,-5.5625,-15.5,-9.9375,-12.375,hat
