id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
50,6.125,-24.25,-22.125,-18.125,thing
51,9.75,-20.25,-30.0,-24.0,thing
52,23.0,-20.25,-41.0,-18.0,thing
53,20.875,-20.25,-41.0,-20.125,thing
54,24.875,-22.25,-41.0,-16.125,thing
55,25.0,-22.125,-41.0,-16.0,thing
56,25.0,-20.125,-41.0,-16.0,thing
57,15.5,-20.5,-36.0,-24.0,thing
58,22.875,-20.125,-41.0,-18.125,thing
59,17.875,-22.25,-36.0,-18.125,thing
60,11.5,-18.5,-30.0,-20.125,thing
61,12.0,-22.375,-30.0,-18.0,thing
62,18.0,-20.125,-36.0,-18.0,thing
63,19.75,-18.25,-38.0,-22.0,thing
64,25.0,-20.25,-41.0,-16.0,thing
65,23.0,-22.25,-41.0,-18.0,thing
66,15.9375,-22.125,-30.0,-14.0625,thing
67,17.75,-18.25,-36.0,-20.125,thing
68,23.0,-20.125,-41.0,-18.0,thing
69,12.0,-22.25,-30.0,-18.0,thing
70,23.0,-22.125,-41.0,-18.0,thing
71,17.875,-18.25,-36.0,-18.125,thing
72,16.0,-22.375,-38.0,-22.0,thing
73,6.0,-22.125,-22.125,-16.125,thing
74,13.875,-20.25,-30.0,-16.125,thing
75,12.0,-22.125,-30.0,-18.0,thing
76,5.5,-16.625,-22.125,-20.0,thing
77,6.0,-18.25,-22.125,-16.125,thing
78,12.0,-20.5,-30.0,-18.0,thing
79,17.5,-20.5,-38.0,-30.0,thing
80,13.875,-22.375,-30.0,-16.125,thing
81,8.1875,-22.25,-22.125,-14.0625,thing
82,22.75,-18.25,-41.0,-20.0,thing
83,19.875,-18.375,-36.0,-16.125,thing
84,25.0,-22.5,-41.0,-16.0,thing
85,21.875,-22.25,-38.0,-16.125,thing
86,12.0,-18.125,-30.0,-18.0,thing
87,16.0,-20.125,-30.0,-14.0,thing
88,21.875,-20.5,-36.0,-14.125,thing
89,22.875,-22.25,-41.0,-18.125,thing
90,17.375,-18.625,-36.0,-22.0,thing
91,21.875,-20.25,-38.0,-16.125,thing
92,21.0,-20.25,-41.0,-20.0,thing
93,21.0,-20.5,-41.0,-20.0,thing
94,22.0,-22.25,-38.0,-16.0,thing
95,12.0,-22.25,-30.0,-18.0,thing
96,14.0,-18.25,-30.0,-16.0,thing
97,2.125,-20.5,-22.125,-20.0,thing
98,11.75,-18.25,-30.0,-20.0,thing
99,17.75,-18.25,-36.0,-20.0,thing
100,22.0,-22.25,-38.0,-16.0,thing
101,14.0,-18.25,-30.0,-16.0,thing
102,22.875,-22.125,-41.0,-18.125,thing
103,22.0,-20.25,-38.0,-16.0,thing
104,10.0,-22.25,-30.0,-20.0,thing
105,20.0,-18.25,-36.0,-16.0,thing
106,8.1875,-22.25,-22.125,-14.0625,thing
107,4.125,-20.125,-22.125,-18.0,thing
108,20.0,-22.25,-38.0,-18.0,thing
109,18.0,-20.125,-36.0,-18.0,thing
110,20.0,-20.375,-36.0,-16.0,thing
111,20.0,-22.125,-36.0,-16.0,thing
112,12.0,-20.625,-30.0,-18.0,thing
113,6.0,-20.25,-22.125,-16.125,thing
114,20.0,-22.125,-36.0,-16.0,thing
115,22.875,-18.375,-41.0,-18.125,thing
116,15.9375,-20.375,-30.0,-14.0625,thing
117,20.75,-20.25,-41.0,-30.0,thing
118,24.875,-20.25,-41.0,-16.125,thing
119,20.0,-18.25,-38.0,-18.0,thing
120,7.625,-22.375,-30.0,-30.0,thing
121,21.0,-22.25,-41.0,-20.0,thing
122,15.875,-18.125,-30.0,-14.125,thing
123,16.0,-20.25,-36.0,-20.0,thing
124,19.625,-18.375,-38.0,-24.0,thing
125,6.0,-20.25,-22.125,-16.125,thing
126,25.0,-24.125,-41.0,-16.0,thing
127,22.0,-24.0,-38.0,-16.0,thing
128,16.0,-28.0,-38.0,-22.0,thing
129,20.0,-26.0,-38.0,-18.0,thing
130,17.875,-24.0,-38.0,-20.125,thing
131,20.0,-22.125,-36.0,-16.0,thing
132,13.875,-24.0,-30.0,-16.125,thing
133,7.875,-26.0,-22.125,-18.125,thing
134,11.9375,-26.0,-22.125,-14.0625,thing
135,12.0,-24.0,-30.0,-18.0,thing
136,6.0,-28.0,-22.125,-22.0,thing
137,18.0,-24.0,-38.0,-20.0,thing
138,12.0,-24.0,-36.0,-28.0,thing
139,14.0,-24.0,-38.0,-24.0,thing
140,21.875,-24.0,-38.0,-16.125,thing
141,18.0,-22.0,-36.0,-18.0,thing
142,23.0,-24.125,-41.0,-18.0,thing
143,7.875,-26.0,-22.125,-18.125,thing
144,20.0,-26.0,-36.0,-16.0,thing
145,13.875,-24.0,-30.0,-16.125,thing
146,13.875,-24.125,-30.0,-16.125,thing
147,14.0,-24.125,-30.0,-16.0,thing
148,22.875,-24.0,-41.0,-18.125,thing
149,19.875,-22.125,-36.0,-16.125,thing
150,26.9375,-26.125,-41.0,-14.0625,thing
151,14.0,-26.0,-30.0,-16.0,thing
152,22.0,-26.0,-38.0,-16.0,thing
153,16.0,-22.125,-38.0,-22.0,thing
154,17.0,-28.0,-41.0,-24.0,thing
155,14.0,-24.0,-30.0,-16.0,thing
156,7.875,-26.125,-30.0,-22.125,thing
157,14.0,-24.0,-30.0,-16.0,thing
158,15.9375,-28.0,-30.0,-14.0625,thing
159,20.0,-24.125,-36.0,-16.0,thing
160,18.875,-26.125,-41.0,-22.125,thing
161,23.0,-20.0,-41.0,-18.0,thing
162,19.875,-26.0,-36.0,-16.125,thing
163,19.875,-28.0,-38.0,-18.125,thing
164,24.875,-26.0,-41.0,-16.125,thing
165,6.0,-24.0,-22.125,-18.0,thing
166,23.0,-26.0,-41.0,-18.0,thing
167,19.0,-24.0,-41.0,-22.0,thing
168,18.0,-24.0,-38.0,-20.0,thing
169,20.0,-26.0,-36.0,-16.0,thing
170,22.0,-24.125,-38.0,-16.0,thing
171,19.875,-26.0,-38.0,-18.125,thing
172,19.875,-26.125,-36.0,-16.125,thing
173,5.875,-26.0,-22.125,-20.125,thing
174,19.875,-22.125,-36.0,-16.125,thing
175,18.0,-22.0,-38.0,-20.0,thing
176,19.875,-26.0,-36.0,-16.125,thing
177,23.0,-26.125,-41.0,-18.0,thing
178,22.875,-24.125,-41.0,-18.125,thing
179,5.875,-24.0,-22.125,-18.125,thing
180,5.875,-28.0,-22.125,-22.125,thing
181,20.0,-28.0,-36.0,-16.0,thing
182,18.0,-26.0,-36.0,-18.0,thing
183,18.0,-24.0,-36.0,-18.0,thing
184,12.0,-28.0,-30.0,-18.0,thing
185,23.9375,-26.0,-38.0,-14.0625,thing
186,22.0,-26.0,-38.0,-16.0,thing
187,5.875,-24.0,-22.125,-18.125,thing
188,18.875,-24.0,-41.0,-22.125,thing
189,23.0,-24.0,-41.0,-18.0,thing
190,25.0,-24.0,-41.0,-16.0,thing
191,25.0,-24.125,-41.0,-16.0,thing
192,23.875,-24.125,-38.0,-14.125,thing
193,13.875,-24.125,-30.0,-16.125,thing
194,23.0,-24.0,-41.0,-18.0,thing
195,10.125,-26.125,-22.125,-16.0,thing
196,20.0,-24.0,-36.0,-16.0,thing
197,18.0,-22.0,-36.0,-18.0,thing
198,5.875,-26.0,-22.125,-20.125,thing
199,5.875,-24.0,-22.125,-18.125,thing
200,12.0,-28.125,-22.125,-16.125,thing
201,14.0,-24.0,-30.0,-16.0,thing
202,21.9375,-24.0,-36.0,-14.0625,thing
203,14.0,-24.0,-30.0,-16.0,thing
204,23.0,-22.0,-41.0,-18.0,thing
205,14.0,-24.0,-36.0,-22.0,thing
206,8.0,-24.125,-22.125,-16.125,thing
207,15.9375,-22.125,-30.0,-14.0625,thing
208,24.0,-24.0,-38.0,-14.0,thing
209,18.0,-30.0,-36.0,-18.0,thing
210,6.0,-26.0,-22.125,-20.0,thing
211,7.875,-26.0,-22.125,-18.125,thing
212,25.0,-24.0,-41.0,-16.0,thing
213,12.0,-24.0,-30.0,-18.0,thing
214,24.875,-20.0,-41.0,-16.125,thing
215,22.0,-22.0,-38.0,-16.0,thing
216,18.0,-24.0,-38.0,-20.0,thing
217,23.0,-26.0,-41.0,-18.0,thing
218,19.875,-24.0,-36.0,-16.125,thing
219,16.0,-24.0,-36.0,-20.0,thing
220,24.875,-32.0,-41.0,-16.125,thing
221,24.875,-24.0,-41.0,-16.125,thing
222,16.0,-22.125,-36.0,-20.0,thing
223,14.0,-28.125,-30.0,-16.0,thing
224,25.0,-24.0,-41.0,-16.0,thing
225,11.875,-28.0,-22.125,-16.125,thing
226,13.875,-28.0,-30.0,-16.125,thing
227,23.0,-24.0,-41.0,-18.0,thing
228,9.875,-26.0,-22.125,-16.125,thing
229,8.0,-24.0,-22.125,-16.0,thing
230,17.0,-28.0,-41.0,-24.0,thing
231,26.875,-26.0,-41.0,-14.125,thing
232,25.0,-26.125,-41.0,-16.0,thing
233,8.125,-24.125,-22.125,-16.0,thing
234,22.0,-24.0,-38.0,-16.0,thing
235,23.0,-26.0,-41.0,-18.0,thing
236,24.875,-24.0,-41.0,-16.125,thing
237,11.875,-24.125,-30.0,-18.125,thing
238,21.0,-28.125,-41.0,-20.0,thing
239,10.0,-20.0,-30.0,-30.0,thing
240,13.875,-22.0,-30.0,-16.125,thing
241,22.0,-24.0,-38.0,-16.0,thing
242,23.0,-24.125,-41.0,-18.0,thing
243,23.9375,-24.0,-38.0,-14.0625,thing
244,11.875,-28.0,-22.125,-16.125,thing
245,22.0,-28.0,-38.0,-16.0,thing
246,18.0,-26.0,-36.0,-18.0,thing
247,20.0,-24.125,-36.0,-16.0,thing
248,17.875,-26.0,-36.0,-18.125,thing
249,7.875,-28.0,-30.0,-22.125,thing
250,14.0,-22.0,-36.0,-22.0,thing
251,22.0,-26.0,-38.0,-16.0,thing
252,24.875,-26.0,-41.0,-16.125,thing
253,12.0,-28.0,-30.0,-18.0,thing
254,10.0,-24.0,-30.0,-20.0,thing
255,18.0,-26.0,-36.0,-18.0,thing
256,13.9375,-28.0,-22.125,-14.0625,thing
257,5.875,-24.0,-22.125,-18.125,thing
258,16.875,-24.125,-41.0,-26.0,thing
259,21.875,-26.0,-38.0,-16.125,thing
260,21.9375,-26.0,-36.0,-14.0625,thing
261,21.875,-22.0,-38.0,-16.125,thing
262,8.125,-26.125,-22.125,-18.0,thing
263,3.875,-24.0,-22.125,-20.125,thing
264,12.0,-24.0,-36.0,-24.0,thing
265,15.875,-32.0,-22.125,-16.125,thing
266,8.0,-26.0,-22.125,-18.0,thing
267,22.875,-24.0,-41.0,-18.125,thing
268,14.875,-26.125,-41.0,-30.0,thing
269,8.0,-26.125,-22.125,-18.125,thing
270,20.0,-26.0,-36.0,-16.0,thing
271,21.9375,-24.0,-36.0,-14.0625,thing
272,6.0,-24.0,-22.125,-18.0,thing
273,5.875,-26.0,-22.125,-20.125,thing
274,11.875,-24.125,-30.0,-18.125,thing
275,22.875,-26.0,-41.0,-18.125,thing
276,23.0,-24.125,-41.0,-18.0,thing
277,20.0,-24.0,-36.0,-16.0,thing
278,22.0,-26.0,-38.0,-16.0,thing
279,19.875,-24.125,-38.0,-18.125,thing
280,8.125,-28.125,-22.125,-20.0,thing
281,8.125,-28.125,-22.125,-20.0,thing
282,14.0,-22.125,-30.0,-16.0,thing
283,12.0,-24.0,-30.0,-18.0,thing
284,21.9375,-24.0,-36.0,-14.0625,thing
285,21.875,-26.0,-38.0,-16.125,thing
286,10.0,-24.0,-30.0,-20.0,thing
287,22.0,-24.125,-38.0,-16.0,thing
288,12.0,-24.0,-30.0,-18.0,thing
289,21.0,-24.0,-41.0,-20.0,thing
290,2.125,-22.125,-22.125,-20.0,thing
291,14.0,-24.0,-30.0,-16.0,thing
292,13.875,-26.0,-30.0,-16.125,thing
293,17.875,-22.125,-36.0,-18.125,thing
294,21.0,-28.0,-41.0,-20.0,thing
295,3.875,-24.0,-22.125,-20.125,thing
296,25.0,-26.0,-41.0,-16.0,thing
297,6.0,-22.125,-22.125,-16.125,thing
298,25.0,-22.125,-41.0,-16.0,thing
299,23.0,-26.0,-41.0,-18.0,thing
300,18.0,-26.0,-36.0,-18.0,thing
301,20.0,-24.0,-38.0,-18.0,thing
302,22.875,-22.0,-41.0,-18.125,thing
303,8.0,-26.0,-22.125,-18.0,thing
304,4.0,-26.0,-22.125,-22.0,thing
305,19.875,-26.0,-36.0,-16.125,thing
306,21.875,-28.0,-38.0,-16.125,thing
307,5.875,-24.0,-22.125,-28.0,thing
308,20.0,-24.0,-36.0,-16.0,thing
309,8.125,-24.125,-22.125,-16.0,thing
310,12.0,-26.0,-30.0,-18.0,thing
311,22.875,-24.0,-41.0,-18.125,thing
312,19.875,-28.0,-38.0,-18.125,thing
313,25.0,-24.0,-41.0,-16.0,thing
314,25.0,-28.0,-41.0,-16.0,thing
315,11.875,-26.0,-30.0,-18.125,thing
316,20.0,-28.0,-38.0,-18.0,thing
317,23.0,-24.125,-41.0,-18.0,thing
318,16.0,-24.0,-36.0,-20.0,thing
319,5.875,-24.0,-22.125,-18.125,thing
320,4.0,-22.0,-22.125,-18.125,thing
321,19.875,-24.0,-36.0,-16.125,thing
322,4.0,-24.0,-22.125,-20.0,thing
323,11.875,-24.0,-30.0,-18.125,thing
324,19.875,-26.0,-36.0,-16.125,thing
325,15.9375,-24.0,-30.0,-14.0625,thing
326,19.875,-24.0,-38.0,-18.125,thing
327,6.0,-24.0,-22.125,-18.0,thing
328,12.0,-32.0,-30.0,-20.0,thing
329,7.875,-24.0,-22.125,-16.125,thing
330,20.0,-26.0,-38.0,-18.0,thing
331,20.875,-24.0,-41.0,-20.125,thing
332,5.875,-24.0,-22.125,-18.125,thing
333,20.0,-24.0,-38.0,-18.0,thing
334,20.0,-24.0,-36.0,-16.0,thing
335,8.125,-24.125,-22.125,-16.0,thing
336,18.0,-26.125,-36.0,-18.0,thing
337,22.0,-24.0,-38.0,-16.0,thing
338,21.875,-24.0,-36.0,-14.125,thing
339,6.0,-24.0,-30.0,-24.0,thing
340,26.9375,-26.0,-41.0,-14.0625,thing
341,20.0,-26.125,-36.0,-16.0,thing
342,7.875,-26.0,-30.0,-22.125,thing
343,26.9375,-26.0,-41.0,-14.0625,thing
344,20.0,-28.0,-38.0,-18.0,thing
345,17.875,-26.0,-38.0,-20.125,thing
346,11.9375,-26.0,-22.125,-14.0625,thing
347,12.0,-24.0,-30.0,-18.0,thing
348,24.875,-30.0,-41.0,-16.125,thing
349,4.125,-24.125,-22.125,-20.0,thing
350,9.875,-26.0,-22.125,-16.125,thing
351,20.0,-22.125,-38.0,-18.0,thing
352,14.0,-22.125,-36.0,-22.0,thing
353,22.875,-22.125,-41.0,-18.125,thing
354,20.0,-22.125,-38.0,-18.0,thing
355,20.0,-24.0,-38.0,-18.0,thing
356,15.875,-20.125,-36.0,-20.125,thing
357,10.0,-24.0,-30.0,-20.0,thing
358,14.0,-26.0,-30.0,-16.0,thing
359,24.875,-26.0,-41.0,-16.125,thing
360,18.0,-24.0,-36.0,-18.0,thing
361,14.0,-22.0,-36.0,-22.125,thing
362,6.0,-24.0,-22.125,-18.0,thing
363,20.0,-28.0,-36.0,-16.0,thing
364,25.0,-24.0,-41.0,-16.0,thing
365,19.875,-26.0,-36.0,-16.125,thing
366,7.875,-24.0,-22.125,-16.125,thing
367,12.0,-24.0,-30.0,-18.0,thing
368,18.0,-24.0,-36.0,-18.0,thing
369,20.0,-26.0,-36.0,-16.0,thing
370,21.0,-26.0,-41.0,-20.0,thing
371,10.0,-26.0,-22.125,-16.0,thing
372,21.875,-26.0,-36.0,-14.125,thing
373,24.875,-24.0,-41.0,-16.125,thing
374,4.0,-24.0,-22.125,-20.0,thing
375,22.0,-22.125,-38.0,-16.0,thing
376,10.0625,-24.125,-22.125,-14.0625,thing
377,20.0,-28.0,-38.0,-18.0,thing
378,21.875,-20.125,-38.0,-16.125,thing
379,8.0,-28.0,-22.125,-20.0,thing
380,6.0,-22.0,-22.125,-16.125,thing
381,21.0,-26.0,-41.0,-20.0,thing
382,6.0,-22.0,-22.125,-16.125,thing
383,15.875,-26.0,-30.0,-14.125,thing
384,17.875,-24.125,-36.0,-18.125,thing
385,8.0,-26.0,-22.125,-18.0,thing
386,22.0,-26.0,-38.0,-16.0,thing
387,21.875,-26.0,-38.0,-16.125,thing
388,6.0,-24.0,-22.125,-18.0,thing
389,17.875,-24.0,-36.0,-18.125,thing
390,16.0,-22.125,-36.0,-20.0,thing
391,22.875,-26.0,-41.0,-18.125,thing
392,18.875,-28.125,-41.0,-22.125,thing
393,25.0,-24.0,-41.0,-16.0,thing
394,18.0,-26.125,-36.0,-18.0,thing
395,15.875,-22.125,-38.0,-22.125,thing
396,25.0,-26.0,-41.0,-16.0,thing
397,6.0,-24.0,-22.125,-18.0,thing
398,23.0,-24.125,-41.0,-18.0,thing
399,4.125,-24.125,-22.125,-20.0,thing
400,6.125,-20.0,-22.125,-16.0,thing
401,17.875,-28.0,-38.0,-20.125,thing
402,10.0,-26.0,-22.125,-16.0,thing
403,26.875,-24.0,-41.0,-14.125,thing
404,22.0,-30.0,-38.0,-16.0,thing
405,20.0,-26.0,-38.0,-18.0,thing
406,17.875,-26.0,-36.0,-18.125,thing
407,12.0,-30.0,-22.125,-18.0,thing
408,22.875,-24.0,-41.0,-18.125,thing
409,8.0,-24.0,-22.125,-16.0,thing
410,23.0,-20.0,-41.0,-18.0,thing
411,12.0,-26.0,-30.0,-18.0,thing
412,18.0,-24.0,-36.0,-18.0,thing
413,20.0,-26.0,-38.0,-18.0,thing
414,18.0,-26.125,-36.0,-18.0,thing
415,12.0,-24.0,-30.0,-18.0,thing
416,18.0,-32.0,-36.0,-18.0,thing
417,18.0,-24.125,-36.0,-18.0,thing
418,7.875,-24.125,-30.0,-22.125,thing
419,14.0,-24.0,-36.0,-22.0,thing
420,18.0,-24.0,-36.0,-18.0,thing
421,13.875,-24.125,-30.0,-16.125,thing
422,12.0,-28.125,-30.0,-18.0,thing
423,20.0,-26.0,-38.0,-18.0,thing
424,22.875,-26.125,-41.0,-18.125,thing
425,25.0,-26.125,-41.0,-16.0,thing
426,6.0,-24.125,-30.0,-24.0,thing
427,25.0,-26.0,-41.0,-16.0,thing
428,14.0,-30.0,-22.125,-16.0,thing
429,4.0,-22.0,-22.125,-18.125,thing
430,4.125,-22.125,-22.125,-18.0,thing
431,16.0,-24.125,-38.0,-22.0,thing
432,26.875,-24.0,-41.0,-14.125,thing
433,17.875,-26.125,-36.0,-18.125,thing
434,12.0,-26.0,-30.0,-18.0,thing
435,23.0,-22.0,-41.0,-18.0,thing
436,19.875,-28.0,-38.0,-18.125,thing
437,18.0,-28.0,-36.0,-18.0,thing
438,10.0,-32.0,-30.0,-22.0,thing
439,19.875,-26.0,-36.0,-16.125,thing
440,13.875,-24.0,-30.0,-16.125,thing
441,8.0,-24.0,-22.125,-16.0,thing
442,11.875,-28.0,-30.0,-18.125,thing
443,14.0,-26.125,-30.0,-16.0,thing
444,19.875,-24.0,-38.0,-18.125,thing
445,19.875,-26.0,-38.0,-18.125,thing
446,15.875,-24.125,-38.0,-22.125,thing
447,22.875,-28.0,-41.0,-18.125,thing
448,9.875,-26.0,-22.125,-16.125,thing
449,9.875,-28.0,-22.125,-18.125,thing
450,15.875,-26.0,-30.0,-14.125,thing
451,22.0,-28.0,-38.0,-16.0,thing
452,4.125,-22.125,-22.125,-18.0,thing
453,8.0,-24.0,-22.125,-16.0,thing
454,10.0,-26.125,-30.0,-20.0,thing
455,12.0,-22.125,-30.0,-18.0,thing
456,12.0,-24.0,-36.0,-28.0,thing
457,16.0,-28.0,-36.0,-20.0,thing
458,14.0,-28.0,-30.0,-16.0,thing
459,14.0,-26.0,-36.0,-22.0,thing
460,9.875,-26.0,-22.125,-16.125,thing
461,12.0,-22.0,-30.0,-18.0,thing
462,5.875,-24.125,-30.0,-30.0,thing
463,21.875,-24.0,-38.0,-16.125,thing
464,10.0,-26.125,-22.125,-16.125,thing
465,12.0,-28.0,-22.125,-16.0,thing
466,25.0,-30.0,-41.0,-16.0,thing
467,24.875,-26.0,-41.0,-16.125,thing
468,19.875,-24.0,-38.0,-18.125,thing
469,23.0,-30.0,-41.0,-18.0,thing
470,18.0,-24.0,-36.0,-18.0,thing
471,11.875,-24.125,-30.0,-18.125,thing
472,13.875,-28.0,-36.0,-22.125,thing
473,4.0,-24.0,-22.125,-20.0,thing
474,25.0,-22.0,-41.0,-16.0,thing
475,17.875,-28.0,-36.0,-18.125,thing
476,4.0,-24.0,-22.125,-20.0,thing
477,21.0,-30.0,-41.0,-20.0,thing
478,13.875,-22.125,-30.0,-16.125,thing
479,14.0,-24.0,-30.0,-16.0,thing
480,19.0,-26.0,-41.0,-22.0,thing
481,12.0,-26.125,-30.0,-18.0,thing
482,21.875,-28.0,-38.0,-16.125,thing
483,25.0,-22.0,-41.0,-16.0,thing
484,16.0,-24.0,-38.0,-22.0,thing
485,24.875,-26.0,-41.0,-16.125,thing
486,20.0,-24.0,-38.0,-18.0,thing
487,12.0,-24.0,-30.0,-18.0,thing
488,13.875,-24.0,-30.0,-16.125,thing
489,18.0,-28.0,-36.0,-18.0,thing
490,6.0,-26.0,-22.125,-20.0,thing
491,20.0,-24.0,-38.0,-18.0,thing
492,23.0,-24.125,-41.0,-18.0,thing
493,8.0,-22.125,-30.0,-22.0,thing
494,13.875,-28.0,-30.0,-16.125,thing
495,20.875,-28.0,-41.0,-20.125,thing
496,6.0,-24.0,-22.125,-18.0,thing
497,25.0,-24.0,-41.0,-16.0,thing
498,19.875,-26.0,-38.0,-18.125,thing
499,18.0,-24.0,-38.0,-20.0,thing
500,15.875,-24.0,-36.0,-20.125,thing
501,19.0,-22.125,-41.0,-22.0,thing
502,16.0,-24.0,-30.0,-14.0,thing
503,18.0,-24.0,-36.0,-18.0,thing
504,25.0,-26.125,-41.0,-16.0,thing
505,21.0,-28.0,-41.0,-20.0,thing
506,15.875,-26.0,-30.0,-14.125,thing
507,6.0,-22.0,-22.125,-16.125,thing
508,21.0,-26.0,-41.0,-20.0,thing
509,20.0,-22.125,-36.0,-16.0,thing
510,16.9375,-31.0,-30.0,-14.0625,thing
511,15.875,-31.0,-38.0,-22.125,thing
512,18.0,-34.0,-22.125,-16.0,thing
513,13.875,-32.0,-30.0,-18.125,thing
514,18.0,-33.0,-36.0,-18.0,thing
515,23.0,-35.0,-41.0,-18.0,thing
516,20.0,-33.0,-36.0,-16.0,thing
517,22.875,-28.0,-41.0,-18.125,thing
518,15.0,-31.0,-30.0,-16.0,thing
519,19.0,-37.0,-22.125,-18.0,thing
520,15.875,-29.0,-30.0,-14.125,thing
521,19.0,-37.0,-36.0,-18.0,thing
522,18.0,-33.0,-36.0,-18.0,thing
523,22.0,-33.0,-38.0,-16.0,thing
524,19.875,-31.0,-38.0,-18.125,thing
525,24.875,-33.0,-41.0,-16.125,thing
526,20.0,-29.0,-36.0,-16.0,thing
527,20.0,-34.0,-38.0,-18.0,thing
528,17.875,-30.0,-38.0,-20.125,thing
529,20.0,-36.0,-30.0,-16.0,thing
530,19.0,-31.0,-41.0,-22.0,thing
531,18.875,-37.0,-22.125,-18.125,thing
532,16.0,-34.0,-30.0,-18.0,thing
533,22.875,-32.0,-41.0,-18.125,thing
534,25.0,-31.0,-41.0,-16.0,thing
535,10.875,-33.0,-30.0,-22.125,thing
536,20.0,-30.0,-38.0,-18.0,thing
537,20.0,-31.0,-38.0,-18.0,thing
538,12.875,-31.0,-22.125,-18.125,thing
539,19.875,-36.0,-22.125,-16.125,thing
540,24.875,-34.0,-41.0,-16.125,thing
541,14.875,-31.0,-22.125,-16.125,thing
542,14.0,-32.0,-30.0,-18.0,thing
543,14.0,-30.0,-22.125,-16.0,thing
544,18.0,-32.0,-36.0,-18.0,thing
545,11.0,-31.0,-41.0,-30.0,thing
546,20.0,-33.0,-36.0,-16.0,thing
547,25.0,-36.0,-41.0,-16.0,thing
548,24.875,-37.0,-41.0,-16.125,thing
549,16.0,-32.0,-30.0,-16.0,thing
550,19.875,-32.0,-38.0,-18.125,thing
551,14.875,-31.0,-22.125,-16.125,thing
552,20.0,-32.0,-36.0,-16.0,thing
553,18.0,-34.0,-22.125,-16.0,thing
554,24.875,-33.0,-41.0,-16.125,thing
555,16.0,-35.0,-36.0,-20.0,thing
556,17.875,-30.0,-36.0,-18.125,thing
557,22.875,-34.0,-41.0,-18.125,thing
558,16.0,-34.0,-22.125,-18.0,thing
559,17.875,-32.0,-36.0,-18.125,thing
560,14.0,-30.0,-22.125,-16.0,thing
561,16.0,-32.0,-36.0,-20.0,thing
562,22.0,-33.0,-38.0,-16.0,thing
563,23.0,-37.0,-30.0,-14.0,thing
564,23.0,-30.0,-41.0,-18.0,thing
565,10.0,-29.0,-30.0,-20.0,thing
566,20.875,-37.0,-22.125,-16.125,thing
567,19.875,-36.0,-30.0,-16.125,thing
568,15.0,-31.0,-30.0,-16.0,thing
569,11.0,-31.0,-30.0,-20.0,thing
570,19.875,-36.0,-30.0,-16.125,thing
571,25.0,-31.0,-41.0,-16.0,thing
572,22.0,-33.0,-38.0,-16.0,thing
573,23.9375,-36.0,-38.0,-14.0625,thing
574,18.0,-34.0,-30.0,-16.0,thing
575,22.0,-33.0,-38.0,-16.0,thing
576,22.0,-30.0,-38.0,-16.0,thing
577,21.0,-31.0,-41.0,-20.0,thing
