id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
292,-2.125,-18.25,-16.125,-10.375,wood
293,0.0,-20.125,-20.125,-14.1875,fire
294,2.0,-18.125,-20.125,-10.3125,rock
295,0.125,-22.125,-22.25,-14.125,metal
296,0.0,-22.0,-22.0,-17.875,chair
297,-1.75,-20.0,-18.25,-12.0,cup
298,-3.5,-22.0,-18.5,-10.625,dress
299,-4.0,-20.125,-16.125,-18.125,snow
300,2.0,-18.125,-20.125,-14.0,leaf
301,-2.0,-22.125,-20.125,-16.75,rope
302,-2.0,-20.125,-18.125,-20.125,ring
303,2.0,-16.125,-18.125,-12.0625,table
304,-1.875,-22.0,-20.125,-10.0625,coat
305,-3.125,-22.5,-19.375,-16.25,house
306,-6.25,-20.5,-14.25,-10.1875,spoon
307,-9.875,-24.0,-14.125,-14.25,cat
308,4.0,-20.125,-24.125,-12.1875,metal
309,-4.0,-20.125,-16.125,-19.875,screw
310,0.0,-20.125,-20.125,-11.125,fork
311,-11.125,-29.375,-18.25,-10.25,paper
312,-6.25,-22.5,-16.25,-14.0625,chair
313,-6.3125,-18.375,-12.0625,-25.125,ant
314,-4.0,-22.125,-18.125,-21.25,plate
315,4.0,-22.125,-26.125,-15.8125,shoe
316,-1.25,-21.375,-20.125,-19.875,wood
317,-2.0,-20.25,-18.25,-12.1875,cloth
318,-3.875,-20.0,-16.125,-12.25,star
319,-5.9375,-20.125,-14.1875,-8.75,nail
320,-2.0,-18.125,-16.125,-14.125,grass
321,-0.25,-22.375,-22.125,-18.125,food
322,-11.6875,-25.75,-14.0625,-12.1875,spoon
323,-6.0,-24.125,-18.125,-8.6875,sun
324,-3.875,-22.125,-18.25,-12.3125,plate
325,-6.625,-28.75,-22.125,-10.5,bolt
326,-4.125,-24.25,-20.125,-12.375,chair
327,-13.8125,-24.25,-10.4375,-18.75,ant
328,-1.875,-22.125,-20.25,-14.0,key
329,-5.875,-22.125,-16.25,-10.125,coin
330,-6.125,-24.25,-18.125,-18.125,car
331,-3.125,-22.0,-18.875,-10.4375,bird
332,-5.875,-22.0,-16.125,-16.125,hat
333,-1.875,-22.125,-20.25,-11.125,table
334,-5.625,-20.125,-14.5,-10.0,lion
335,-10.125,-28.125,-18.0,-16.25,sun
336,-10.625,-32.75,-22.125,-14.375,chair
337,-11.6875,-24.0,-12.3125,-14.3125,ant
338,-3.0,-22.125,-19.125,-14.0625,paper
339,-3.75,-22.125,-18.375,-14.0625,ink
340,1.875,-22.125,-24.0,-12.25,food
341,-2.0,-20.125,-18.125,-19.375,lamp
342,-8.25,-24.5,-16.25,-12.375,door
343,8.875,-16.125,-25.0,-14.375,deer
344,-19.4375,-28.75,-9.3125,-13.875,rain
345,-3.875,-22.125,-18.25,-12.5,box
346,-2.875,-22.125,-19.25,-15.5,bed
347,-7.375,-24.125,-16.75,-12.375,roof
348,-2.125,-22.25,-20.125,-10.3125,wood
349,-17.75,-36.75,-19.0,-12.5625,box
350,-9.0,-27.125,-18.125,-16.125,door
351,-4.0,-20.125,-16.125,-11.0625,star
352,-4.0,-22.0,-18.0,-10.5625,cup
353,-2.0,-20.125,-18.125,-12.125,bag
354,-6.875,-25.125,-18.25,-16.875,moon
355,-3.125,-20.125,-17.0,-12.375,ring
356,-5.75,-22.125,-16.375,-18.875,rock
357,0.25,-20.125,-20.375,-16.25,nail
358,-6.625,-24.125,-17.5,-14.0625,fish
359,-6.0,-20.125,-14.125,-18.0,bed
360,-6.3125,-20.5,-14.1875,-18.125,snow
361,-7.125,-18.125,-11.0,-10.5,grass
362,-5.375,-24.125,-18.75,-12.0625,bag
363,0.375,-18.25,-18.625,-12.25,dog
364,-5.625,-24.125,-18.5,-14.1875,paper
365,-6.1875,-20.25,-14.0625,-26.125,shoe
366,-4.0,-22.125,-18.125,-18.25,rain
367,-3.5,-22.0,-18.5,-10.1875,glass
368,-6.1875,-20.5,-14.3125,-19.375,bee
369,-1.875,-20.125,-18.25,-10.1875,ink
370,-1.0,-22.0,-21.0,-18.5,dress
371,-2.0,-20.125,-18.125,-9.0,water
372,-1.875,-22.125,-20.25,-20.0,wood
373,-9.875,-28.0,-18.125,-10.625,chair
374,-5.875,-22.125,-16.25,-14.0,coat
375,0.0,-20.125,-20.125,-17.125,bolt
376,-6.0,-22.125,-16.125,-14.1875,ring
377,-2.25,-20.375,-18.125,-14.25,metal
378,-2.0,-20.0,-18.0,-16.0,roof
379,-6.125,-22.125,-16.0,-24.375,bird
380,-8.625,-28.75,-20.125,-16.125,chair
381,-4.375,-16.5,-12.125,-20.0,hat
382,3.0,-22.0,-25.0,-13.3125,bird
383,-4.0,-22.25,-18.25,-12.5,wolf
384,-0.125,-16.25,-16.125,-14.1875,moon
385,-6.0,-26.375,-20.375,-14.1875,tree
386,2.5,-18.0,-20.5,-16.125,table
387,-7.6875,-22.75,-15.0625,-10.125,house
388,-7.875,-22.125,-14.25,-16.0,bird
389,-2.25,-20.25,-18.0,-10.125,grass
390,-3.875,-20.25,-16.375,-12.125,roof
391,2.0,-22.0,-24.0,-12.1875,bolt
392,-2.125,-18.25,-16.125,-14.125,snow
393,-1.625,-22.125,-20.5,-14.0625,rock
394,-1.875,-22.125,-20.25,-16.0,chair
395,-1.5,-20.25,-18.75,-15.625,tree
396,0.75,-22.125,-22.875,-12.3125,fire
397,0.125,-24.125,-24.25,-12.3125,nail
398,0.0,-18.0,-18.0,-16.0,glass
399,-1.875,-20.125,-18.25,-16.5,rope
400,2.375,-16.125,-18.5,-14.25,pen
401,-2.125,-22.125,-20.0,-18.0,water
402,-4.0,-22.125,-18.125,-16.125,paper
403,-2.25,-20.375,-18.125,-10.125,bird
404,-4.0,-22.125,-18.125,-14.0625,watch
405,-2.0,-22.25,-20.25,-8.25,metal
406,6.5,-18.0,-24.5,-12.125,food
407,-8.125,-26.25,-18.125,-12.4375,grass
408,-0.25,-18.25,-18.0,-16.125,roof
409,-4.3125,-18.375,-14.0625,-16.0,shoe
410,2.125,-20.125,-22.25,-14.125,paper
411,-4.0625,-18.125,-14.0625,-16.125,star
412,-4.125,-22.125,-18.0,-14.0625,bird
413,-9.9375,-22.125,-12.1875,-18.0,ant
414,3.875,-20.125,-24.0,-14.125,paper
415,-8.4375,-20.5,-12.0625,-12.3125,star
416,-0.75,-20.75,-20.0,-12.125,plate
417,-5.625,-22.125,-16.5,-10.5,hat
418,-3.75,-22.375,-18.625,-19.375,house
419,-6.0,-22.0,-16.0,-12.125,moon
420,-0.125,-16.375,-16.25,-10.4375,hat
421,-1.75,-20.0,-18.25,-10.125,fork
422,-4.0,-22.25,-18.25,-16.0,dress
423,0.875,-22.125,-23.0,-14.125,fire
424,-2.0,-20.375,-18.375,-18.0,box
425,3.875,-16.25,-20.125,-10.1875,leaf
426,-1.625,-20.125,-18.5,-18.0,bee
427,-0.625,-16.375,-15.75,-12.1875,hat
428,-4.0625,-18.25,-14.1875,-14.0,bee
429,-2.0,-20.25,-18.25,-18.25,wall
430,-1.875,-20.0,-18.125,-14.4375,wall
431,-1.875,-18.0,-16.125,-12.0625,spoon
432,-3.625,-22.0,-18.375,-16.125,lion
433,-1.875,-20.125,-18.25,-12.25,house
434,-7.875,-22.125,-14.25,-16.25,moon
435,-6.125,-22.125,-16.0,-12.0625,shoe
436,-9.125,-18.125,-9.0,-10.1875,spoon
437,0.0,-20.0,-20.0,-16.0,cup
438,-3.25,-22.25,-19.0,-16.25,sun
439,-4.0625,-18.125,-14.0625,-14.0625,flower
440,-1.125,-18.375,-17.25,-20.125,sun
441,-1.875,-22.0,-20.125,-10.125,watch
442,-5.25,-20.25,-15.0,-14.1875,ring
443,-1.25,-24.25,-23.0,-14.0625,rope
444,-1.5,-18.375,-16.875,-12.25,key
445,-1.625,-22.0,-20.375,-14.125,metal
446,-1.875,-16.25,-14.375,-14.125,water
447,-8.0,-28.125,-20.125,-10.1875,bird
448,-2.25,-24.375,-22.125,-14.0625,lamp
449,0.625,-18.0,-18.625,-15.8125,door
450,-2.125,-20.25,-18.125,-22.375,wind
451,-4.0,-20.125,-16.125,-16.125,key
452,-1.875,-18.125,-16.25,-22.5,shoe
453,0.0,-20.25,-20.25,-24.375,cloth
454,9.875,-20.125,-30.0,-14.5625,food
455,-2.0,-20.125,-18.125,-12.0,key
456,3.0,-18.25,-21.25,-10.875,food
457,-4.25,-24.375,-20.125,-19.0,pants
458,-1.875,-24.125,-22.25,-14.25,bed
459,-3.875,-22.25,-18.375,-16.375,tree
460,-2.0,-22.0,-20.0,-14.0625,paper
461,-2.125,-20.125,-18.0,-10.1875,moon
462,0.0,-20.125,-20.125,-12.125,table
463,-7.125,-25.75,-18.625,-16.25,nail
464,-4.0,-22.125,-18.125,-19.5,cup
465,-9.75,-24.0,-14.25,-14.0625,bee
466,0.125,-22.125,-22.25,-12.125,food
467,0.125,-20.125,-20.25,-21.25,nail
468,-5.625,-24.0,-18.375,-12.125,bowl
469,6.375,-14.125,-20.5,-14.3125,chair
470,-9.0,-27.125,-18.125,-21.125,door
471,-5.875,-22.25,-16.375,-12.125,leaf
472,-13.5625,-23.75,-10.1875,-10.1875,bear
473,-1.625,-18.0,-16.375,-10.25,ink
474,-8.0,-24.0,-16.0,-12.0625,knife
475,-4.0,-22.125,-18.125,-18.125,leaf
476,-2.125,-20.125,-18.0,-19.25,glass
477,-4.0,-18.125,-14.125,-10.875,roof
478,-1.875,-20.0,-18.125,-22.0,box
479,-1.75,-20.0,-18.25,-14.0,cup
480,-1.875,-22.125,-20.25,-15.625,book
481,2.125,-16.25,-18.375,-18.125,floor
482,2.125,-20.125,-22.25,-17.25,cloth
483,-5.25,-23.375,-18.125,-20.125,water
484,-4.25,-20.25,-16.0,-16.125,knife
485,0.0,-20.125,-20.125,-12.125,cloth
486,-5.75,-24.125,-18.375,-14.0625,pen
487,-6.0,-24.125,-18.125,-16.125,sun
488,-1.875,-20.125,-18.25,-10.25,water
489,-3.875,-22.125,-18.25,-12.5625,coin
490,-2.0,-22.125,-20.125,-16.0,bag
491,-4.0,-20.125,-16.125,-16.25,coat
492,-4.125,-20.125,-16.0,-12.375,fire
493,-3.25,-20.125,-16.875,-14.125,house
494,-0.125,-18.25,-18.125,-18.125,coat
495,-7.875,-24.0,-16.125,-8.375,leaf
496,-2.0,-22.125,-20.125,-14.25,grass
497,2.125,-20.125,-22.25,-12.25,shirt
498,-4.0,-22.125,-18.125,-12.125,cup
499,-0.125,-22.375,-22.25,-8.4375,fork
500,-4.5,-24.75,-20.25,-10.0625,watch
501,0.0,-22.25,-22.25,-14.25,tree
502,-15.75,-31.75,-16.0,-14.4375,lion
503,-2.125,-24.125,-22.0,-10.5625,metal
504,-7.75,-26.0,-18.25,-10.4375,sand
505,-1.75,-20.125,-18.375,-24.875,bed
506,-8.0625,-22.125,-14.0625,-10.9375,spoon
507,0.625,-18.125,-18.75,-14.0625,shoe
508,-2.0,-18.25,-16.25,-14.125,lion
509,0.125,-20.125,-20.25,-12.125,coin
510,3.625,-16.5,-20.125,-16.0,bag
511,-6.5,-24.5,-18.0,-10.375,coin
512,-4.375,-20.375,-16.0,-14.125,pen
513,-2.125,-22.375,-20.25,-10.0625,cup
514,-10.0,-26.125,-16.125,-16.0,hat
515,-1.875,-18.375,-16.5,-16.125,ink
516,-1.75,-24.125,-22.375,-18.0,cloth
517,-2.0,-20.125,-18.125,-16.0,flower
518,-8.625,-28.75,-20.125,-10.0625,door
519,-16.8125,-29.25,-12.4375,-12.125,hat
520,-12.5,-31.375,-18.875,-10.375,wire
521,-3.625,-22.375,-18.75,-12.125,sun
522,-9.75,-26.25,-16.5,-16.0,pen
523,-3.75,-22.0,-18.25,-12.0625,key
524,-1.75,-20.0,-18.25,-14.25,pen
525,-4.125,-22.25,-18.125,-12.9375,ring
526,2.0,-18.125,-20.125,-14.125,cloth
527,-1.75,-20.0,-18.25,-12.1875,coat
528,-4.0,-22.125,-18.125,-16.125,bee
529,-4.0,-18.375,-14.375,-12.375,star
530,2.0,-20.125,-22.125,-14.0,grass
531,1.75,-20.25,-22.0,-14.1875,floor
532,-6.0,-22.125,-16.125,-10.125,glass
533,0.25,-20.125,-20.375,-14.25,sun
534,-4.0,-26.375,-22.375,-12.3125,bird
535,-11.875,-30.0,-18.125,-16.125,snow
536,2.875,-18.125,-21.0,-14.0,lamp
537,-2.0,-22.0,-20.0,-12.1875,chair
538,4.875,-16.125,-21.0,-12.3125,house
539,-7.75,-24.125,-16.375,-14.1875,screw
540,-2.0,-22.375,-20.375,-14.0625,grass
541,-8.0,-20.125,-12.125,-14.0625,cat
542,2.125,-18.0,-20.125,-10.1875,chair
543,-3.625,-22.0,-18.375,-16.125,lion
544,-10.125,-30.25,-20.125,-10.0625,nail
545,-3.75,-22.125,-18.375,-14.125,nail
546,-4.25,-22.375,-18.125,-20.125,coat
547,-3.875,-22.0,-18.125,-16.125,coat
548,0.0,-22.125,-22.125,-16.375,tree
549,-2.875,-20.125,-17.25,-18.125,bowl
550,0.125,-22.125,-22.25,-16.125,fork
551,-3.5625,-18.125,-14.5625,-12.1875,box
552,-8.0,-24.125,-16.125,-12.125,bear
