id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
115,-3.4375,-15.0,-11.5625,-11.375,watch
116,-4.125,-12.9375,-8.8125,-13.125,snow
117,0.6875,-14.4375,-15.125,-9.5625,bolt
118,0.75,-14.1875,-14.9375,-14.75,grass
119,-0.125,-12.625,-12.5,-15.6875,water
120,1.8125,-10.875,-12.6875,-12.5,water
121,-0.3125,-12.6875,-12.375,-13.125,table
122,-0.1875,-12.625,-12.4375,-13.6875,box
123,6.1875,-8.9375,-15.125,-13.75,leaf
124,-0.25,-14.625,-14.375,-13.9375,bear
125,-1.875,-15.875,-14.0,-14.3125,bear
126,0.4375,-15.4375,-15.875,-11.5625,dress
127,0.5,-13.4375,-13.9375,-14.9375,wall
128,-2.375,-13.25,-10.875,-12.0625,shoe
129,5.0625,-9.0,-14.0625,-14.1875,bee
130,1.1875,-15.0625,-16.25,-12.8125,bowl
131,2.5,-11.6875,-14.1875,-12.625,bee
132,-0.9375,-15.625,-14.6875,-13.1875,pants
133,-1.8125,-14.9375,-13.125,-11.1875,house
134,-1.5,-14.1875,-12.6875,-10.4375,rope
135,0.8125,-10.875,-11.6875,-14.3125,car
136,0.0625,-14.25,-14.3125,-14.5625,bear
137,0.8125,-11.6875,-12.5,-16.0,book
138,3.3125,-12.8125,-16.125,-12.3125,bowl
139,-1.8125,-14.0625,-12.25,-13.1875,key
140,3.4375,-12.9375,-16.375,-14.1875,coat
141,3.375,-10.75,-14.125,-12.6875,door
142,-3.3125,-15.1875,-11.875,-11.1875,cat
143,4.6875,-9.6875,-14.375,-13.4375,bag
144,2.0,-13.125,-15.125,-13.5,fork
145,0.75,-12.5,-13.25,-14.375,wind
146,0.9375,-15.3125,-16.25,-15.125,cloth
147,2.8125,-12.9375,-15.75,-13.6875,knife
148,-1.75,-14.4375,-12.6875,-12.8125,rock
149,-3.5625,-14.25,-10.6875,-11.5625,shoe
150,-1.9375,-11.125,-9.1875,-15.5625,lamp
151,-4.3125,-14.1875,-9.875,-14.75,lamp
152,-1.625,-14.0,-12.375,-13.5625,key
153,3.1875,-10.75,-13.9375,-10.875,ink
154,0.8125,-13.625,-14.4375,-9.5,bird
155,1.5625,-12.25,-13.8125,-12.0,fish
156,1.25,-13.125,-14.375,-13.5,floor
157,-0.6875,-14.375,-13.6875,-16.25,moon
158,2.1875,-12.25,-14.4375,-13.8125,bee
159,1.5625,-9.875,-11.4375,-13.1875,car
160,2.1875,-11.5,-13.6875,-13.3125,glass
161,-2.6875,-15.8125,-13.125,-13.625,paper
162,5.0,-11.25,-16.25,-12.9375,coat
163,-0.5625,-13.25,-12.6875,-9.9375,table
164,2.0625,-11.4375,-13.5,-13.625,rain
165,0.8125,-13.25,-14.0625,-13.8125,bear
166,-0.875,-12.8125,-11.9375,-13.125,fire
167,-0.4375,-14.3125,-13.875,-12.5,wind
168,0.625,-13.1875,-13.8125,-15.6875,ink
169,-0.75,-14.4375,-13.6875,-14.125,coin
170,-2.4375,-15.125,-12.6875,-16.25,pen
171,0.0,-12.5625,-12.5625,-8.8125,pen
172,-3.0,-14.1875,-11.1875,-14.25,roof
173,3.1875,-11.0,-14.1875,-12.9375,chair
174,-1.375,-14.3125,-12.9375,-13.125,food
175,-1.75,-16.125,-14.375,-12.125,chair
176,3.25,-11.9375,-15.1875,-12.625,plate
177,3.8125,-10.8125,-14.625,-14.875,sand
178,4.625,-11.1875,-15.8125,-13.0625,coat
179,0.625,-13.625,-14.25,-14.9375,bird
180,2.8125,-13.3125,-16.125,-14.125,dress
181,0.625,-13.4375,-14.0625,-10.0,ring
182,0.3125,-13.625,-13.9375,-15.375,ring
183,-1.9375,-12.6875,-10.75,-13.125,shoe
184,3.0625,-9.6875,-12.75,-12.5,box
185,-0.0625,-13.75,-13.6875,-14.125,ring
186,2.5625,-11.8125,-14.375,-16.0,metal
187,-1.75,-13.9375,-12.1875,-13.5625,key
188,0.0,-16.125,-16.125,-12.5625,coat
189,-1.0,-15.0,-14.0,-15.75,fish
190,-4.75,-16.0,-11.25,-14.625,screw
191,0.1875,-11.375,-11.5625,-10.75,car
192,3.6875,-10.875,-14.5625,-14.125,sand
193,-2.9375,-14.375,-11.4375,-12.625,fire
194,2.125,-13.6875,-15.8125,-15.0625,knife
195,3.1875,-13.0625,-16.25,-14.25,knife
196,2.375,-8.75,-11.125,-13.9375,roof
197,2.25,-10.625,-12.875,-14.3125,sun
198,2.5,-12.5625,-15.0625,-13.25,bolt
199,-7.125,-15.375,-8.25,-14.875,bee
200,-1.6875,-14.3125,-12.625,-13.0625,water
201,-4.875,-15.5625,-10.6875,-13.0,deer
202,-0.4375,-14.3125,-13.875,-13.0625,chair
203,-4.0,-12.6875,-8.6875,-12.5,snow
204,-0.3125,-14.1875,-13.875,-16.0,ink
205,0.1875,-13.375,-13.5625,-12.4375,hat
206,2.0625,-13.3125,-15.375,-13.625,flower
207,-2.625,-13.875,-11.25,-13.6875,car
208,0.875,-13.5,-14.375,-15.0,shirt
209,0.1875,-12.625,-12.8125,-11.5625,food
210,-0.4375,-13.5625,-13.125,-11.75,rain
211,-1.1875,-14.8125,-13.625,-12.9375,wind
212,7.0625,-9.5625,-16.625,-11.4375,bowl
213,1.5625,-11.5625,-13.125,-12.625,hat
214,-2.0,-14.5,-12.5,-13.0625,dog
215,-1.3125,-14.5,-13.1875,-13.5625,rain
216,0.6875,-12.3125,-13.0,-13.1875,paper
217,-4.3125,-16.375,-12.0625,-14.9375,key
218,-5.1875,-13.1875,-8.0,-11.25,screw
219,-0.375,-12.5,-12.125,-14.6875,key
220,2.0625,-13.6875,-15.75,-12.75,knife
221,1.75,-9.125,-10.875,-14.0,roof
222,0.875,-13.25,-14.125,-14.5,ink
223,2.125,-9.125,-11.25,-12.875,spoon
224,1.4375,-14.25,-15.6875,-16.25,knife
225,4.875,-9.4375,-14.3125,-16.0,bird
226,-3.8125,-15.375,-11.5625,-13.6875,spoon
227,-0.6875,-13.5625,-12.875,-12.6875,dog
228,-0.1875,-12.5625,-12.375,-13.4375,sun
229,0.875,-13.625,-14.5,-14.5625,metal
230,-2.5625,-16.25,-13.6875,-13.5,glass
231,0.0625,-12.5625,-12.625,-12.0625,pen
232,-1.6875,-14.1875,-12.5,-14.375,bed
233,2.625,-9.8125,-12.4375,-13.875,table
234,1.5,-11.9375,-13.4375,-15.0,glass
235,0.3125,-11.8125,-12.125,-13.8125,watch
236,-1.3125,-14.0625,-12.75,-12.3125,box
237,2.5,-11.625,-14.125,-13.8125,wall
238,0.6875,-12.1875,-12.875,-12.625,ant
239,-0.125,-15.1875,-15.0625,-11.8125,plate
240,-0.5625,-13.6875,-13.125,-9.5625,wolf
241,0.125,-11.0625,-11.1875,-14.4375,roof
242,-3.25,-15.0,-11.75,-11.375,star
243,-2.125,-15.25,-13.125,-12.75,ant
244,-2.3125,-11.5625,-9.25,-14.5625,lamp
245,-4.9375,-16.0,-11.0625,-15.1875,roof
246,-2.875,-15.5625,-12.6875,-15.0625,bed
247,-0.4375,-14.4375,-14.0,-12.875,metal
248,1.75,-12.875,-14.625,-13.125,floor
249,1.125,-12.75,-13.875,-12.375,coin
250,2.625,-8.875,-11.5,-13.6875,fire
251,0.0,-8.6875,-8.6875,-14.125,snow
252,3.5,-11.0,-14.5,-14.875,metal
253,-1.0625,-16.125,-15.0625,-7.78125,leaf
254,-3.5625,-16.125,-12.5625,-13.3125,sun
255,-2.0,-16.0,-14.0,-15.875,ring
256,0.0625,-13.5,-13.5625,-13.875,wire
257,1.625,-12.3125,-13.9375,-10.9375,coin
258,1.8125,-13.5,-15.3125,-13.1875,cup
259,-3.375,-15.375,-12.0,-14.4375,star
260,-4.9375,-14.875,-9.9375,-13.625,window
261,1.625,-13.5625,-15.1875,-13.75,flower
262,-0.5625,-13.4375,-12.875,-12.5,food
263,-0.25,-15.6875,-15.4375,-15.375,dress
264,-2.375,-14.5625,-12.1875,-13.1875,bed
265,0.625,-13.875,-14.5,-8.6875,floor
266,-2.0,-15.25,-13.25,-15.125,paper
267,0.6875,-8.8125,-9.5,-8.625,window
268,-1.1875,-13.1875,-12.0,-8.5625,watch
269,-2.5625,-17.625,-15.0625,-12.875,leaf
270,-1.25,-14.4375,-13.1875,-11.0625,food
271,2.0625,-12.8125,-14.875,-13.875,cup
272,-1.875,-15.5625,-13.6875,-14.5,coin
273,-2.9375,-12.6875,-9.75,-15.1875,lamp
274,1.9375,-11.8125,-13.75,-15.875,wall
275,1.875,-11.6875,-13.5625,-15.9375,coin
276,-2.1875,-14.4375,-12.25,-13.1875,key
277,1.375,-12.6875,-14.0625,-13.0625,door
278,-1.125,-14.125,-13.0,-12.6875,ant
279,1.1875,-12.875,-14.0625,-12.25,wall
280,4.875,-9.625,-14.5,-14.125,bear
281,-6.625,-17.75,-11.125,-9.375,roof
282,1.3125,-12.8125,-14.125,-11.0,metal
283,-0.25,-16.375,-16.125,-14.0,bowl
284,1.9375,-13.75,-15.6875,-11.0,knife
285,-0.5,-15.625,-15.125,-14.0,flower
286,-0.9375,-14.375,-13.4375,-10.75,wood
287,-0.5,-12.75,-12.25,-10.6875,book
288,2.5625,-12.4375,-15.0,-14.5625,plate
289,-5.375,-14.25,-8.875,-9.875,snow
290,4.125,-11.25,-15.375,-9.8125,bolt
291,-1.125,-12.5,-11.375,-12.4375,fire
292,-1.375,-14.5,-13.125,-13.1875,wood
293,2.5625,-9.0625,-11.625,-12.5,fire
294,0.6875,-12.0,-12.6875,-13.0625,rock
295,-0.875,-15.0625,-14.1875,-13.9375,metal
296,0.6875,-13.5,-14.1875,-8.375,chair
297,2.0,-13.1875,-15.1875,-12.8125,cup
298,1.9375,-14.0625,-16.0,-14.125,dress
299,-5.9375,-14.6875,-8.75,-15.25,snow
300,3.75,-11.3125,-15.0625,-9.3125,leaf
301,-1.9375,-12.6875,-10.75,-8.375,rope
302,-5.8125,-15.25,-9.4375,-16.25,ring
303,0.0,-12.375,-12.375,-13.5625,table
304,3.375,-12.3125,-15.6875,-14.0625,coat
305,-0.375,-13.25,-12.875,-12.5625,house
306,-0.875,-12.25,-11.375,-12.125,spoon
307,3.3125,-8.6875,-12.0,-11.5,cat
308,-0.3125,-14.4375,-14.125,-11.0625,metal
309,-3.625,-14.875,-11.25,-7.25,screw
310,4.0625,-10.875,-14.9375,-15.1875,fork
311,-5.0625,-18.25,-13.1875,-13.5,paper
312,0.8125,-13.25,-14.0625,-11.75,chair
313,-1.1875,-14.125,-12.9375,-13.6875,ant
314,0.875,-14.1875,-15.0625,-4.25,plate
315,-4.0,-12.5,-8.5,-5.0,shoe
316,-1.625,-14.6875,-13.0625,-10.0625,wood
317,-0.375,-16.5,-16.125,-13.75,cloth
318,-1.875,-13.9375,-12.0625,-13.5625,star
319,-0.875,-9.625,-8.75,-8.6875,nail
320,2.125,-12.6875,-14.8125,-12.75,grass
321,-1.0625,-14.375,-13.3125,-9.9375,food
322,-0.625,-12.0625,-11.4375,-12.75,spoon
323,-3.4375,-16.125,-12.6875,-14.25,sun
324,-0.125,-15.0625,-14.9375,-10.75,plate
325,4.0,-11.4375,-15.4375,-13.125,bolt
326,-0.875,-15.0625,-14.1875,-15.8125,chair
327,-0.9375,-13.9375,-13.0,-12.125,ant
328,-1.5,-13.9375,-12.4375,-11.125,key
329,-0.1875,-13.6875,-13.5,-14.125,coin
330,-0.25,-11.8125,-11.5625,-11.125,car
331,0.5625,-13.8125,-14.375,-8.125,bird
332,-1.1875,-14.625,-13.4375,-11.6875,hat
333,0.0,-12.6875,-12.6875,-12.5625,table
334,-2.75,-12.5625,-9.8125,-12.75,lion
335,-1.0,-13.9375,-12.9375,-14.4375,sun
336,-0.125,-14.25,-14.125,-13.0625,chair
337,2.125,-10.9375,-13.0625,-15.3125,ant
338,1.625,-11.25,-12.875,-13.4375,paper
339,1.4375,-12.5,-13.9375,-15.9375,ink
340,-1.8125,-15.1875,-13.375,-15.75,food
341,-4.75,-14.5,-9.75,-11.375,lamp
342,-0.0625,-14.375,-14.3125,-12.875,door
343,-0.3125,-11.3125,-11.0,-15.125,deer
344,-2.5,-15.6875,-13.1875,-12.0625,rain
345,-3.1875,-16.125,-12.9375,-14.3125,box
346,-0.75,-13.5,-12.75,-13.4375,bed
347,-0.9375,-12.0625,-11.125,-12.6875,roof
348,1.625,-11.75,-13.375,-11.1875,wood
349,-1.0625,-13.75,-12.6875,-14.4375,box
350,1.0,-13.1875,-14.1875,-13.9375,door
351,1.625,-10.5625,-12.1875,-8.9375,star
352,3.0625,-12.5625,-15.625,-13.5,cup
353,3.375,-10.75,-14.125,-14.4375,bag
354,2.375,-11.8125,-14.1875,-12.6875,moon
355,1.75,-12.0,-13.75,-14.0,ring
356,-1.375,-14.125,-12.75,-13.0625,rock
357,-5.5625,-14.25,-8.6875,-13.375,nail
358,-2.8125,-14.3125,-11.5,-14.1875,fish
359,3.0,-9.6875,-12.6875,-11.875,bed
360,-4.25,-12.875,-8.625,-14.125,snow
361,2.4375,-12.625,-15.0625,-15.0625,grass
362,-0.125,-14.25,-14.125,-12.25,bag
363,0.3125,-12.625,-12.9375,-13.25,dog
364,-0.625,-13.875,-13.25,-15.1875,paper
365,-3.1875,-13.75,-10.5625,-9.4375,shoe
366,2.625,-10.875,-13.5,-9.125,rain
367,4.125,-9.625,-13.75,-13.25,glass
368,0.625,-13.5625,-14.1875,-11.0,bee
369,2.25,-11.375,-13.625,-13.4375,ink
370,1.75,-14.1875,-15.9375,-12.6875,dress
371,1.5625,-11.0,-12.5625,-13.5,water
372,-2.75,-16.125,-13.375,-14.4375,wood
373,4.3125,-10.0625,-14.375,-11.3125,chair
374,2.5625,-13.6875,-16.25,-13.3125,coat
375,4.5625,-10.875,-15.4375,-9.875,bolt
376,-0.3125,-14.0625,-13.75,-14.0625,ring
377,-1.125,-15.5,-14.375,-14.9375,metal
378,-2.5,-13.5,-11.0,-14.0625,roof
379,1.0,-13.25,-14.25,-16.0,bird
380,1.1875,-13.125,-14.3125,-11.875,chair
381,1.4375,-11.875,-13.3125,-14.0,hat
382,0.0,-14.0625,-14.0625,-12.375,bird
383,-1.3125,-14.6875,-13.375,-13.8125,wolf
384,-0.375,-14.1875,-13.8125,-12.625,moon
385,-2.125,-15.0625,-12.9375,-13.125,tree
386,0.75,-11.8125,-12.5625,-14.3125,table
387,-0.125,-13.25,-13.125,-12.0,house
388,-0.125,-14.0,-13.875,-12.3125,bird
389,1.75,-12.9375,-14.6875,-12.0625,grass
390,-3.5,-14.1875,-10.6875,-11.4375,roof
391,-0.1875,-15.5625,-15.375,-13.1875,bolt
392,-7.5625,-16.125,-8.5625,-13.9375,snow
393,-1.9375,-14.5625,-12.625,-10.9375,rock
394,0.75,-13.6875,-14.4375,-14.5,chair
395,-0.4375,-13.8125,-13.375,-13.75,tree
396,-2.9375,-14.5,-11.5625,-8.0625,fire
397,-6.6875,-15.375,-8.6875,-12.3125,nail
398,2.25,-11.375,-13.625,-11.875,glass
399,-1.375,-12.4375,-11.0625,-13.125,rope
400,0.6875,-11.6875,-12.375,-14.375,pen
401,-1.125,-13.4375,-12.3125,-16.0,water
402,-0.1875,-13.3125,-13.125,-10.625,paper
403,-0.125,-14.25,-14.125,-9.625,bird
404,-3.625,-15.25,-11.625,-13.125,watch
405,0.75,-13.375,-14.125,-8.8125,metal
406,1.6875,-11.5,-13.1875,-14.5625,food
407,-3.0625,-17.875,-14.8125,-13.5625,grass
408,-3.0,-14.25,-11.25,-12.25,roof
409,-3.625,-13.9375,-10.3125,-15.25,shoe
410,-1.0,-13.9375,-12.9375,-13.8125,paper
411,-0.625,-12.375,-11.75,-12.1875,star
412,3.25,-10.8125,-14.0625,-12.875,bird
413,-1.3125,-14.1875,-12.875,-9.9375,ant
414,0.6875,-12.375,-13.0625,-13.75,paper
415,-0.375,-12.625,-12.25,-14.3125,star
416,0.8125,-13.875,-14.6875,-15.125,plate
417,-2.375,-15.5,-13.125,-10.8125,hat
418,0.75,-12.3125,-13.0625,-10.125,house
419,0.0,-13.6875,-13.6875,-9.6875,moon
420,-0.9375,-14.0,-13.0625,-8.9375,hat
421,1.0625,-13.6875,-14.75,-13.125,fork
422,1.6875,-13.9375,-15.625,-9.75,dress
423,0.0625,-11.75,-11.8125,-12.4375,fire
424,0.75,-11.75,-12.5,-11.0625,box
425,1.3125,-13.5625,-14.875,-8.9375,leaf
426,-0.625,-15.125,-14.5,-8.75,bee
427,-1.875,-13.75,-11.875,-14.25,hat
428,-1.1875,-15.1875,-14.0,-14.0625,bee
429,-0.875,-14.625,-13.75,-13.125,wall
430,0.0,-13.75,-13.75,-14.0,wall
431,-1.875,-13.125,-11.25,-12.25,spoon
432,-5.9375,-15.5,-9.5625,-15.3125,lion
433,-1.75,-14.625,-12.875,-14.6875,house
434,-0.875,-14.375,-13.5,-10.875,moon
435,-6.5625,-17.375,-10.8125,-14.125,shoe
436,-3.0,-14.25,-11.25,-13.8125,spoon
437,0.3125,-14.875,-15.1875,-14.125,cup
438,-1.625,-14.25,-12.625,-15.75,sun
439,6.1875,-8.8125,-15.0,-12.5625,flower
440,-0.9375,-13.8125,-12.875,-14.125,sun
441,-2.8125,-14.4375,-11.625,-13.4375,watch
442,0.1875,-13.875,-14.0625,-14.3125,ring
443,-2.4375,-13.75,-11.3125,-14.0625,rope
444,1.25,-11.125,-12.375,-15.1875,key
445,2.0,-12.5,-14.5,-13.375,metal
446,-0.1875,-12.0625,-11.875,-12.3125,water
447,1.75,-12.5,-14.25,-13.8125,bird
448,-2.1875,-11.875,-9.6875,-15.0,lamp
449,0.5,-14.1875,-14.6875,-13.25,door
450,0.875,-12.6875,-13.5625,-11.0625,wind
451,-0.25,-12.8125,-12.5625,-9.75,key
452,-3.4375,-14.3125,-10.875,-15.5625,shoe
453,2.6875,-13.0625,-15.75,-11.0625,cloth
454,-0.375,-14.0625,-13.6875,-14.25,food
455,2.4375,-9.75,-12.1875,-13.6875,key
456,0.875,-12.1875,-13.0625,-11.6875,food
457,-0.5625,-15.0,-14.4375,-14.1875,pants
458,-2.9375,-15.3125,-12.375,-13.8125,bed
459,-1.75,-14.875,-13.125,-11.0,tree
460,1.25,-11.625,-12.875,-16.0,paper
461,-0.5,-14.1875,-13.6875,-13.5,moon
462,-1.875,-14.25,-12.375,-13.25,table
463,-6.75,-15.75,-9.0,-13.3125,nail
464,0.6875,-14.5,-15.1875,-11.1875,cup
465,-1.0,-15.375,-14.375,-13.875,bee
466,-0.1875,-13.25,-13.0625,-12.5625,food
467,-3.75,-12.875,-9.125,-15.5625,nail
468,4.5625,-12.0625,-16.625,-13.1875,bowl
469,1.1875,-13.0,-14.1875,-13.4375,chair
470,0.875,-12.875,-13.75,-12.25,door
471,5.875,-9.125,-15.0,-13.375,leaf
472,3.0,-11.1875,-14.1875,-9.75,bear
473,0.875,-13.0,-13.875,-13.4375,ink
474,3.3125,-12.8125,-16.125,-13.8125,knife
475,1.5625,-13.8125,-15.375,-12.75,leaf
476,0.5625,-13.3125,-13.875,-14.25,glass
477,-1.5,-12.6875,-11.1875,-13.9375,roof
478,-1.375,-14.0625,-12.6875,-14.125,box
479,1.625,-13.5,-15.125,-13.8125,cup
480,-1.1875,-13.5,-12.3125,-12.75,book
481,1.5,-13.1875,-14.6875,-11.125,floor
482,-0.25,-16.125,-15.875,-11.0,cloth
483,-1.625,-14.3125,-12.6875,-11.6875,water
484,2.75,-13.25,-16.0,-13.625,knife
485,3.0625,-12.75,-15.8125,-15.6875,cloth
486,-1.125,-13.9375,-12.8125,-14.375,pen
487,3.0625,-9.5625,-12.625,-14.3125,sun
488,-2.5625,-14.8125,-12.25,-12.5,water
489,0.4375,-13.5625,-14.0,-10.8125,coin
490,4.75,-9.625,-14.375,-12.9375,bag
491,1.0,-15.125,-16.125,-12.0,coat
492,-1.5625,-13.4375,-11.875,-14.25,fire
493,1.6875,-11.5,-13.1875,-11.5,house
494,4.9375,-11.4375,-16.375,-14.25,coat
495,-0.25,-15.375,-15.125,-12.9375,leaf
496,0.0,-15.125,-15.125,-12.625,grass
497,-0.5,-14.75,-14.25,-15.1875,shirt
498,1.3125,-14.0,-15.3125,-14.5625,cup
499,1.25,-13.6875,-14.9375,-13.4375,fork
500,-0.4375,-12.5,-12.0625,-14.8125,watch
501,-0.375,-13.875,-13.5,-14.25,tree
502,-3.5,-13.1875,-9.6875,-12.6875,lion
503,3.0625,-11.125,-14.1875,-14.5,metal
504,-0.0625,-14.1875,-14.125,-14.0,sand
505,-3.875,-16.375,-12.5,-6.53125,bed
506,-2.5625,-13.75,-11.1875,-12.0,spoon
507,-3.5625,-14.0625,-10.5,-12.3125,shoe
508,-5.4375,-15.3125,-9.875,-12.3125,lion
509,-1.0,-14.4375,-13.4375,-11.9375,coin
510,0.875,-13.4375,-14.3125,-15.5,bag
511,4.625,-9.0625,-13.6875,-13.5625,coin
512,1.875,-10.6875,-12.5625,-10.75,pen
513,-0.5625,-15.75,-15.1875,-13.0625,cup
514,-1.375,-14.4375,-13.0625,-12.5,hat
515,2.875,-10.75,-13.625,-15.8125,ink
516,1.0,-15.25,-16.25,-16.125,cloth
517,1.9375,-12.8125,-14.75,-13.4375,flower
518,2.9375,-11.125,-14.0625,-13.375,door
519,-0.5,-14.0625,-13.5625,-10.3125,hat
520,-0.0625,-13.5625,-13.5,-13.1875,wire
521,-0.25,-13.1875,-12.9375,-12.6875,sun
522,2.8125,-9.625,-12.4375,-12.375,pen
523,-3.0,-15.0625,-12.0625,-12.9375,key
524,-2.0,-14.5625,-12.5625,-6.71875,pen
525,1.6875,-12.0,-13.6875,-13.0,ring
526,1.9375,-14.0625,-16.0,-16.125,cloth
527,3.5625,-12.5625,-16.125,-13.9375,coat
