id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
45,-0.6875,-12.625,-11.9375,-13.1875,window
46,5.625,-14.125,-19.75,-10.125,cloth
47,-10.625,-30.375,-19.75,-11.75,cloth
48,1.0625,-14.0625,-15.125,-14.5625,leaf
49,1.125,-17.5,-18.625,-15.5,bolt
50,4.3125,-11.375,-15.6875,-14.5625,knife
51,0.5,-13.8125,-14.3125,-13.6875,snow
52,-1.125,-17.25,-16.125,-12.3125,chair
53,-6.1875,-18.75,-12.5625,-12.25,sun
54,-1.0625,-13.875,-12.8125,-14.1875,house
55,-2.5625,-16.125,-13.5625,-13.4375,rock
56,20.0,-12.75,-32.75,-14.5625,fish
57,0.5625,-14.0625,-14.625,-14.375,bird
58,-4.3125,-18.5,-14.1875,-17.5,cup
59,5.3125,-12.4375,-17.75,-14.0,coin
60,-0.4375,-14.0,-13.5625,-12.5,wind
61,-2.5625,-15.625,-13.0625,-11.0,house
62,2.5,-9.75,-12.25,-14.8125,ant
63,2.375,-9.875,-12.25,-14.0625,cat
64,-0.1875,-13.0625,-12.875,-16.0,ant
65,-0.6875,-14.6875,-14.0,-14.375,fork
66,1.6875,-14.1875,-15.875,-12.5,roof
67,0.4375,-13.9375,-14.375,-13.0625,bird
68,-2.5,-17.375,-14.875,-11.75,glass
69,1.75,-13.75,-15.5,-15.25,dress
70,-2.4375,-15.875,-13.4375,-17.625,star
71,1.0625,-13.1875,-14.25,-12.875,box
72,4.6875,-12.3125,-17.0,-14.625,ink
73,1.1875,-13.0,-14.1875,-17.875,star
74,-1.0625,-13.9375,-12.875,-13.75,spoon
75,1.375,-13.5625,-14.9375,-17.625,wolf
76,2.5,-9.875,-12.375,-12.0625,sand
77,1.0625,-14.9375,-16.0,-14.0625,roof
78,-0.875,-14.125,-13.25,-17.375,food
79,0.6875,-12.5625,-13.25,-14.75,fire
80,0.625,-14.25,-14.875,-14.3125,moon
81,1.3125,-14.0,-15.3125,-14.4375,dress
82,2.25,-12.0625,-14.3125,-15.125,bird
83,1.875,-12.8125,-14.6875,-13.5,fish
84,3.625,-13.875,-17.5,-12.8125,coat
85,-6.8125,-19.25,-12.4375,-17.125,floor
86,5.1875,-9.75,-14.9375,-32.75,leaf
87,-16.6875,-30.875,-14.1875,-12.8125,bird
88,2.3125,-14.0625,-16.375,-12.125,plate
89,-0.375,-15.4375,-15.0625,-17.625,stone
90,3.1875,-11.125,-14.3125,-15.75,bird
91,0.5625,-13.375,-13.9375,-16.875,lion
92,1.125,-15.0,-16.125,-12.5,chair
93,-0.625,-12.875,-12.25,-13.5,table
94,-2.1875,-14.625,-12.4375,-12.375,sun
95,-3.0625,-15.625,-12.5625,-13.6875,window
96,3.125,-13.5,-16.625,-15.5,chair
97,0.8125,-13.1875,-14.0,-17.5,rock
98,0.6875,-14.0,-14.6875,-14.375,paper
99,1.75,-12.1875,-13.9375,-13.875,dog
100,0.0,-13.0,-13.0,-13.875,food
101,10.6875,-14.4375,-25.125,-14.125,cloth
102,-1.3125,-12.625,-11.3125,-13.375,bowl
103,0.375,-13.6875,-14.0625,-15.4375,hat
104,3.1875,-14.9375,-18.125,-13.1875,coin
105,-2.6875,-12.5625,-9.875,-12.5625,nail
106,2.3125,-10.625,-12.9375,-16.375,rain
107,1.4375,-13.1875,-14.625,-14.5,snow
108,0.6875,-11.25,-11.9375,-17.625,wall
109,3.375,-9.8125,-13.1875,-12.5,spoon
110,0.75,-18.25,-19.0,-14.375,cloth
111,-5.875,-19.625,-13.75,-14.4375,fire
112,2.6875,-13.5625,-16.25,-13.9375,roof
113,-3.8125,-19.125,-15.3125,-32.0,fork
114,-1.4375,-13.25,-11.8125,-12.75,flower
115,1.625,-11.625,-13.25,-12.5,watch
116,2.5625,-12.0625,-14.625,-13.375,snow
117,1.625,-17.375,-19.0,-15.625,bolt
118,-5.9375,-17.875,-11.9375,-14.9375,grass
119,-2.8125,-14.3125,-11.5,-15.625,water
120,-6.125,-17.625,-11.5,-13.75,water
121,-0.0625,-12.5625,-12.5,-13.8125,table
122,0.875,-13.1875,-14.0625,-14.25,box
123,3.0625,-13.4375,-16.5,-14.3125,leaf
124,0.875,-13.4375,-14.3125,-14.25,bear
125,0.5625,-14.0,-14.5625,-12.625,bear
126,1.0,-14.1875,-15.1875,-13.8125,dress
127,-5.8125,-18.25,-12.4375,-14.1875,wall
128,-2.625,-14.0625,-11.4375,-12.875,shoe
129,1.8125,-13.875,-15.6875,-11.75,bee
130,-1.1875,-11.9375,-10.75,-12.5,bowl
131,2.8125,-12.25,-15.0625,-14.1875,bee
132,-11.875,-29.75,-17.875,-13.9375,pants
133,-0.5625,-14.25,-13.6875,-17.75,house
134,7.625,-15.25,-22.875,-11.5625,rope
135,-1.25,-11.1875,-9.9375,-11.9375,car
136,0.3125,-13.25,-13.5625,-14.25,bear
137,1.0625,-13.625,-14.6875,-15.3125,book
138,-2.125,-13.125,-11.0,-14.1875,bowl
139,-0.9375,-14.1875,-13.25,-14.5,key
140,1.75,-15.125,-16.875,-11.875,coat
141,2.5625,-11.1875,-13.75,-12.375,door
142,-3.6875,-15.6875,-12.0,-12.0,cat
143,0.3125,-13.6875,-14.0,-14.125,bag
144,0.5,-14.0625,-14.5625,-12.25,fork
145,1.875,-11.5,-13.375,-14.125,wind
146,7.75,-11.625,-19.375,-14.9375,cloth
147,2.25,-13.6875,-15.9375,-14.5,knife
148,-1.75,-15.6875,-13.9375,-13.8125,rock
149,-3.625,-14.375,-10.75,-13.0,shoe
150,6.125,-10.0,-16.125,-14.5,lamp
151,-0.25,-15.625,-15.375,-13.6875,lamp
152,-2.875,-15.625,-12.75,-12.9375,key
153,6.0,-11.125,-17.125,-18.0,ink
154,-0.125,-14.0625,-13.9375,-13.8125,bird
155,-0.0625,-13.75,-13.6875,-12.0625,fish
156,-0.25,-12.5,-12.25,-12.375,floor
157,2.4375,-12.4375,-14.875,-16.5,moon
158,2.5,-13.375,-15.875,-14.4375,bee
159,-4.25,-14.0625,-9.8125,-12.9375,car
160,4.5625,-10.0,-14.5625,-14.25,glass
161,-1.8125,-16.125,-14.3125,-17.5,paper
162,1.125,-16.0,-17.125,-12.5,coat
163,0.9375,-11.875,-12.8125,-12.0,table
164,2.9375,-9.6875,-12.625,-13.25,rain
165,1.8125,-12.5,-14.3125,-14.0,bear
166,-1.0,-14.25,-13.25,-12.5625,fire
167,1.1875,-12.625,-13.8125,-15.0625,wind
168,2.375,-14.375,-16.75,-19.625,ink
169,4.875,-13.125,-18.0,-14.125,coin
170,2.1875,-12.25,-14.4375,-11.3125,pen
171,-0.25,-14.375,-14.125,-9.8125,pen
172,4.25,-12.0,-16.25,-12.625,roof
173,-1.25,-17.5,-16.25,-12.375,chair
174,-1.25,-13.9375,-12.6875,-12.6875,food
175,1.125,-15.0,-16.125,-12.6875,chair
176,2.375,-13.3125,-15.6875,-13.875,plate
177,2.0625,-10.9375,-13.0,-15.625,sand
178,7.3125,-9.4375,-16.75,-12.875,coat
179,0.75,-13.75,-14.5,-16.625,bird
180,1.5625,-13.875,-15.4375,-15.0,dress
181,0.6875,-14.0625,-14.75,-15.0625,ring
182,0.1875,-14.4375,-14.625,-15.375,ring
183,-3.3125,-14.6875,-11.375,-11.625,shoe
184,-0.875,-14.75,-13.875,-11.4375,box
185,0.9375,-13.9375,-14.875,-26.375,ring
186,-1.0625,-13.9375,-12.875,-15.3125,metal
187,-3.25,-16.25,-13.0,-17.0,key
188,-1.5,-18.375,-16.875,-13.9375,coat
189,-3.375,-18.25,-14.875,-17.0,fish
190,-6.375,-15.8125,-9.4375,-12.5,screw
191,-0.0625,-9.8125,-9.75,-11.5,car
192,-4.875,-17.625,-12.75,-17.625,sand
193,0.4375,-13.75,-14.1875,-12.9375,fire
194,2.5,-13.3125,-15.8125,-15.3125,knife
195,1.375,-14.125,-15.5,-14.25,knife
196,6.5,-9.75,-16.25,-15.875,roof
197,1.125,-11.0625,-12.1875,-12.0,sun
198,7.6875,-11.4375,-19.125,-14.5625,bolt
199,15.0,-14.75,-29.75,-12.5,bee
200,-2.5,-13.8125,-11.3125,-12.5,water
201,3.3125,-14.0625,-17.375,-12.6875,deer
202,3.6875,-12.6875,-16.375,-28.625,chair
203,-0.125,-14.4375,-14.3125,-14.0625,snow
204,3.375,-13.75,-17.125,-15.5,ink
205,1.8125,-12.25,-14.0625,-15.5,hat
206,-0.375,-12.6875,-12.3125,-14.875,flower
207,-4.625,-14.3125,-9.6875,-14.9375,car
208,-2.5625,-17.875,-15.3125,-14.1875,shirt
209,0.5625,-12.125,-12.6875,-12.625,food
210,-0.375,-12.875,-12.5,-13.125,rain
211,1.0,-11.1875,-12.1875,-14.1875,wind
212,-3.6875,-14.875,-11.1875,-12.6875,bowl
213,1.3125,-13.25,-14.5625,-14.25,hat
214,0.375,-13.8125,-14.1875,-12.75,dog
215,-1.5,-14.0625,-12.5625,-14.0625,rain
216,0.1875,-14.4375,-14.625,-13.25,paper
217,-1.375,-14.5,-13.125,-16.625,key
218,-3.5625,-13.1875,-9.625,-16.625,screw
219,-1.6875,-15.0625,-13.375,-14.1875,key
220,2.5625,-13.3125,-15.875,-14.1875,knife
221,6.0625,-9.9375,-16.0,-15.25,roof
222,3.5,-13.0,-16.5,-12.75,ink
223,2.9375,-9.875,-12.8125,-14.375,spoon
224,2.25,-13.5,-15.75,-16.75,knife
225,2.125,-11.875,-14.0,-15.4375,bird
226,-20.0,-33.25,-13.25,-16.625,spoon
227,1.25,-12.5625,-13.8125,-13.875,dog
228,-2.6875,-15.0625,-12.375,-14.3125,sun
229,-0.375,-13.75,-13.375,-11.9375,metal
230,3.375,-11.0,-14.375,-14.1875,glass
231,-0.0625,-14.0625,-14.0,-12.3125,pen
232,1.625,-13.875,-15.5,-15.0625,bed
233,-2.5625,-15.125,-12.5625,-12.1875,table
234,2.875,-12.125,-15.0,-15.5,glass
235,1.0625,-12.3125,-13.375,-14.1875,watch
236,0.3125,-13.6875,-14.0,-15.5,box
237,-1.1875,-12.125,-10.9375,-14.3125,wall
238,-2.0,-14.375,-12.375,-12.25,ant
239,1.3125,-14.6875,-16.0,-12.875,plate
240,-0.125,-14.3125,-14.1875,-15.375,wolf
241,6.75,-9.625,-16.375,-11.9375,roof
242,0.1875,-13.6875,-13.875,-9.5625,star
243,-2.25,-14.3125,-12.0625,-12.375,ant
244,3.4375,-12.3125,-15.75,-11.75,lamp
245,-0.375,-16.625,-16.25,-11.75,roof
246,0.9375,-14.0625,-15.0,-15.8125,bed
247,1.0,-12.0625,-13.0625,-14.625,metal
248,-0.25,-12.75,-12.5,-14.5,floor
249,3.75,-14.125,-17.875,-13.875,coin
250,4.3125,-9.875,-14.1875,-12.9375,fire
251,0.9375,-13.875,-14.8125,-15.125,snow
252,-4.6875,-17.75,-13.0625,-16.25,metal
253,-2.5,-18.625,-16.125,-9.9375,leaf
254,-6.75,-19.125,-12.375,-15.9375,sun
255,-0.8125,-15.625,-14.8125,-15.8125,ring
256,0.25,-13.875,-14.125,-12.75,wire
257,3.5625,-14.3125,-17.875,-11.625,coin
258,-0.3125,-14.25,-13.9375,-12.5,cup
259,0.875,-13.75,-14.625,-12.625,star
260,-1.4375,-13.6875,-12.25,-14.25,window
261,0.6875,-12.0,-12.6875,-14.3125,flower
262,-1.4375,-14.5625,-13.125,-14.8125,food
263,0.0625,-15.375,-15.4375,-15.25,dress
264,2.5,-13.1875,-15.6875,-12.9375,bed
265,-4.375,-17.0,-12.625,-10.375,floor
266,-0.875,-15.625,-14.75,-15.9375,paper
267,-1.125,-13.75,-12.625,-28.5,window
268,1.0625,-12.25,-13.3125,-14.375,watch
269,-4.625,-35.0,-30.375,-12.5,leaf
270,0.25,-12.625,-12.875,-9.625,food
271,1.375,-12.8125,-14.1875,-14.9375,cup
272,-0.125,-18.125,-18.0,-15.625,coin
273,1.1875,-13.6875,-14.875,-16.125,lamp
274,-1.875,-13.875,-12.0,-19.625,wall
275,4.375,-13.75,-18.125,-16.875,coin
276,-2.125,-15.6875,-13.5625,-14.5625,key
277,0.0625,-14.0,-14.0625,-12.5,door
278,-4.75,-16.5,-11.75,-12.8125,ant
279,-1.3125,-12.8125,-11.5,-14.625,wall
280,3.375,-11.375,-14.75,-12.625,bear
281,-13.75,-30.25,-16.5,-33.5,roof
282,0.8125,-13.125,-13.9375,-12.0,metal
283,0.0625,-11.0625,-11.125,-15.3125,bowl
284,0.9375,-14.5,-15.4375,-9.5625,knife
285,-21.125,-33.5,-12.375,-11.875,flower
286,-4.75,-17.375,-12.625,-12.0,wood
287,1.9375,-12.8125,-14.75,-17.625,book
288,19.5625,-12.4375,-32.0,-14.5625,plate
289,-0.8125,-15.25,-14.4375,-12.875,snow
290,6.6875,-12.4375,-19.125,-26.75,bolt
291,0.3125,-13.5625,-13.875,-14.0,fire
292,-1.3125,-14.3125,-13.0,-12.875,wood
293,0.375,-13.1875,-13.5625,-11.25,fire
294,0.25,-13.9375,-14.1875,-12.8125,rock
295,-0.625,-14.375,-13.75,-14.4375,metal
296,3.25,-12.4375,-15.6875,-30.875,chair
297,1.9375,-12.5625,-14.5,-12.25,cup
298,1.5625,-14.0625,-15.625,-14.4375,dress
299,3.25,-11.5625,-14.8125,-14.125,snow
300,5.875,-9.9375,-15.8125,-14.125,leaf
301,-2.375,-14.0,-11.625,-28.5,rope
302,-1.125,-16.0,-14.875,-33.75,ring
303,0.0,-12.8125,-12.8125,-14.75,table
304,3.1875,-14.3125,-17.5,-15.1875,coat
305,13.5,-14.375,-27.875,-12.0625,house
306,1.125,-11.75,-12.875,-12.0,spoon
307,-2.125,-14.25,-12.125,-13.4375,cat
308,-1.5625,-15.1875,-13.625,-16.75,metal
309,-5.9375,-15.625,-9.6875,-24.5,screw
310,3.25,-11.375,-14.625,-12.3125,fork
311,-16.875,-31.875,-15.0,-14.1875,paper
312,1.0625,-14.0625,-15.125,-12.9375,chair
313,-0.8125,-13.5625,-12.75,-12.6875,ant
314,3.125,-13.25,-16.375,-14.5625,plate
315,18.4375,-13.8125,-32.25,-14.25,shoe
316,1.0,-11.6875,-12.6875,-12.4375,wood
317,5.75,-13.125,-18.875,-13.6875,cloth
318,-0.125,-14.3125,-14.1875,-14.4375,star
319,-3.5,-14.0,-10.5,-14.25,nail
320,-1.75,-13.9375,-12.1875,-14.5625,grass
321,-3.3125,-16.125,-12.8125,-11.6875,food
322,0.5,-12.1875,-12.6875,-13.25,spoon
323,-6.0,-18.5,-12.5,-14.3125,sun
324,-2.125,-18.5,-16.375,-11.375,plate
325,-13.125,-32.0,-18.875,-12.875,bolt
326,3.875,-11.875,-15.75,-15.375,chair
327,-4.25,-16.75,-12.5,-11.1875,ant
328,-1.8125,-14.5625,-12.75,-16.125,key
329,3.625,-14.25,-17.875,-14.8125,coin
330,-4.125,-14.0625,-9.9375,-9.625,car
331,0.25,-14.125,-14.375,-14.0,bird
332,0.375,-14.0,-14.375,-11.9375,hat
333,-3.0625,-15.5,-12.4375,-12.75,table
334,-0.1875,-14.375,-14.1875,-12.3125,lion
335,-1.875,-14.4375,-12.5625,-12.9375,sun
336,2.875,-12.8125,-15.6875,-14.9375,chair
337,-3.9375,-15.8125,-11.875,-19.125,ant
338,-0.9375,-16.25,-15.3125,-14.1875,paper
339,3.0625,-13.6875,-16.75,-15.4375,ink
340,-2.25,-15.3125,-13.0625,-15.1875,food
341,0.75,-14.5,-15.25,-14.9375,lamp
342,1.1875,-12.6875,-13.875,-15.3125,door
343,5.625,-12.5,-18.125,-18.625,deer
344,-19.4375,-32.0,-12.5625,-13.0625,rain
345,-2.9375,-16.75,-13.8125,-12.6875,box
346,1.125,-14.1875,-15.3125,-26.125,bed
347,3.0,-13.25,-16.25,-11.4375,roof
348,-1.1875,-13.8125,-12.625,-12.8125,wood
349,-3.125,-17.5,-14.375,-12.5625,box
350,-0.8125,-14.5,-13.6875,-15.375,door
351,2.4375,-11.375,-13.8125,-14.4375,star
352,0.9375,-13.75,-14.6875,-13.875,cup
353,2.8125,-11.375,-14.1875,-14.125,bag
354,1.4375,-13.4375,-14.875,-12.625,moon
355,1.3125,-13.625,-14.9375,-12.25,ring
356,2.375,-11.8125,-14.1875,-14.375,rock
357,-3.625,-13.9375,-10.3125,-14.25,nail
358,14.6875,-15.5625,-30.25,-15.5625,fish
359,1.3125,-14.0,-15.3125,-15.125,bed
360,0.8125,-13.8125,-14.625,-15.6875,snow
361,-1.625,-13.8125,-12.1875,-15.375,grass
362,1.0625,-13.125,-14.1875,-12.1875,bag
363,-0.3125,-14.25,-13.9375,-12.625,dog
364,0.375,-14.25,-14.625,-14.0625,paper
365,-2.5625,-13.8125,-11.25,-15.5,shoe
366,1.4375,-11.1875,-12.625,-19.375,rain
367,1.1875,-13.4375,-14.625,-14.0,glass
368,-1.0625,-16.875,-15.8125,-9.6875,bee
369,1.5,-15.5,-17.0,-12.9375,ink
370,1.75,-13.75,-15.5,-13.1875,dress
371,-4.375,-15.875,-11.5,-13.4375,water
372,-3.8125,-16.5,-12.6875,-17.25,wood
373,3.8125,-12.0,-15.8125,-12.875,chair
374,-0.5,-17.875,-17.375,-12.9375,coat
375,0.875,-18.125,-19.0,-15.0,bolt
376,2.4375,-12.1875,-14.625,-12.625,ring
377,-4.5625,-17.375,-12.8125,-16.125,metal
378,4.0625,-12.3125,-16.375,-13.625,roof
379,2.5,-12.0625,-14.5625,-17.0,bird
380,0.9375,-14.25,-15.1875,-12.75,chair
381,2.1875,-12.0625,-14.25,-13.625,hat
382,2.375,-11.9375,-14.3125,-15.4375,bird
383,-0.4375,-15.125,-14.6875,-14.6875,wolf
384,-1.1875,-15.625,-14.4375,-12.25,moon
385,-12.875,-27.75,-14.875,-14.125,tree
386,0.9375,-12.125,-13.0625,-15.3125,table
387,-0.125,-13.5,-13.375,-14.9375,house
388,0.25,-14.375,-14.625,-13.875,bird
389,-1.875,-14.0,-12.125,-13.4375,grass
390,2.5625,-14.0625,-16.625,-9.875,roof
391,3.25,-16.125,-19.375,-12.625,bolt
392,-1.875,-16.5,-14.625,-16.875,snow
393,0.75,-13.4375,-14.1875,-9.75,rock
394,0.875,-14.25,-15.125,-13.75,chair
395,0.4375,-13.8125,-14.25,-14.8125,tree
396,1.625,-12.5,-14.125,-13.9375,fire
397,-8.1875,-18.25,-10.0625,-11.1875,nail
398,5.375,-9.6875,-15.0625,-12.8125,glass
399,-2.875,-14.5,-11.625,-12.5625,rope
400,1.6875,-12.3125,-14.0,-12.75,pen
401,-2.375,-13.8125,-11.4375,-16.625,water
402,2.0,-12.4375,-14.4375,-11.3125,paper
403,1.875,-12.25,-14.125,-14.0625,bird
404,-0.875,-13.9375,-13.0625,-12.5,watch
405,-1.5625,-14.25,-12.6875,-14.25,metal
406,0.3125,-12.5625,-12.875,-12.5,food
407,-18.0,-30.375,-12.375,-18.0,grass
408,2.5625,-14.0625,-16.625,-13.125,roof
409,-2.625,-14.1875,-11.5625,-18.75,shoe
410,-0.125,-14.375,-14.25,-14.3125,paper
411,2.5,-11.3125,-13.8125,-12.875,star
412,3.625,-11.0,-14.625,-12.9375,bird
413,-0.3125,-12.8125,-12.5,-11.8125,ant
414,2.375,-12.0,-14.375,-14.4375,paper
415,-0.6875,-14.5,-13.8125,-12.625,star
416,3.75,-12.125,-15.875,-12.1875,plate
417,-1.0625,-15.5625,-14.5,-17.625,hat
418,-1.25,-14.6875,-13.4375,-12.875,house
419,0.1875,-14.625,-14.8125,-14.0625,moon
420,-0.0625,-14.5,-14.4375,-14.5,hat
421,0.3125,-14.0,-14.3125,-12.0,fork
422,0.6875,-14.4375,-15.125,-15.6875,dress
423,-0.5625,-14.0,-13.4375,-13.6875,fire
424,1.8125,-13.0,-14.8125,-11.75,box
425,3.75,-12.5,-16.25,-14.3125,leaf
426,1.625,-13.9375,-15.5625,-9.9375,bee
427,15.0625,-12.1875,-27.25,-12.75,hat
428,3.8125,-11.625,-15.4375,-14.9375,bee
429,-3.1875,-15.1875,-12.0,-14.625,wall
430,-3.0,-14.8125,-11.8125,-30.75,wall
431,0.125,-12.75,-12.875,-14.0625,spoon
432,-1.25,-15.625,-14.375,-19.0,lion
433,-2.625,-16.25,-13.625,-11.9375,house
434,2.5,-12.25,-14.75,-11.875,moon
435,-0.375,-11.8125,-11.4375,-15.1875,shoe
436,-1.625,-14.1875,-12.5625,-13.9375,spoon
437,1.8125,-12.3125,-14.125,-14.0625,cup
438,-2.375,-14.5625,-12.1875,-15.5625,sun
439,-1.5,-14.125,-12.625,-11.1875,flower
440,-1.9375,-14.125,-12.1875,-15.25,sun
441,-2.4375,-15.5625,-13.125,-14.0625,watch
442,0.625,-14.0625,-14.6875,-15.75,ring
443,-2.4375,-14.25,-11.8125,-15.1875,rope
444,-3.125,-15.875,-12.75,-12.4375,key
445,-0.0625,-12.8125,-12.75,-12.6875,metal
446,-0.6875,-12.0625,-11.375,-12.5625,water
447,3.375,-10.875,-14.25,-14.25,bird
448,2.625,-13.0625,-15.6875,-11.875,lamp
449,-0.9375,-15.0,-14.0625,-14.25,door
450,0.5625,-13.3125,-13.875,-16.75,wind
451,-0.8125,-14.1875,-13.375,-15.25,key
452,-4.125,-15.4375,-11.3125,-14.3125,shoe
453,5.625,-13.625,-19.25,-17.25,cloth
454,15.6875,-15.8125,-31.5,-12.9375,food
455,-1.25,-14.0,-12.75,-14.8125,key
456,0.5625,-12.25,-12.8125,-12.5,food
457,2.75,-14.125,-16.875,-14.0625,pants
458,-3.4375,-18.875,-15.4375,-11.75,bed
459,0.25,-13.75,-14.0,-11.5,tree
460,0.6875,-13.875,-14.5625,-15.3125,paper
461,1.375,-13.625,-15.0,-14.125,moon
462,-0.375,-12.625,-12.25,-14.375,table
463,-18.25,-28.625,-10.375,-14.3125,nail
464,2.0625,-12.3125,-14.375,-16.375,cup
465,-2.3125,-17.75,-15.4375,-14.3125,bee
466,0.5625,-12.375,-12.9375,-15.3125,food
467,-3.6875,-13.8125,-10.125,-19.375,nail
468,-1.6875,-12.875,-11.1875,-12.375,bowl
469,3.1875,-12.625,-15.8125,-14.4375,chair
470,0.4375,-14.0,-14.4375,-15.1875,door
471,6.125,-9.8125,-15.9375,-12.625,leaf
472,-21.375,-35.75,-14.375,-14.0,bear
473,2.3125,-13.9375,-16.25,-14.1875,ink
474,2.6875,-12.375,-15.0625,-15.0625,knife
475,1.5625,-14.0,-15.5625,-14.4375,leaf
476,2.0625,-12.875,-14.9375,-11.9375,glass
477,0.125,-15.25,-15.375,-13.5625,roof
478,0.0625,-14.1875,-14.25,-15.4375,box
479,-2.625,-17.0,-14.375,-14.375,cup
480,0.625,-14.0,-14.625,-12.875,book
481,0.25,-12.6875,-12.9375,-11.5,floor
482,3.5,-15.625,-19.125,-17.25,cloth
483,-1.25,-12.8125,-11.5625,-12.875,water
484,1.5,-14.0,-15.5,-12.4375,knife
485,5.875,-14.25,-20.125,-17.0,cloth
486,0.3125,-14.125,-14.4375,-12.5625,pen
487,-1.5625,-13.9375,-12.375,-13.9375,sun
488,-0.625,-12.125,-11.5,-11.0625,water
489,0.5,-17.125,-17.625,-16.375,coin
490,0.0,-14.0,-14.0,-14.5,bag
491,1.125,-15.75,-16.875,-12.8125,coat
492,-0.9375,-14.0625,-13.125,-14.1875,fire
493,3.25,-9.6875,-12.9375,-12.875,house
494,7.0625,-10.0625,-17.125,-12.9375,coat
495,1.5625,-14.25,-15.8125,-11.9375,leaf
496,-2.25,-13.9375,-11.6875,-14.4375,grass
497,0.75,-15.25,-16.0,-15.125,shirt
498,-0.4375,-14.6875,-14.25,-16.0,cup
499,1.0,-14.25,-15.25,-13.0625,fork
500,0.375,-12.125,-12.5,-12.25,watch
501,-0.0625,-14.375,-14.3125,-12.5,tree
502,0.25,-14.3125,-14.5625,-12.625,lion
503,1.3125,-11.625,-12.9375,-15.8125,metal
504,-2.875,-15.8125,-12.9375,-14.5,sand
505,4.375,-10.9375,-15.3125,-15.9375,bed
506,-2.0,-14.6875,-12.6875,-12.0,spoon
507,-2.4375,-14.25,-11.8125,-12.9375,shoe
508,2.125,-11.9375,-14.0625,-14.0,lion
509,5.375,-12.75,-18.125,-14.125,coin
510,1.25,-12.4375,-13.6875,-15.125,bag
511,8.0,-10.0,-18.0,-17.625,coin
512,2.4375,-11.5,-13.9375,-11.375,pen
513,-1.5,-15.6875,-14.1875,-12.9375,cup
514,0.6875,-13.8125,-14.5,-12.875,hat
515,5.75,-11.375,-17.125,-15.1875,ink
516,4.6875,-14.4375,-19.125,-19.0,cloth
517,1.125,-11.5,-12.625,-18.125,flower
518,-2.75,-16.75,-14.0,-14.3125,door
519,-0.125,-14.5625,-14.4375,-11.3125,hat
520,-14.0,-28.125,-14.125,-12.75,wire
521,-1.9375,-14.25,-12.3125,-14.0,sun
522,2.1875,-12.0625,-14.25,-12.375,pen
523,2.25,-11.625,-13.875,-12.3125,key
524,1.875,-12.3125,-14.1875,-9.875,pen
525,2.125,-12.9375,-15.0625,-13.625,ring
526,4.5625,-14.4375,-19.0,-16.75,cloth
527,2.1875,-15.1875,-17.375,-14.0,coat
528,3.8125,-11.8125,-15.625,-12.75,bee
529,-0.0625,-14.0,-13.9375,-12.75,star
530,-3.625,-15.8125,-12.1875,-14.0625,grass
531,0.625,-11.875,-12.5,-11.625,floor
