id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
200,-4.15625,-11.6875,-7.53125,-14.8125,water
202,-7.9375,-16.125,-8.1875,-11.25,chair
204,-4.8125,-14.75,-9.9375,-13.625,ink
205,-2.0,-10.4375,-8.4375,-10.8125,hat
206,-8.75,-18.375,-9.625,-7.875,flower
207,-5.125,-12.4375,-7.3125,-7.96875,car
208,-3.8125,-11.8125,-8.0,-7.8125,shirt
209,-7.625,-14.625,-7.0,,food
210,-6.0625,-17.25,-11.1875,-8.75,rain
211,0.3125,-13.375,-13.6875,-11.9375,wind
213,-7.375,-16.5,-9.125,-11.75,hat
214,-5.375,-14.3125,-8.9375,-8.5625,dog
215,-6.84375,-14.625,-7.78125,-11.6875,rain
216,-5.375,-13.625,-8.25,-14.3125,paper
217,-0.625,-14.8125,-14.1875,-9.5,key
219,-1.375,-12.75,-11.375,-11.125,key
220,-3.875,-14.625,-10.75,-10.8125,knife
222,-1.8125,-17.25,-15.4375,-12.8125,ink
224,-4.625,-16.5,-11.875,-9.3125,knife
225,4.25,-10.25,-14.5,-7.875,bird
227,-8.375,-17.125,-8.75,-9.0,dog
228,-3.125,-12.8125,-9.6875,-11.125,sun
229,-0.875,-13.375,-12.5,-9.625,metal
230,1.0625,-11.6875,-12.75,-13.1875,glass
231,-5.625,-14.625,-9.0,-13.5625,pen
232,-2.5625,-13.875,-11.3125,-9.25,bed
234,1.8125,-13.625,-15.4375,-14.8125,glass
236,-2.9375,-14.25,-11.3125,-10.0625,box
238,0.625,-14.0,-14.625,-12.3125,ant
239,-4.625,-15.4375,-10.8125,-7.90625,plate
240,-8.0,-16.875,-8.875,,wolf
242,-0.75,-13.625,-12.875,-10.875,star
243,2.5625,-12.8125,-15.375,-13.9375,ant
246,-3.125,-12.375,-9.25,-10.125,bed
247,-5.875,-16.125,-10.25,-8.0625,metal
248,-3.0,-18.75,-15.75,-10.0625,floor
249,-2.8125,-14.0625,-11.25,-10.6875,coin
253,-4.8125,-15.5,-10.6875,-10.1875,leaf
254,-3.25,-13.3125,-10.0625,-9.0625,sun
255,-0.9375,-14.125,-13.1875,-10.9375,ring
256,-2.4375,-11.0,-8.5625,-8.5625,wire
257,-1.875,-14.3125,-12.4375,,coin
258,-5.625,-15.125,-9.5,-12.5625,cup
259,-3.8125,-12.5,-8.6875,-10.1875,star
260,-6.84375,-14.125,-7.28125,-14.75,window
261,-4.5,-14.0,-9.5,-13.875,flower
262,-5.28125,-12.3125,-7.03125,-8.75,food
263,-4.375,-14.3125,-9.9375,-13.8125,dress
264,-1.1875,-11.3125,-10.125,-15.5,bed
265,0.125,-13.5625,-13.6875,,floor
266,0.6875,-11.8125,-12.5,-13.8125,paper
268,-2.75,-12.8125,-10.0625,,watch
269,-5.125,-17.0,-11.875,-15.9375,leaf
270,-0.1875,-13.8125,-13.625,-12.625,food
271,-1.6875,-13.9375,-12.25,-11.4375,cup
272,-2.75,-13.375,-10.625,-7.46875,coin
274,2.625,-13.25,-15.875,-14.375,wall
275,-5.78125,-13.25,-7.46875,-10.0,coin
276,-4.5625,-13.6875,-9.125,-8.625,key
277,-1.875,-13.625,-11.75,-14.625,door
278,-0.5625,-8.6875,-8.125,-13.9375,ant
279,2.0,-12.625,-14.625,-15.25,wall
280,-2.6875,-11.75,-9.0625,-11.4375,bear
282,-0.75,-8.875,-8.125,,metal
283,-4.4375,-13.875,-9.4375,-12.1875,bowl
284,-3.75,-14.125,-10.375,,knife
285,-2.9375,-17.5,-14.5625,-12.0,flower
286,6.5,-10.625,-17.125,,wood
287,-0.125,-14.5,-14.375,,book
288,-3.1875,-13.875,-10.6875,-12.9375,plate
291,-1.1875,-11.1875,-10.0,-10.3125,fire
292,-2.25,-12.375,-10.125,-6.53125,wood
294,-1.6875,-14.4375,-12.75,-15.0,rock
295,-3.125,-12.125,-9.0,-13.5,metal
296,-4.4375,-13.6875,-9.25,-9.1875,chair
297,0.125,-10.4375,-10.5625,-12.75,cup
298,-6.1875,-15.625,-9.4375,-14.125,dress
302,-7.09375,-15.0,-7.90625,-10.25,ring
303,-3.9375,-12.6875,-8.75,-13.125,table
304,-3.3125,-12.9375,-9.625,-8.25,coat
305,-0.0625,-10.4375,-10.375,-8.6875,house
308,-2.875,-13.375,-10.5,,metal
311,-4.1875,-17.375,-13.1875,-12.5625,paper
312,0.75,-10.9375,-11.6875,-7.6875,chair
313,-6.125,-17.5,-11.375,-9.75,ant
314,-2.5,-13.5625,-11.0625,-7.5,plate
316,3.0625,-13.3125,-16.375,-8.1875,wood
317,-5.6875,-18.75,-13.0625,-12.875,cloth
318,-0.375,-13.4375,-13.0625,-8.1875,star
320,0.125,-13.75,-13.875,-5.9375,grass
321,0.8125,-13.625,-14.4375,-9.25,food
323,-4.4375,-14.0,-9.5625,-8.0,sun
324,-1.4375,-14.9375,-13.5,,plate
326,-3.625,-14.0,-10.375,-12.25,chair
327,-4.4375,-13.375,-8.9375,-7.875,ant
328,-1.1875,-13.375,-12.1875,,key
329,-2.125,-14.0,-11.875,-12.0625,coin
330,0.6875,-12.6875,-13.375,-9.0625,car
331,-2.1875,-13.3125,-11.125,-10.0625,bird
332,-3.21875,-10.8125,-7.59375,-6.8125,hat
333,-1.625,-11.125,-9.5,-9.75,table
335,0.25,-12.9375,-13.1875,-15.4375,sun
336,-1.75,-13.25,-11.5,-6.59375,chair
339,0.9375,-14.75,-15.6875,-7.46875,ink
340,-4.96875,-12.5625,-7.59375,-9.9375,food
342,-1.5625,-12.6875,-11.125,-12.0625,door
344,-9.4375,-15.625,-6.1875,-8.0,rain
345,-1.125,-16.125,-15.0,-9.9375,box
346,-3.1875,-12.5,-9.3125,-10.5625,bed
348,-0.25,-16.5,-16.25,,wood
349,-1.5,-13.8125,-12.3125,-9.125,box
350,-5.875,-15.375,-9.5,-8.375,door
352,-0.6875,-12.4375,-11.75,-11.0625,cup
354,1.5625,-11.8125,-13.375,-8.1875,moon
355,-5.1875,-12.5,-7.3125,-10.875,ring
356,3.0,-11.6875,-14.6875,-7.28125,rock
358,-2.125,-13.625,-11.5,-13.375,fish
361,-2.9375,-14.8125,-11.875,-9.6875,grass
362,2.9375,-12.9375,-15.875,-7.78125,bag
363,-8.09375,-14.125,-6.03125,-7.96875,dog
364,0.4375,-13.6875,-14.125,-8.0,paper
368,-2.8125,-11.5625,-8.75,-10.25,bee
370,-2.4375,-14.8125,-12.375,-7.875,dress
372,-0.9375,-15.8125,-14.875,-8.6875,wood
373,-1.625,-11.5,-9.875,,chair
374,3.0625,-11.9375,-15.0,-7.53125,coat
376,0.125,-11.3125,-11.4375,-9.9375,ring
377,-5.4375,-14.6875,-9.25,-11.9375,metal
379,-5.09375,-12.5,-7.40625,-8.9375,bird
380,-1.75,-12.4375,-10.6875,-8.3125,chair
381,-1.0,-14.125,-13.125,-10.625,hat
382,-6.8125,-16.0,-9.1875,-8.0,bird
383,-2.875,-14.8125,-11.9375,-6.78125,wolf
384,-1.1875,-12.5625,-11.375,-9.5625,moon
385,1.21875,-7.34375,-8.5625,-14.4375,tree
386,-0.375,-12.1875,-11.8125,-12.8125,table
387,-2.6875,-15.4375,-12.75,-14.375,house
388,-5.1875,-15.4375,-10.25,-14.125,bird
389,-2.125,-13.5,-11.375,-9.0625,grass
391,-4.6875,-12.9375,-8.25,-9.0625,bolt
393,-2.125,-14.0,-11.875,,rock
394,-2.125,-12.125,-10.0,-13.8125,chair
395,-5.5625,-14.4375,-8.875,-8.75,tree
396,1.3125,-11.125,-12.4375,-8.3125,fire
401,-3.6875,-12.0625,-8.375,-12.5,water
402,-3.125,-15.625,-12.5,,paper
403,-1.125,-14.5,-13.375,,bird
404,0.1875,-11.8125,-12.0,-13.1875,watch
405,-2.625,-13.3125,-10.6875,,metal
407,-2.375,-14.125,-11.75,-9.6875,grass
410,-3.125,-15.125,-12.0,-12.125,paper
411,-0.625,-11.4375,-10.8125,-9.0625,star
413,0.5,-13.4375,-13.9375,-9.0625,ant
414,-4.625,-13.625,-9.0,-9.9375,paper
415,0.375,-12.625,-13.0,-12.0,star
416,-8.34375,-14.9375,-6.59375,-13.8125,plate
417,-3.125,-12.3125,-9.1875,,hat
418,-7.625,-15.875,-8.25,-10.5,house
419,-3.625,-14.8125,-11.1875,,moon
420,-0.625,-11.0,-10.375,,hat
421,-5.375,-14.625,-9.25,-7.09375,fork
422,-1.1875,-13.3125,-12.125,,dress
423,0.3125,-14.1875,-14.5,-12.6875,fire
424,-4.625,-16.875,-12.25,,box
425,-4.4375,-16.5,-12.0625,,leaf
426,-1.4375,-13.625,-12.1875,,bee
427,-2.75,-13.75,-11.0,-9.875,hat
428,-5.0625,-13.625,-8.5625,-8.6875,bee
429,-3.0625,-14.25,-11.1875,-6.65625,wall
430,2.3125,-11.5,-13.8125,-5.15625,wall
433,-2.75,-14.75,-12.0,-7.25,house
434,-0.4375,-11.6875,-11.25,,moon
437,-2.1875,-13.125,-10.9375,-8.0625,cup
438,-4.25,-15.1875,-10.9375,-10.875,sun
440,-5.125,-14.0625,-8.9375,-11.5,sun
441,-4.3125,-14.875,-10.5625,-11.875,watch
442,-5.4375,-14.625,-9.1875,-12.0,ring
445,-1.875,-15.3125,-13.4375,-10.0625,metal
446,-5.875,-13.6875,-7.8125,-11.3125,water
447,-0.125,-12.0,-11.875,-12.0,bird
449,0.6875,-12.0625,-12.75,-7.53125,door
450,-5.3125,-13.375,-8.0625,,wind
451,-3.375,-13.25,-9.875,,key
453,-3.0,-13.9375,-10.9375,,cloth
454,3.0,-8.8125,-11.8125,-9.25,food
456,1.3125,-13.4375,-14.75,,food
457,-1.1875,-11.9375,-10.75,-5.84375,pants
458,-6.9375,-18.875,-11.9375,-14.5,bed
459,0.4375,-11.875,-12.3125,,tree
460,-6.4375,-15.5625,-9.125,-11.125,paper
461,-6.125,-16.625,-10.5,-11.8125,moon
462,-5.6875,-16.25,-10.5625,-8.5625,table
464,-4.625,-12.75,-8.125,,cup
465,-5.125,-14.3125,-9.1875,-11.625,bee
466,1.125,-11.625,-12.75,-14.875,food
468,-0.4375,-10.9375,-10.5,-11.9375,bowl
469,-9.0,-15.1875,-6.1875,-11.9375,chair
470,-5.84375,-11.8125,-5.96875,-10.5625,door
473,0.1875,-14.1875,-14.375,-11.6875,ink
474,-0.1875,-12.1875,-12.0,-11.125,knife
475,-0.8125,-14.125,-13.3125,-7.46875,leaf
476,-3.25,-15.4375,-12.1875,-5.375,glass
478,-3.375,-12.5625,-9.1875,-10.9375,box
479,2.5,-12.125,-14.625,-12.25,cup
480,2.8125,-12.1875,-15.0,-9.375,book
481,-5.65625,-13.5625,-7.90625,,floor
482,-4.6875,-13.6875,-9.0,,cloth
483,-0.0625,-11.6875,-11.625,-8.3125,water
484,-1.125,-13.625,-12.5,-7.53125,knife
485,-2.6875,-14.5625,-11.875,-8.9375,cloth
486,-3.25,-15.4375,-12.1875,-11.75,pen
488,-8.1875,-15.25,-7.0625,-7.5625,water
489,-5.34375,-12.75,-7.40625,,coin
491,-1.75,-16.125,-14.375,-15.375,coat
492,3.75,-10.25,-14.0,-9.1875,fire
494,2.0625,-11.0625,-13.125,-9.5,coat
495,-0.875,-15.125,-14.25,-9.9375,leaf
496,1.6875,-11.125,-12.8125,-13.8125,grass
497,-3.375,-14.375,-11.0,-9.3125,shirt
498,-4.25,-13.0625,-8.8125,-14.8125,cup
499,-4.3125,-14.6875,-10.375,-7.90625,fork
500,2.75,-11.9375,-14.6875,-8.5625,watch
501,-3.25,-14.1875,-10.9375,-9.0,tree
504,-2.125,-13.1875,-11.0625,-12.125,sand
505,3.0,-11.6875,-14.6875,-9.9375,bed
509,0.25,-11.25,-11.5,-8.0,coin
510,-0.3125,-15.625,-15.3125,-10.9375,bag
513,-5.125,-12.875,-7.75,-9.4375,cup
514,-5.875,-13.0625,-7.1875,-10.5625,hat
516,0.0625,-12.5,-12.5625,-13.125,cloth
517,-5.375,-14.4375,-9.0625,-10.3125,flower
519,-5.3125,-15.375,-10.0625,,hat
520,-8.125,-18.875,-10.75,-13.0625,wire
521,1.9375,-12.9375,-14.875,-13.3125,sun
522,-4.375,-12.75,-8.375,-9.9375,pen
523,-3.875,-11.8125,-7.9375,-7.125,key
524,-0.1875,-12.875,-12.6875,-6.96875,pen
525,-5.3125,-16.25,-10.9375,-7.4375,ring
526,-3.25,-14.0625,-10.8125,-13.6875,cloth
527,-5.59375,-13.3125,-7.71875,-14.6875,coat
529,-6.03125,-13.6875,-7.65625,-8.625,star
530,-3.75,-13.625,-9.875,-7.0,grass
531,-1.0,-13.625,-12.625,-13.25,floor
532,-9.5625,-17.875,-8.3125,-7.15625,glass
533,-3.4375,-13.5625,-10.125,-6.0,sun
534,-5.1875,-13.1875,-8.0,-13.8125,bird
538,-2.75,-12.625,-9.875,-13.25,house
541,-3.1875,-11.9375,-8.75,,cat
542,-8.5,-17.625,-9.125,-13.375,chair
546,-0.8125,-14.625,-13.8125,-9.6875,coat
547,-1.4375,-14.5625,-13.125,-13.25,coat
548,-1.4375,-12.625,-11.1875,-10.0625,tree
549,0.5625,-10.5625,-11.125,-10.0,bowl
550,-8.0,-15.3125,-7.3125,-10.0,fork
551,0.875,-11.5,-12.375,,box
552,-6.625,-13.875,-7.25,-12.0,bear
553,-3.75,-14.0625,-10.3125,-11.125,stone
554,0.8125,-11.25,-12.0625,-11.875,sand
555,1.3125,-12.75,-14.0625,-9.25,book
557,-2.875,-11.625,-8.75,-11.6875,plate
558,-8.9375,-17.125,-8.1875,-13.6875,bolt
559,0.8125,-13.8125,-14.625,-6.34375,book
563,-8.25,-14.875,-6.625,-7.21875,coin
565,-2.125,-11.625,-9.5,-10.1875,hat
566,-2.625,-13.125,-10.5,,sun
567,-5.75,-15.0,-9.25,-7.5,sun
568,-3.6875,-13.1875,-9.5,,bolt
569,-4.0,-13.0,-9.0,-7.0625,rain
570,-5.5625,-13.6875,-8.125,,bed
571,-2.9375,-13.75,-10.8125,-6.0,watch
573,-4.9375,-15.75,-10.8125,-11.8125,box
575,-7.3125,-13.875,-6.5625,,food
576,-3.375,-12.5,-9.125,-10.8125,bag
577,-2.625,-10.6875,-8.0625,-13.125,car
578,-11.0,-19.25,-8.25,-12.0625,book
579,-2.375,-11.4375,-9.0625,-7.15625,bag
580,1.5625,-8.3125,-9.875,,leaf
581,-2.125,-13.5625,-11.4375,-12.25,hat
582,-1.25,-13.9375,-12.6875,-7.90625,food
584,-6.0,-15.25,-9.25,-7.34375,plate
585,-2.9375,-12.25,-9.3125,-10.625,table
588,-4.6875,-12.3125,-7.625,-15.6875,pen
590,1.5625,-11.25,-12.8125,-12.875,sand
591,-3.6875,-12.3125,-8.625,-10.125,bear
592,-1.8125,-11.5,-9.6875,-7.875,moon
593,-3.0,-14.375,-11.375,-8.25,bowl
594,-1.5,-13.1875,-11.6875,-7.6875,bolt
595,-3.875,-13.1875,-9.3125,-9.4375,flower
596,-4.25,-14.1875,-9.9375,-11.625,bag
597,-10.34375,-17.125,-6.78125,,wind
598,-2.5,-11.3125,-8.8125,-10.875,chair
599,-4.4375,-13.5625,-9.125,-10.375,bag
600,-6.53125,-13.875,-7.34375,-11.875,ink
602,-7.5,-16.375,-8.875,-13.5625,shirt
604,-7.46875,-15.375,-7.90625,-9.9375,food
605,0.1875,-12.1875,-12.375,-9.3125,food
608,-8.25,-17.75,-9.5,,cloth
609,-7.78125,-15.6875,-7.90625,,wire
610,-10.28125,-15.0625,-4.78125,-7.75,fish
612,-6.0,-15.3125,-9.3125,-10.25,sun
616,-7.0625,-13.0625,-6.0,-7.0,fish
618,-7.9375,-15.4375,-7.5,-14.6875,water
619,0.75,-13.75,-14.5,-13.0,fox
620,-1.1875,-13.0625,-11.875,,car
622,-1.6875,-10.375,-8.6875,-7.40625,pants
623,-5.875,-13.4375,-7.5625,-9.5,food
624,-2.0,-10.5625,-8.5625,-8.6875,flower
625,-3.71875,-11.625,-7.90625,-12.0,stone
627,-5.6875,-12.5625,-6.875,-6.53125,plate
628,-1.90625,-9.75,-7.84375,-14.8125,bowl
630,-3.6875,-11.8125,-8.125,-13.5,plate
632,-4.125,-12.1875,-8.0625,-7.8125,table
633,-1.125,-14.25,-13.125,-12.6875,fire
635,-1.4375,-13.5,-12.0625,-10.9375,knife
636,-0.0625,-13.8125,-13.75,,wolf
638,-6.8125,-15.0,-8.1875,-11.625,cup
639,-4.0625,-13.5,-9.4375,-11.3125,moon
640,-1.5,-11.0625,-9.5625,-8.5,chair
641,-1.5625,-11.0625,-9.5,-8.5625,fire
642,3.4375,-13.9375,-17.375,-11.25,wood
644,-7.96875,-15.1875,-7.21875,-12.8125,rain
645,-4.5,-12.6875,-8.1875,-6.90625,window
646,-2.875,-11.5,-8.625,-16.0,pants
647,-2.0625,-14.125,-12.0625,,pants
648,0.5625,-11.75,-12.3125,,bag
651,2.0625,-11.875,-13.9375,-10.4375,rock
652,-3.5,-14.875,-11.375,-9.5625,hat
653,1.0625,-11.25,-12.3125,-13.25,grass
654,-3.3125,-13.0625,-9.75,-11.5,cloth
655,-4.5,-13.125,-8.625,-5.75,book
656,0.25,-13.125,-13.375,-8.75,glass
658,-2.875,-14.1875,-11.3125,-13.0,knife
659,-0.75,-11.4375,-10.6875,-6.0625,flower
662,-7.5625,-17.75,-10.1875,,hat
663,1.1875,-10.3125,-11.5,-11.5,ring
664,-4.4375,-12.5625,-8.125,-8.9375,car
665,-6.78125,-13.875,-7.09375,-17.0,window
667,-2.875,-15.125,-12.25,,fish
669,-0.375,-15.5625,-15.1875,-11.5,book
670,1.0625,-9.8125,-10.875,-7.71875,wolf
671,-3.25,-12.8125,-9.5625,-10.0625,plate
672,-7.34375,-13.4375,-6.09375,-8.875,dress
674,-5.625,-14.625,-9.0,-14.9375,bird
675,0.125,-10.375,-10.5,-13.1875,wire
676,-0.5,-15.0,-14.5,-14.4375,stone
677,-1.5625,-12.8125,-11.25,-11.8125,plate
679,-3.75,-13.375,-9.625,-15.125,window
680,-2.25,-12.25,-10.0,-12.5625,wolf
682,-1.875,-12.8125,-10.9375,-15.8125,floor
683,-2.875,-14.0625,-11.1875,-13.5625,metal
685,-2.0625,-11.4375,-9.375,-9.875,floor
686,0.6875,-12.0,-12.6875,-11.0,shirt
687,-2.3125,-11.3125,-9.0,-10.75,bed
688,4.1875,-8.875,-13.0625,-8.875,sun
689,-3.25,-13.375,-10.125,-11.4375,door
690,-5.0,-14.25,-9.25,-12.6875,bird
691,-1.625,-11.3125,-9.6875,-7.53125,wall
692,-0.6875,-9.875,-9.1875,-12.0625,chair
694,2.375,-12.625,-15.0,-13.125,fire
695,-7.6875,-16.75,-9.0625,-9.5625,fork
696,-4.1875,-11.8125,-7.625,,star
697,-2.625,-15.1875,-12.5625,,cat
698,-0.875,-14.25,-13.375,-7.0,dress
699,-8.0625,-17.875,-9.8125,,stone
701,1.875,-12.5,-14.375,-13.25,bird
703,-3.375,-11.375,-8.0,-11.0625,bear
704,-7.96875,-14.25,-6.28125,,book
706,-3.0625,-13.625,-10.5625,-4.9375,book
707,1.9375,-11.9375,-13.875,,rain
708,-1.3125,-14.75,-13.4375,-7.9375,paper
709,-2.75,-13.5,-10.75,-10.3125,sand
710,-4.5625,-15.25,-10.6875,-13.3125,wall
711,-5.625,-14.25,-8.625,-14.0,fork
712,-4.8125,-12.9375,-8.125,-14.1875,door
713,-3.0,-12.875,-9.875,-11.9375,dog
714,2.3125,-13.0,-15.3125,-7.5,bed
715,2.375,-14.75,-17.125,-12.875,bear
716,-3.875,-13.0625,-9.1875,-5.9375,watch
719,2.125,-11.25,-13.375,-10.125,knife
720,-7.125,-15.8125,-8.6875,,window
721,-2.5,-14.0625,-11.5625,-9.5,pen
723,-3.0625,-12.875,-9.8125,,window
724,-1.8125,-13.875,-12.0625,,chair
726,-2.4375,-13.5625,-11.125,-10.875,pants
727,-7.3125,-15.8125,-8.5,-6.65625,cup
728,0.4375,-13.625,-14.0625,-8.6875,bed
731,-5.625,-13.4375,-7.8125,-7.0,ring
735,0.25,-12.6875,-12.9375,-10.0625,food
736,-1.875,-11.0625,-9.1875,-13.25,bird
738,-4.75,-13.375,-8.625,-9.25,knife
740,-1.375,-11.875,-10.5,-6.59375,metal
741,2.0,-10.8125,-12.8125,,bird
743,-1.9375,-13.3125,-11.375,-10.625,bird
