id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
41,5.25,-14.0625,-8.8125,-9.5,thing
42,3.5,-13.375,-10.5,-9.875,thing
43,8.0625,-15.75,-8.8125,-7.6875,thing
44,5.0,-13.8125,-8.8125,-8.8125,thing
45,4.5,-13.3125,-8.8125,-10.625,thing
46,5.0625,-13.875,-8.8125,-10.375,thing
47,5.78125,-13.1875,-12.1875,-7.40625,thing
48,1.0,-12.0,-13.0,-12.125,thing
49,3.625,-12.4375,-8.8125,-11.9375,thing
50,4.3125,-12.8125,-10.5,-8.5,thing
51,4.75,-13.5625,-8.8125,-9.75,thing
52,4.9375,-14.5,-13.0,-9.5625,thing
53,5.0625,-14.625,-13.0,-9.5625,thing
54,7.8125,-16.875,-13.0,-9.0625,thing
55,6.15625,-13.8125,-13.0,-7.65625,thing
56,4.625,-13.4375,-13.0,-8.8125,thing
57,7.9375,-16.0,-12.1875,-8.0625,thing
58,5.375,-14.875,-13.0,-9.5,thing
59,5.5,-14.6875,-12.1875,-9.1875,thing
60,5.25,-14.0625,-8.8125,-11.0,thing
61,4.5625,-13.375,-8.8125,-11.4375,thing
62,3.6875,-13.25,-12.1875,-9.5625,thing
63,5.84375,-13.375,-8.8125,-7.53125,thing
64,4.4375,-13.6875,-13.0,-9.25,thing
65,10.53125,-16.5,-13.0,-5.96875,thing
66,4.09375,-11.875,-8.8125,-7.78125,thing
67,6.4375,-14.625,-12.1875,-8.1875,thing
68,1.0625,-12.8125,-13.0,-11.9375,thing
69,3.25,-11.5625,-8.8125,-8.3125,thing
70,6.34375,-12.5625,-13.0,-6.65625,thing
71,3.5,-13.3125,-12.1875,-9.8125,thing
72,2.9375,-11.75,-8.8125,-10.3125,thing
73,8.0,-16.375,-10.5,-8.375,thing
74,5.5625,-14.375,-8.8125,-8.875,thing
75,8.9375,-16.375,-8.8125,-7.4375,thing
76,5.0,-13.8125,-10.5,-8.8125,thing
77,4.1875,-12.9375,-10.5,-14.6875,thing
78,3.25,-11.6875,-8.8125,-8.4375,thing
79,2.875,-11.6875,-8.8125,-11.6875,thing
80,2.9375,-11.75,-8.8125,-9.0625,thing
81,6.3125,-16.5,-10.5,-10.1875,thing
82,0.5,-13.1875,-13.0,-12.6875,thing
83,3.75,-13.3125,-12.1875,-9.5625,thing
84,6.5625,-16.0,-13.0,-9.4375,thing
85,8.0625,-16.875,-8.8125,-9.5,thing
86,5.1875,-12.875,-8.8125,-7.6875,thing
87,4.5,-13.3125,-8.8125,-9.5625,thing
88,8.09375,-15.8125,-12.1875,-7.71875,thing
89,6.875,-16.625,-13.0,-9.75,thing
90,4.6875,-15.0625,-12.1875,-10.375,thing
91,5.25,-14.0625,-8.8125,-9.375,thing
92,2.3125,-13.5625,-13.0,-11.25,thing
93,1.0625,-12.6875,-13.0,-11.9375,thing
94,10.40625,-16.875,-8.8125,-6.46875,thing
95,9.0,-16.375,-8.8125,-7.375,thing
96,5.75,-13.3125,-8.8125,-7.5625,thing
97,4.25,-13.875,-10.5,-9.625,thing
98,4.9375,-13.25,-8.8125,-8.3125,thing
99,3.0,-13.125,-12.1875,-10.125,thing
100,7.4375,-16.25,-8.8125,-8.875,thing
101,4.0,-12.8125,-8.8125,-10.625,thing
102,4.0,-12.5625,-13.0,-9.0,thing
103,7.09375,-14.1875,-8.8125,-7.09375,thing
104,3.0,-11.8125,-8.8125,-9.8125,thing
105,4.9375,-14.0,-12.1875,-9.0625,thing
106,7.40625,-13.9375,-10.5,-6.53125,thing
107,4.6875,-14.4375,-10.5,-9.75,thing
108,3.625,-12.4375,-8.8125,-9.4375,thing
109,5.9375,-14.8125,-12.1875,-8.875,thing
110,6.9375,-15.8125,-12.1875,-8.875,thing
111,4.0,-12.375,-12.1875,-8.375,thing
112,7.4375,-16.25,-8.8125,-15.875,thing
113,3.8125,-13.4375,-10.5,-9.625,thing
114,6.6875,-16.375,-12.1875,-9.6875,thing
115,4.625,-12.875,-13.0,-8.375,thing
116,5.25,-14.0625,-8.8125,-9.0625,thing
117,2.125,-13.8125,-13.0,-11.6875,thing
118,6.3125,-12.625,-13.0,-6.6875,thing
119,4.5,-13.3125,-8.8125,-9.25,thing
120,5.6875,-12.3125,-8.8125,-6.625,thing
121,9.71875,-16.75,-13.0,-7.03125,thing
122,4.0625,-12.875,-8.8125,-9.3125,thing
123,7.21875,-15.125,-12.1875,-7.90625,thing
124,4.0625,-12.875,-8.8125,-12.625,thing
125,4.625,-14.0,-10.5,-9.375,thing
126,4.125,-13.0,-13.0,-8.875,thing
127,3.875,-12.6875,-8.8125,-9.9375,thing
128,3.5625,-12.375,-8.8125,-10.375,thing
129,4.0,-12.3125,-8.8125,-8.3125,thing
130,4.125,-12.3125,-8.8125,-8.1875,thing
131,3.25,-12.3125,-12.1875,-9.0625,thing
132,7.0,-13.125,-8.8125,-6.125,thing
133,3.0,-13.5,-10.5,-13.5,thing
134,7.25,-14.375,-10.5,-7.125,thing
135,1.75,-10.5,-8.8125,-8.75,thing
136,4.1875,-14.5625,-10.5,-10.375,thing
137,6.625,-14.5625,-8.8125,-7.9375,thing
138,3.9375,-13.25,-12.1875,-9.3125,thing
139,2.125,-9.75,-8.8125,-10.9375,thing
140,8.4375,-15.375,-8.8125,-6.9375,thing
141,4.90625,-9.9375,-12.1875,-7.28125,thing
142,3.5,-12.1875,-13.0,-9.5,thing
143,3.5625,-14.0625,-10.5,-11.625,thing
144,6.375,-15.625,-12.1875,-9.25,thing
145,3.75,-12.5625,-8.8125,-9.5,thing
146,5.875,-13.5,-8.8125,-14.6875,thing
147,6.5,-13.0,-8.8125,-6.5,thing
148,4.4375,-13.1875,-13.0,-8.75,thing
149,3.75,-13.625,-12.1875,-9.875,thing
150,5.0625,-11.5625,-13.0,-7.9375,thing
151,3.6875,-12.5,-8.8125,-9.9375,thing
152,8.15625,-15.0625,-8.8125,-6.90625,thing
153,3.0,-11.8125,-8.8125,-10.3125,thing
154,6.375,-14.4375,-13.0,-8.0625,thing
155,5.0625,-13.0,-8.8125,-7.9375,thing
156,5.4375,-14.25,-8.8125,-9.625,thing
157,2.875,-11.6875,-8.8125,-9.25,thing
158,7.09375,-13.625,-8.8125,-6.53125,thing
159,3.1875,-10.5625,-12.1875,-9.0,thing
160,4.0625,-10.6875,-13.0,-8.9375,thing
161,4.9375,-11.9375,-13.0,-8.0625,thing
162,6.09375,-13.875,-12.1875,-7.78125,thing
163,5.8125,-14.3125,-8.8125,-8.5,thing
164,5.59375,-11.3125,-13.0,-7.40625,thing
165,3.6875,-13.5625,-10.5,-9.875,thing
166,7.53125,-13.5,-13.0,-5.96875,thing
167,3.5625,-13.125,-13.0,-9.5625,thing
168,7.625,-15.5625,-8.8125,-7.9375,thing
169,3.8125,-10.5,-12.1875,-8.375,thing
170,6.8125,-15.1875,-8.8125,-8.375,thing
171,7.875,-16.0,-8.8125,-8.125,thing
172,5.375,-12.875,-12.1875,-7.5,thing
173,4.0625,-14.5625,-10.5,-12.4375,thing
174,4.53125,-12.1875,-12.1875,-7.65625,thing
175,3.875,-12.6875,-8.8125,-9.4375,thing
176,3.1875,-12.25,-12.1875,-9.0625,thing
177,4.75,-13.375,-13.0,-8.625,thing
178,6.125,-14.625,-13.0,-8.5,thing
179,5.375,-15.5625,-10.5,-10.1875,thing
180,3.875,-12.8125,-10.5,-8.9375,thing
181,6.0625,-13.625,-12.1875,-7.5625,thing
182,3.625,-13.5,-12.1875,-9.875,thing
183,2.125,-11.4375,-12.1875,-10.0625,thing
184,5.5625,-12.9375,-8.8125,-7.375,thing
185,7.03125,-13.5625,-8.8125,-6.53125,thing
186,3.6875,-12.125,-8.8125,-8.4375,thing
187,1.9375,-10.6875,-10.5,-8.75,thing
188,3.125,-11.9375,-13.0,-9.875,thing
189,3.875,-11.9375,-13.0,-9.125,thing
190,4.0625,-12.5625,-13.0,-8.9375,thing
191,5.0625,-11.6875,-13.0,-7.9375,thing
192,6.6875,-10.3125,-8.8125,-15.5,thing
193,4.8125,-12.1875,-8.8125,-7.375,thing
194,3.875,-11.25,-13.0,-9.125,thing
195,5.4375,-15.625,-10.5,-10.1875,thing
196,7.53125,-14.4375,-12.1875,-6.90625,thing
197,2.5625,-12.3125,-12.1875,-9.75,thing
198,4.0625,-14.5625,-10.5,-10.5,thing
199,5.3125,-10.75,-10.5,-15.8125,thing
200,1.875,-11.875,-10.5,-10.0,thing
201,1.875,-10.0,-8.8125,-8.125,thing
202,4.3125,-12.25,-12.1875,-7.9375,thing
203,1.6875,-10.5,-8.8125,-9.25,thing
204,4.0625,-8.9375,-13.0,-9.1875,thing
205,5.84375,-13.375,-12.1875,-7.53125,thing
206,2.5,-11.5625,-10.5,-9.0625,thing
207,4.4375,-12.75,-8.8125,-13.25,thing
208,0.75,-9.3125,-8.8125,-9.5625,thing
209,2.8125,-14.25,-12.1875,-11.4375,thing
210,8.6875,-18.0,-10.5,-9.3125,thing
211,4.9375,-14.6875,-10.5,-9.75,thing
212,4.125,-10.5,-13.0,-8.875,thing
213,3.625,-12.4375,-8.8125,-9.5625,thing
214,3.625,-10.625,-13.0,-9.375,thing
215,4.1875,-13.0,-8.8125,-9.8125,thing
216,9.09375,-16.125,-8.8125,-7.03125,thing
217,5.8125,-16.0,-13.0,-10.1875,thing
218,2.25,-14.4375,-12.1875,-12.5625,thing
219,2.0625,-12.1875,-12.1875,-10.125,thing
220,7.0,-16.875,-13.0,-9.875,thing
221,3.75,-13.125,-13.0,-9.375,thing
222,4.625,-12.9375,-12.1875,-8.3125,thing
223,3.0625,-11.875,-8.8125,-8.8125,thing
224,4.6875,-12.1875,-13.0,-8.3125,thing
225,4.125,-12.625,-10.5,-8.5,thing
226,5.625,-14.4375,-8.8125,-8.8125,thing
227,3.8125,-12.6875,-13.0,-9.1875,thing
228,5.5,-12.5,-10.5,-7.0,thing
229,3.75,-10.75,-10.5,-7.0,thing
230,1.8125,-14.4375,-13.0,-12.625,thing
231,5.78125,-12.875,-13.0,-7.21875,thing
232,4.8125,-14.25,-13.0,-9.4375,thing
233,3.75,-12.0,-10.5,-8.25,thing
234,2.9375,-11.75,-8.8125,-10.4375,thing
235,5.5625,-12.625,-13.0,-7.4375,thing
236,3.0,-12.1875,-13.0,-10.0,thing
237,4.1875,-13.0,-8.8125,-9.4375,thing
238,2.1875,-12.625,-13.0,-10.8125,thing
239,7.375,-14.0,-8.8125,-6.625,thing
240,2.625,-11.4375,-8.8125,-10.1875,thing
241,6.1875,-14.5,-8.8125,-8.3125,thing
242,4.875,-14.1875,-13.0,-9.3125,thing
243,3.625,-12.4375,-8.8125,-10.1875,thing
244,5.0,-15.1875,-10.5,-10.1875,thing
245,5.4375,-12.9375,-8.8125,-7.5,thing
246,5.875,-15.0625,-12.1875,-9.1875,thing
247,2.9375,-10.1875,-12.1875,-9.25,thing
248,3.75,-13.3125,-12.1875,-9.5625,thing
249,4.1875,-13.0,-8.8125,-11.0,thing
250,3.1875,-13.3125,-12.1875,-10.125,thing
251,5.75,-14.5625,-8.8125,-9.75,thing
252,3.4375,-13.0,-13.0,-9.5625,thing
253,6.875,-15.6875,-8.8125,-9.875,thing
254,4.46875,-12.375,-8.8125,-7.90625,thing
255,6.8125,-15.625,-12.1875,-8.8125,thing
256,4.875,-15.0625,-10.5,-10.1875,thing
257,4.4375,-12.875,-10.5,-8.4375,thing
258,3.75,-15.3125,-13.0,-11.5625,thing
259,7.1875,-16.0,-8.8125,-8.8125,thing
260,8.0625,-16.125,-12.1875,-8.0625,thing
261,4.40625,-12.0625,-8.8125,-7.65625,thing
262,2.6875,-12.5625,-10.5,-9.875,thing
263,4.0,-13.1875,-10.5,-9.1875,thing
264,5.1875,-13.25,-12.1875,-8.0625,thing
265,2.375,-12.875,-10.5,-11.0,thing
266,4.6875,-13.625,-10.5,-15.1875,thing
267,2.875,-13.6875,-13.0,-10.8125,thing
268,3.5625,-12.1875,-13.0,-9.4375,thing
269,4.4375,-14.9375,-10.5,-11.4375,thing
270,6.3125,-16.25,-12.1875,-9.9375,thing
271,4.8125,-13.875,-12.1875,-9.0625,thing
272,4.1875,-14.5625,-10.5,-10.375,thing
273,6.4375,-15.375,-10.5,-8.9375,thing
274,3.75,-12.5625,-8.8125,-11.625,thing
275,4.5625,-12.375,-13.0,-8.4375,thing
276,4.875,-12.3125,-13.0,-8.125,thing
277,4.5625,-13.375,-12.1875,-8.8125,thing
278,6.0,-14.375,-8.8125,-8.375,thing
279,6.625,-15.4375,-8.8125,-10.8125,thing
280,5.375,-15.5,-10.5,-10.125,thing
281,4.8125,-15.3125,-10.5,-12.0625,thing
282,5.84375,-13.4375,-8.8125,-7.59375,thing
283,5.46875,-11.4375,-8.8125,-5.96875,thing
284,5.125,-14.1875,-12.1875,-9.0625,thing
285,6.1875,-14.625,-8.8125,-8.4375,thing
286,4.25,-12.75,-8.8125,-8.5,thing
287,3.375,-12.1875,-8.8125,-12.1875,thing
288,7.0625,-14.4375,-8.8125,-7.375,thing
289,1.875,-14.5625,-13.0,-12.6875,thing
290,2.1875,-11.4375,-10.5,-12.6875,thing
291,5.8125,-13.9375,-8.8125,-8.125,thing
292,6.625,-15.4375,-8.8125,-8.8125,thing
293,3.6875,-11.625,-12.1875,-8.5,thing
294,4.9375,-16.875,-13.0,-11.9375,thing
295,5.4375,-14.625,-10.5,-9.1875,thing
296,4.625,-13.0,-13.0,-8.375,thing
297,3.34375,-11.0,-10.5,-7.65625,thing
298,5.46875,-11.4375,-13.0,-7.53125,thing
299,8.25,-15.625,-13.0,-7.375,thing
300,4.6875,-13.8125,-12.1875,-9.125,thing
301,3.4375,-12.25,-8.8125,-9.875,thing
302,4.625,-12.125,-13.0,-16.75,thing
303,5.625,-15.1875,-10.5,-9.5625,thing
304,5.875,-16.375,-10.5,-12.125,thing
305,5.5,-15.125,-12.1875,-9.625,thing
306,6.0,-13.5,-8.8125,-7.5,thing
307,6.0625,-15.375,-10.5,-9.3125,thing
308,8.0625,-16.5,-12.1875,-8.4375,thing
309,6.8125,-13.3125,-10.5,-6.5,thing
310,5.8125,-14.125,-8.8125,-8.3125,thing
311,3.1875,-11.75,-13.0,-9.8125,thing
312,8.3125,-17.125,-8.8125,-9.0625,thing
313,4.1875,-13.3125,-13.0,-9.125,thing
314,6.875,-16.0,-13.0,-9.125,thing
315,2.75,-11.5625,-8.8125,-11.0625,thing
316,6.375,-15.125,-8.8125,-8.75,thing
317,5.96875,-12.1875,-13.0,-7.03125,thing
318,5.9375,-14.625,-12.1875,-8.6875,thing
319,4.125,-13.5,-10.5,-9.375,thing
320,6.0,-14.4375,-10.5,-8.4375,thing
321,6.53125,-13.9375,-12.1875,-7.40625,thing
322,6.125,-13.625,-10.5,-7.5,thing
323,2.8125,-11.625,-8.8125,-9.5625,thing
324,6.1875,-14.3125,-12.1875,-8.125,thing
325,4.0625,-12.875,-8.8125,-9.0625,thing
326,7.3125,-16.125,-8.8125,-13.5,thing
327,4.9375,-13.75,-10.5,-8.8125,thing
328,4.0625,-12.875,-8.8125,-9.3125,thing
329,2.0625,-12.5625,-10.5,-11.4375,thing
330,5.625,-14.4375,-8.8125,-8.8125,thing
331,3.4375,-13.9375,-13.0,-10.5,thing
332,3.0625,-12.25,-10.5,-13.5625,thing
333,3.8125,-12.5625,-8.8125,-8.75,thing
334,5.71875,-12.8125,-12.1875,-7.09375,thing
335,7.0625,-15.4375,-10.5,-8.375,thing
336,8.0625,-17.375,-12.1875,-9.3125,thing
337,3.3125,-12.125,-8.8125,-9.875,thing
338,3.3125,-13.75,-12.1875,-15.5,thing
339,4.0,-12.8125,-8.8125,-12.625,thing
340,6.6875,-15.75,-13.0,-9.0625,thing
341,5.0625,-15.0,-12.1875,-9.9375,thing
342,4.125,-12.9375,-8.8125,-9.625,thing
343,8.75,-16.375,-13.0,-7.625,thing
344,6.75,-14.1875,-8.8125,-7.4375,thing
345,5.625,-14.4375,-8.8125,-9.1875,thing
346,5.3125,-14.0,-10.5,-8.6875,thing
347,3.25,-12.0625,-8.8125,-8.875,thing
348,7.75,-16.25,-13.0,-8.5,thing
349,2.6875,-12.8125,-10.5,-10.125,thing
350,7.71875,-15.375,-10.5,-7.65625,thing
351,3.875,-12.6875,-8.8125,-9.875,thing
352,2.6875,-12.25,-12.1875,-9.5625,thing
353,5.03125,-11.625,-13.0,-7.96875,thing
354,2.8125,-11.625,-8.8125,-9.25,thing
355,6.3125,-15.0625,-8.8125,-8.75,thing
356,0.25,-12.3125,-12.1875,-12.4375,thing
357,3.625,-12.4375,-8.8125,-9.125,thing
358,6.0,-14.8125,-8.8125,-9.75,thing
359,0.9375,-12.75,-13.0,-12.0625,thing
360,0.4375,-11.9375,-12.1875,-12.375,thing
361,3.3125,-13.0625,-12.1875,-9.75,thing
362,4.75,-15.0625,-10.5,-10.3125,thing
363,4.8125,-13.9375,-12.1875,-9.125,thing
364,4.125,-12.875,-13.0,-8.875,thing
365,6.46875,-14.25,-12.1875,-7.78125,thing
366,4.1875,-13.125,-10.5,-14.6875,thing
367,4.5,-13.125,-8.8125,-8.625,thing
368,3.875,-12.0625,-12.1875,-8.3125,thing
369,4.5625,-14.25,-12.1875,-9.6875,thing
370,5.4375,-14.3125,-13.0,-8.875,thing
371,6.4375,-16.375,-10.5,-9.9375,thing
372,4.625,-13.4375,-12.1875,-8.8125,thing
373,5.5,-12.3125,-13.0,-7.5,thing
374,2.25,-12.75,-10.5,-12.75,thing
375,3.25,-12.0625,-8.8125,-8.875,thing
376,4.125,-12.1875,-10.5,-8.0625,thing
377,7.8125,-15.9375,-8.8125,-8.125,thing
378,3.5,-12.3125,-8.8125,-9.625,thing
379,5.9375,-14.0625,-10.5,-8.125,thing
380,4.6875,-13.0,-10.5,-8.3125,thing
381,5.9375,-15.75,-13.0,-9.8125,thing
382,5.0,-13.125,-10.5,-8.125,thing
383,8.3125,-16.625,-8.8125,-8.3125,thing
384,2.875,-13.5625,-12.1875,-10.6875,thing
385,2.9375,-13.4375,-10.5,-11.4375,thing
386,5.25,-14.0625,-8.8125,-8.875,thing
387,5.0,-13.8125,-8.8125,-10.1875,thing
388,7.25,-16.0,-10.5,-8.75,thing
389,3.8125,-12.625,-12.1875,-8.8125,thing
390,3.9375,-12.25,-12.1875,-8.3125,thing
391,6.1875,-14.875,-13.0,-8.6875,thing
392,7.59375,-15.5,-13.0,-7.90625,thing
393,4.6875,-12.75,-13.0,-8.3125,thing
394,6.875,-15.0,-12.1875,-8.125,thing
395,2.1875,-11.0,-8.8125,-9.75,thing
396,3.1875,-13.75,-13.0,-10.5625,thing
397,6.40625,-12.9375,-10.5,-6.53125,thing
398,6.375,-13.8125,-13.0,-7.4375,thing
399,3.3125,-13.8125,-10.5,-11.9375,thing
400,2.0,-11.25,-10.5,-9.25,thing
401,7.3125,-16.125,-8.8125,-9.5625,thing
402,6.625,-13.625,-10.5,-7.0,thing
403,5.78125,-12.875,-13.0,-7.21875,thing
404,5.9375,-13.625,-8.8125,-7.6875,thing
405,4.625,-13.4375,-8.8125,-9.125,thing
406,6.375,-15.4375,-12.1875,-9.0625,thing
407,5.8125,-13.875,-10.5,-8.0625,thing
408,3.1875,-12.0625,-13.0,-9.8125,thing
409,5.3125,-14.5625,-10.5,-9.25,thing
410,2.75,-11.3125,-13.0,-10.25,thing
411,7.6875,-15.8125,-8.8125,-8.125,thing
412,3.4375,-11.125,-12.1875,-8.75,thing
413,5.0,-13.8125,-8.8125,-9.4375,thing
414,8.25,-17.375,-12.1875,-9.125,thing
415,6.125,-14.9375,-8.8125,-10.25,thing
416,5.09375,-12.375,-12.1875,-7.28125,thing
417,3.9375,-12.5625,-12.1875,-8.625,thing
418,3.75,-12.5625,-8.8125,-11.9375,thing
419,1.8125,-12.0625,-12.1875,-10.375,thing
420,3.6875,-13.9375,-12.1875,-10.25,thing
421,6.78125,-14.1875,-8.8125,-7.40625,thing
422,7.0625,-15.5,-8.8125,-8.4375,thing
423,6.46875,-14.125,-8.8125,-7.65625,thing
424,8.625,-17.375,-13.0,-8.75,thing
425,5.6875,-14.8125,-13.0,-9.125,thing
426,5.375,-14.1875,-8.8125,-10.9375,thing
427,4.1875,-11.875,-13.0,-8.8125,thing
428,8.625,-16.875,-10.5,-8.25,thing
429,1.4375,-11.9375,-10.5,-10.5625,thing
430,7.46875,-13.4375,-10.5,-5.96875,thing
431,3.5,-12.3125,-8.8125,-10.3125,thing
432,5.0,-13.3125,-13.0,-8.3125,thing
433,9.25,-17.375,-12.1875,-8.125,thing
434,7.6875,-15.75,-8.8125,-8.0625,thing
435,4.25,-13.0,-13.0,-8.75,thing
436,6.21875,-14.1875,-8.8125,-7.96875,thing
437,6.9375,-15.6875,-12.1875,-8.75,thing
438,4.84375,-12.375,-8.8125,-7.53125,thing
439,6.9375,-15.4375,-12.1875,-8.5,thing
440,5.0,-13.0,-8.8125,-8.0,thing
441,2.125,-12.0625,-10.5,-9.9375,thing
442,9.125,-17.875,-8.8125,-8.75,thing
443,4.25,-12.5625,-8.8125,-8.3125,thing
444,3.9375,-12.75,-8.8125,-9.3125,thing
445,7.3125,-15.0,-8.8125,-7.6875,thing
446,4.0,-12.8125,-8.8125,-9.875,thing
447,2.5,-15.5,-13.0,-13.5,thing
448,6.375,-15.1875,-10.5,-8.8125,thing
449,3.75,-13.9375,-10.5,-10.1875,thing
450,5.9375,-14.75,-8.8125,-9.3125,thing
451,6.5625,-14.0625,-8.8125,-7.5,thing
452,2.5,-11.0,-10.5,-8.5,thing
453,4.6875,-13.9375,-10.5,-9.25,thing
454,6.1875,-15.0,-8.8125,-9.625,thing
455,4.71875,-12.0625,-8.8125,-7.34375,thing
456,4.0,-13.3125,-12.1875,-9.3125,thing
457,7.625,-16.75,-12.1875,-9.125,thing
458,9.375,-15.875,-8.8125,-6.5,thing
459,0.875,-13.0,-12.1875,-12.125,thing
460,4.96875,-12.75,-10.5,-7.78125,thing
461,3.8125,-11.9375,-8.8125,-8.125,thing
462,5.5,-14.3125,-8.8125,-9.4375,thing
463,6.6875,-12.8125,-8.8125,-6.125,thing
464,7.125,-15.4375,-10.5,-8.3125,thing
465,7.625,-16.875,-10.5,-9.25,thing
466,6.1875,-15.875,-13.0,-9.6875,thing
467,4.875,-14.875,-13.0,-10.0,thing
468,4.1875,-12.625,-8.8125,-8.4375,thing
469,5.625,-16.25,-13.0,-10.625,thing
470,5.4375,-14.625,-12.1875,-9.1875,thing
471,7.1875,-15.3125,-8.8125,-8.125,thing
472,6.625,-16.5,-12.1875,-9.875,thing
473,5.0625,-13.375,-10.5,-8.3125,thing
474,3.1875,-13.125,-13.0,-9.9375,thing
475,4.5625,-13.375,-12.1875,-8.8125,thing
476,2.25,-12.75,-10.5,-12.6875,thing
477,5.03125,-12.25,-13.0,-7.96875,thing
478,3.78125,-11.1875,-8.8125,-7.40625,thing
479,6.5625,-15.375,-8.8125,-8.9375,thing
480,5.4375,-15.5625,-13.0,-10.125,thing
481,11.40625,-17.375,-8.8125,-5.96875,thing
482,5.375,-14.1875,-8.8125,-9.875,thing
483,4.6875,-11.25,-13.0,-8.3125,thing
484,4.9375,-13.75,-8.8125,-10.625,thing
485,7.46875,-15.125,-13.0,-7.65625,thing
486,8.34375,-16.0,-8.8125,-7.65625,thing
487,4.9375,-12.625,-8.8125,-7.6875,thing
488,6.875,-15.6875,-8.8125,-9.875,thing
489,6.0625,-14.6875,-12.1875,-8.625,thing
490,6.75,-16.375,-10.5,-9.625,thing
491,6.84375,-13.875,-8.8125,-7.03125,thing
492,3.8125,-14.125,-13.0,-10.3125,thing
493,4.8125,-13.625,-8.8125,-9.5625,thing
494,7.65625,-15.0625,-8.8125,-7.40625,thing
495,4.125,-14.625,-13.0,-10.5,thing
496,2.875,-12.625,-10.5,-9.75,thing
497,6.5,-14.1875,-13.0,-7.6875,thing
498,7.9375,-16.125,-8.8125,-16.75,thing
499,5.84375,-13.75,-8.8125,-7.90625,thing
500,0.6875,-12.875,-12.1875,-12.4375,thing
501,1.875,-11.4375,-13.0,-11.125,thing
502,4.25,-12.5,-8.8125,-8.25,thing
503,3.6875,-12.4375,-12.1875,-8.75,thing
504,7.875,-15.375,-13.0,-7.5,thing
505,6.3125,-17.125,-13.0,-10.8125,thing
506,5.125,-13.9375,-8.8125,-8.8125,thing
507,7.78125,-15.1875,-10.5,-7.40625,thing
508,4.4375,-14.25,-13.0,-9.8125,thing
509,5.9375,-14.75,-12.1875,-8.8125,thing
510,5.8125,-13.4375,-8.8125,-7.625,thing
511,6.5625,-15.375,-8.8125,-8.9375,thing
512,4.25,-14.25,-10.5,-10.0,thing
513,3.6875,-12.5,-8.8125,-10.6875,thing
514,3.3125,-12.4375,-12.1875,-9.125,thing
515,2.1875,-13.3125,-13.0,-15.1875,thing
516,3.625,-13.375,-12.1875,-9.75,thing
517,5.4375,-14.1875,-13.0,-8.75,thing
518,3.25,-11.625,-8.8125,-8.375,thing
519,9.53125,-15.5,-10.5,-5.96875,thing
520,3.375,-12.1875,-8.8125,-8.8125,thing
521,6.75,-16.0,-12.1875,-9.25,thing
522,9.03125,-15.0,-12.1875,-5.96875,thing
523,4.875,-13.6875,-8.8125,-10.5625,thing
524,4.875,-13.625,-8.8125,-8.75,thing
525,6.75,-16.625,-13.0,-9.875,thing
526,4.5625,-13.375,-12.1875,-8.8125,thing
527,3.4375,-12.1875,-8.8125,-8.75,thing
528,4.0625,-12.875,-8.8125,-11.0,thing
529,5.1875,-12.6875,-8.8125,-7.5,thing
530,9.0,-17.375,-13.0,-8.375,thing
