id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
140,-4.125,-24.125,-20.0,-23.375,coat
141,-8.125,-31.5,-23.375,-17.875,door
142,-10.375,-28.5,-18.125,-19.5,cat
143,-10.625,-25.875,-15.25,-17.625,bag
144,-10.75,-35.5,-24.75,-13.6875,fork
145,-5.625,-23.25,-17.625,-13.875,wind
146,-0.375,-22.625,-22.25,-17.0,cloth
147,-0.375,-22.125,-21.75,-14.125,knife
148,-1.125,-21.875,-20.75,-13.1875,rock
149,-0.5,-26.875,-26.375,-18.5,shoe
150,-9.875,-29.625,-19.75,-17.0,lamp
151,-5.125,-24.125,-19.0,-22.75,lamp
152,-5.25,-26.75,-21.5,-22.875,key
153,-11.625,-29.625,-18.0,-9.5,ink
154,-8.75,-27.875,-19.125,-12.8125,bird
155,-11.625,-26.375,-14.75,-14.8125,fish
156,-0.125,-19.875,-19.75,-19.5,floor
157,-11.5,-28.25,-16.75,-17.625,moon
158,-8.25,-26.375,-18.125,-12.8125,bee
159,-1.875,-21.375,-19.5,-15.9375,car
160,0.625,-23.25,-23.875,-18.875,glass
161,-5.125,-27.625,-22.5,-11.9375,paper
162,-6.5,-31.0,-24.5,-14.5625,coat
163,2.375,-20.875,-23.25,-13.5,table
164,-8.875,-25.0,-16.125,-13.5,rain
165,-9.375,-31.75,-22.375,-8.6875,bear
166,-14.25,-31.125,-16.875,-20.875,fire
167,-7.625,-24.125,-16.5,-21.375,wind
168,-1.25,-19.5,-18.25,-17.375,ink
169,-11.625,-29.0,-17.375,-16.125,coin
170,-4.25,-24.25,-20.0,-15.6875,pen
171,1.125,-17.75,-18.875,-21.125,pen
172,-3.25,-25.125,-21.875,-17.625,roof
173,-6.75,-24.0,-17.25,-23.5,chair
174,-0.75,-20.625,-19.875,-15.75,food
175,-8.125,-26.125,-18.0,-27.375,chair
176,-1.375,-21.375,-20.0,-12.5,plate
177,-7.0,-28.5,-21.5,-19.0,sand
178,-4.875,-27.75,-22.875,-21.125,coat
179,-10.5,-30.0,-19.5,-12.875,bird
180,-15.6875,-30.875,-15.1875,-13.75,dress
181,-9.25,-31.625,-22.375,-17.75,ring
182,-7.0,-30.25,-23.25,-15.75,ring
183,4.5,-24.0,-28.5,-22.75,shoe
184,-3.875,-26.5,-22.625,-18.125,box
185,1.625,-20.5,-22.125,-17.125,ring
186,-2.5,-26.625,-24.125,-18.25,metal
187,0.75,-24.0,-24.75,-14.1875,key
188,-10.875,-32.0,-21.125,-13.625,coat
189,-10.0,-25.125,-15.125,-18.125,fish
190,-2.125,-24.625,-22.5,-18.125,screw
191,-5.5,-25.375,-19.875,-18.125,car
192,-2.0,-18.25,-16.25,-19.0,sand
193,-12.8125,-28.375,-15.5625,-25.625,fire
194,-10.0,-30.875,-20.875,-17.625,knife
195,-5.1875,-19.75,-14.5625,-16.875,knife
196,-2.125,-24.25,-22.125,-12.75,roof
197,-14.0,-34.25,-20.25,-20.25,sun
198,-6.25,-25.5,-19.25,-16.375,bolt
199,-9.125,-27.375,-18.25,-17.5,bee
200,-5.25,-26.5,-21.25,-23.5,water
201,-2.625,-22.75,-20.125,-12.75,deer
202,-0.875,-21.0,-20.125,-10.9375,chair
203,-9.375,-22.625,-13.25,-22.5,snow
204,-8.875,-27.375,-18.5,-18.875,ink
205,-8.0,-24.125,-16.125,-12.625,hat
206,-7.125,-22.125,-15.0,-17.25,flower
207,-9.625,-29.5,-19.875,-16.625,car
208,-12.625,-36.75,-24.125,-15.9375,shirt
209,-13.875,-30.875,-17.0,-22.0,food
210,-6.375,-25.625,-19.25,-17.25,rain
211,-11.25,-27.0,-15.75,-12.875,wind
212,-5.5,-27.25,-21.75,-21.125,bowl
213,-6.875,-23.625,-16.75,-18.25,hat
214,-6.25,-21.75,-15.5,-20.375,dog
215,-5.75,-22.5,-16.75,-14.875,rain
216,-5.75,-27.25,-21.5,-15.6875,paper
217,-2.375,-24.75,-22.375,-20.125,key
218,1.0,-22.5,-23.5,-17.5,screw
219,-13.25,-30.5,-17.25,-19.5,key
220,-6.75,-27.25,-20.5,-16.5,knife
221,-3.375,-21.125,-17.75,-10.625,roof
222,-2.25,-21.875,-19.625,-17.375,ink
223,-5.5,-28.125,-22.625,-15.0625,spoon
224,1.25,-19.75,-21.0,-20.375,knife
225,-4.0,-23.5,-19.5,-25.25,bird
226,-9.75,-31.625,-21.875,-18.25,spoon
227,-13.8125,-28.25,-14.4375,-15.75,dog
228,-13.125,-31.0,-17.875,-14.0625,sun
229,-9.25,-32.0,-22.75,-18.25,metal
230,-4.75,-29.125,-24.375,-19.625,glass
231,-10.0,-28.125,-18.125,-16.625,pen
232,-8.25,-28.625,-20.375,-13.5625,bed
233,-9.125,-30.75,-21.625,-22.25,table
234,0.875,-21.875,-22.75,-17.625,glass
235,-12.875,-29.125,-16.25,-10.6875,watch
236,1.125,-24.25,-25.375,-16.25,box
237,-7.25,-30.0,-22.75,-9.375,wall
238,2.5,-22.125,-24.625,-20.875,ant
239,-4.625,-25.5,-20.875,-16.75,plate
240,-17.25,-29.625,-12.375,-16.25,wolf
241,-10.125,-32.25,-22.125,-20.25,roof
242,-2.25,-24.875,-22.625,-17.375,star
243,-6.75,-30.0,-23.25,-18.125,ant
244,-10.75,-29.125,-18.375,-10.5625,lamp
245,-4.5,-27.25,-22.75,-15.0,roof
246,0.5,-23.25,-23.75,-13.0,bed
247,-3.375,-24.25,-20.875,-18.375,metal
248,-3.5,-24.0,-20.5,-21.75,floor
249,-7.4375,-23.0,-15.5625,-17.125,coin
250,-9.0625,-23.125,-14.0625,-19.125,fire
251,-2.9375,-17.25,-14.3125,-16.0,snow
252,-3.625,-25.75,-22.125,-11.5,metal
253,-9.375,-30.5,-21.125,-18.5,leaf
254,-18.625,-33.5,-14.875,-19.0,sun
255,-6.75,-28.5,-21.75,-18.625,ring
256,-6.25,-30.5,-24.25,-18.25,wire
257,-9.25,-26.25,-17.0,-19.75,coin
258,-9.375,-27.75,-18.375,-17.0,cup
259,-4.25,-28.25,-24.0,-15.375,star
260,-13.875,-28.625,-14.75,-16.125,window
261,-5.875,-23.875,-18.0,-18.75,flower
262,-1.625,-20.5,-18.875,-19.75,food
263,-19.125,-36.0,-16.875,-17.25,dress
264,-6.25,-27.75,-21.5,-13.0,bed
265,-0.625,-22.25,-21.625,-16.875,floor
266,-7.75,-29.625,-21.875,-12.25,paper
267,-10.6875,-26.375,-15.6875,-8.9375,window
268,0.25,-19.25,-19.5,-14.5,watch
269,-11.125,-24.25,-13.125,-25.5,leaf
270,-10.4375,-23.375,-12.9375,-27.375,food
271,-3.75,-22.25,-18.5,-14.3125,cup
272,-5.375,-23.75,-18.375,-16.5,coin
273,-4.5,-24.375,-19.875,-14.0,lamp
274,-0.125,-22.625,-22.5,-21.875,wall
275,-15.625,-31.0,-15.375,-21.0,coin
276,-8.875,-26.625,-17.75,-11.8125,key
277,1.0,-21.375,-22.375,-20.75,door
278,-2.125,-29.25,-27.125,-19.125,ant
279,-9.125,-28.625,-19.5,-19.0,wall
280,1.875,-17.0,-18.875,-21.5,bear
281,-11.25,-32.0,-20.75,-20.625,roof
282,-3.375,-23.5,-20.125,-18.5,metal
283,-9.5,-31.375,-21.875,-20.625,bowl
284,0.375,-21.0,-21.375,-27.125,knife
285,-11.125,-25.25,-14.125,-18.25,flower
286,-7.0,-22.875,-15.875,-20.875,wood
287,-3.625,-21.75,-18.125,-9.5625,book
288,-12.625,-30.75,-18.125,-24.875,plate
289,-9.5,-27.0,-17.5,-15.9375,snow
290,-15.25,-34.0,-18.75,-18.375,bolt
291,-5.875,-24.25,-18.375,-18.25,fire
292,-8.375,-25.25,-16.875,-10.0,wood
293,-6.75,-24.75,-18.0,-16.375,fire
294,-4.25,-24.25,-20.0,-12.6875,rock
295,-1.125,-20.375,-19.25,-17.625,metal
296,-0.875,-21.875,-21.0,-9.375,chair
297,-7.875,-25.25,-17.375,-24.125,cup
298,-9.75,-29.0,-19.25,-12.875,dress
299,-10.875,-25.375,-14.5,-20.375,snow
300,-4.25,-26.25,-22.0,-12.0,leaf
301,-4.375,-29.125,-24.75,-10.75,rope
302,-0.625,-25.0,-24.375,-17.75,ring
303,-2.75,-21.375,-18.625,-12.75,table
304,-3.0,-24.625,-21.625,-10.9375,coat
305,-8.25,-27.75,-19.5,-22.375,house
306,-2.375,-25.375,-23.0,-12.625,spoon
307,-9.75,-26.375,-16.625,-13.25,cat
308,2.875,-21.75,-24.625,-20.0,metal
309,-0.25,-23.0,-22.75,-13.625,screw
310,-1.5,-25.5,-24.0,-16.0,fork
311,-11.5,-30.875,-19.375,-18.625,paper
312,-11.875,-31.375,-19.5,-15.875,chair
313,9.875,-18.25,-28.125,-19.0,ant
314,-6.5,-25.625,-19.125,-17.0,plate
315,-2.25,-28.875,-26.625,-16.625,shoe
316,-13.625,-30.25,-16.625,-8.8125,wood
317,-8.125,-30.25,-22.125,-20.875,cloth
318,-6.0,-25.0,-19.0,-14.5625,star
319,-5.25,-21.25,-16.0,-16.5,nail
320,-0.625,-18.75,-18.125,-12.75,grass
321,-9.625,-27.5,-17.875,-28.375,food
322,-4.625,-26.625,-22.0,-17.125,spoon
323,-16.875,-34.5,-17.625,-20.75,sun
324,-2.125,-21.875,-19.75,-25.625,plate
325,-9.625,-30.125,-20.5,-12.9375,bolt
326,-10.375,-29.375,-19.0,-11.375,chair
327,-5.25,-28.75,-23.5,-16.25,ant
328,-12.25,-35.75,-23.5,-16.75,key
329,-10.25,-30.125,-19.875,-15.75,coin
330,-5.25,-23.625,-18.375,-17.625,car
331,-11.875,-31.625,-19.75,-13.9375,bird
332,-0.5,-23.875,-23.375,-12.8125,hat
333,-6.625,-26.875,-20.25,-22.875,table
334,-3.75,-21.875,-18.125,-22.25,lion
335,-12.125,-30.25,-18.125,-20.25,sun
336,-7.25,-29.875,-22.625,-13.1875,chair
337,-6.625,-30.125,-23.5,-10.8125,ant
338,-12.0,-29.75,-17.75,-17.75,paper
339,0.125,-20.625,-20.75,-18.375,ink
340,-9.375,-24.25,-14.875,-15.8125,food
341,-7.5,-26.25,-18.75,-15.75,lamp
342,-6.5,-26.75,-20.25,-13.625,door
343,-21.6875,-32.0,-10.3125,-17.25,deer
344,-11.0,-28.125,-17.125,-25.0,rain
345,-2.125,-25.125,-23.0,-14.5625,box
346,-13.25,-30.875,-17.625,-14.5625,bed
347,-6.5,-28.125,-21.625,-22.75,roof
348,-8.0,-24.25,-16.25,-19.25,wood
349,-9.0,-28.25,-19.25,-12.8125,box
350,-6.25,-30.125,-23.875,-23.125,door
351,-12.125,-32.25,-20.125,-12.25,star
352,-3.125,-19.625,-16.5,-20.0,cup
353,-11.6875,-26.125,-14.4375,-22.125,bag
354,-9.875,-27.875,-18.0,-26.0,moon
355,-8.625,-32.75,-24.125,-16.75,ring
356,-9.875,-31.625,-21.75,-18.25,rock
357,-7.375,-27.0,-19.625,-18.875,nail
358,-9.0,-21.0,-12.0,-17.375,fish
359,0.5,-21.75,-22.25,-18.125,bed
360,-15.6875,-30.125,-14.4375,-16.75,snow
361,-0.75,-18.25,-17.5,-10.125,grass
362,-11.875,-26.0,-14.125,-17.375,bag
363,-7.6875,-22.5,-14.8125,-9.4375,dog
364,-11.375,-30.0,-18.625,-19.75,paper
365,-4.875,-27.25,-22.375,-12.3125,shoe
366,-14.5625,-30.5,-15.9375,-18.125,rain
367,-2.875,-26.5,-23.625,-19.0,glass
368,-12.125,-28.25,-16.125,-19.0,bee
369,-4.875,-25.875,-21.0,-11.625,ink
370,-8.625,-28.0,-19.375,-15.75,dress
371,-15.4375,-30.25,-14.8125,-16.25,water
372,-11.9375,-27.75,-15.8125,-24.5,wood
373,-9.75,-28.25,-18.5,-23.0,chair
374,-12.375,-32.0,-19.625,-12.75,coat
375,1.125,-18.125,-19.25,-17.125,bolt
376,-5.125,-26.375,-21.25,-17.0,ring
377,-0.375,-22.25,-21.875,-20.375,metal
378,-5.625,-27.875,-22.25,-17.25,roof
379,-8.0,-25.375,-17.375,-19.75,bird
380,-8.125,-25.25,-17.125,-17.0,chair
381,-5.25,-25.5,-20.25,-26.625,hat
382,-8.875,-30.5,-21.625,-14.9375,bird
383,-11.9375,-27.25,-15.3125,-16.5,wolf
384,-2.125,-22.75,-20.625,-18.0,moon
385,-9.5,-29.625,-20.125,-17.375,tree
386,1.0,-19.5,-20.5,-17.0,table
387,-9.125,-30.375,-21.25,-17.125,house
388,-11.375,-29.75,-18.375,-19.25,bird
389,-5.375,-23.625,-18.25,-21.625,grass
390,-8.125,-30.375,-22.25,-19.0,roof
391,-15.375,-31.75,-16.375,-15.25,bolt
392,-11.875,-25.75,-13.875,-16.5,snow
393,-16.125,-36.5,-20.375,-20.875,rock
394,-1.875,-21.75,-19.875,-24.125,chair
395,0.0,-20.375,-20.375,-18.375,tree
396,-12.375,-27.875,-15.5,-17.125,fire
397,-6.375,-23.875,-17.5,-20.875,nail
398,-3.0,-24.625,-21.625,-19.375,glass
399,-0.875,-22.5,-21.625,-17.125,rope
400,-11.875,-31.625,-19.75,-15.4375,pen
401,-9.625,-28.75,-19.125,-18.5,water
402,-3.0,-24.5,-21.5,-21.875,paper
403,-2.125,-26.25,-24.125,-12.3125,bird
404,-4.0,-23.375,-19.375,-12.5,watch
405,-5.75,-29.125,-23.375,-12.125,metal
406,-13.5625,-28.75,-15.1875,-16.75,food
407,-19.25,-36.0,-16.75,-12.1875,grass
408,1.0,-20.75,-21.75,-25.625,roof
409,-1.0,-24.125,-23.125,-17.25,shoe
410,-1.875,-22.0,-20.125,-22.5,paper
411,-2.625,-26.875,-24.25,-21.5,star
412,-9.375,-29.75,-20.375,-21.375,bird
413,-4.0,-29.625,-25.625,-16.5,ant
414,-2.625,-23.75,-21.125,-19.25,paper
415,-5.625,-23.75,-18.125,-19.125,star
416,-12.75,-31.625,-18.875,-18.375,plate
417,-8.0,-25.875,-17.875,-6.03125,hat
418,-8.25,-30.625,-22.375,-12.0,house
419,-5.375,-26.5,-21.125,-15.625,moon
420,-6.5,-25.625,-19.125,-13.0,hat
421,3.375,-21.625,-25.0,-25.5,fork
422,-10.25,-27.875,-17.625,-13.75,dress
423,-11.625,-28.375,-16.75,-16.625,fire
424,-1.375,-22.0,-20.625,-16.125,box
425,-0.875,-19.875,-19.0,-12.625,leaf
426,-7.0,-27.375,-20.375,-21.875,bee
427,-7.75,-24.0,-16.25,-13.8125,hat
428,-5.25,-23.125,-17.875,-16.0,bee
429,-2.125,-25.75,-23.625,-14.125,wall
430,-6.375,-32.0,-25.625,-11.0,wall
431,-9.0,-32.5,-23.5,-15.3125,spoon
432,-11.875,-31.0,-19.125,-16.25,lion
433,-5.875,-29.125,-23.25,-12.9375,house
434,-11.375,-27.875,-16.5,-16.125,moon
435,-3.625,-30.0,-26.375,-12.875,shoe
436,0.5,-21.625,-22.125,-9.0,spoon
437,-11.0,-29.5,-18.5,-15.9375,cup
438,-8.125,-28.0,-19.875,-17.125,sun
439,-6.875,-22.25,-15.375,-14.375,flower
440,-10.0,-26.25,-16.25,-21.75,sun
441,-0.75,-22.0,-21.25,-16.375,watch
442,-6.25,-23.625,-17.375,-12.875,ring
443,-6.875,-28.75,-21.875,-14.5,rope
444,-2.875,-24.625,-21.75,-18.25,key
445,-0.75,-23.875,-23.125,-12.875,metal
446,-1.375,-20.75,-19.375,-22.125,water
447,-7.75,-29.5,-21.75,-22.5,bird
448,-10.25,-27.375,-17.125,-15.6875,lamp
449,1.125,-23.625,-24.75,-15.0625,door
450,3.75,-18.0,-21.75,-15.375,wind
451,-0.25,-22.25,-22.0,-10.25,key
452,1.75,-21.25,-23.0,-15.75,shoe
453,-1.5,-28.25,-26.75,-13.4375,cloth
454,-10.75,-27.625,-16.875,-12.5,food
455,1.625,-20.25,-21.875,-13.125,key
456,-9.0625,-24.125,-15.0625,-17.375,food
457,-8.125,-31.25,-23.125,-22.0,pants
458,-7.625,-29.375,-21.75,-15.5625,bed
459,-16.25,-32.5,-16.25,-17.625,tree
460,-3.25,-25.125,-21.875,-21.25,paper
461,-1.5,-21.25,-19.75,-9.4375,moon
462,4.75,-18.375,-23.125,-8.875,table
463,-17.875,-37.5,-19.625,-20.0,nail
464,-7.375,-25.625,-18.25,-17.625,cup
465,-9.625,-25.25,-15.625,-12.125,bee
466,-3.125,-20.0,-16.875,-20.25,food
467,-10.0,-29.625,-19.625,-14.75,nail
468,-6.375,-27.25,-20.875,-13.6875,bowl
469,-1.5,-20.875,-19.375,-15.125,chair
470,-2.125,-26.0,-23.875,-20.375,door
471,-4.625,-22.125,-17.5,-13.25,leaf
472,-11.0,-27.375,-16.375,-11.4375,bear
473,-1.5,-19.75,-18.25,-18.75,ink
474,-5.375,-24.5,-19.125,-12.0,knife
475,-8.625,-26.625,-18.0,-13.5,leaf
476,-2.375,-23.0,-20.625,-12.1875,glass
477,-1.25,-21.25,-20.0,-20.75,roof
478,-2.75,-28.25,-25.5,-28.5,box
479,-5.5,-23.75,-18.25,-13.25,cup
480,-7.25,-26.25,-19.0,-10.875,book
481,-14.375,-32.25,-17.875,-17.875,floor
482,2.75,-22.125,-24.875,-8.5,cloth
483,-18.5,-33.25,-14.75,-18.5,water
484,-1.375,-24.25,-22.875,-12.1875,knife
485,-2.875,-26.0,-23.125,-17.75,cloth
486,-2.125,-22.375,-20.25,-15.75,pen
487,-3.375,-22.0,-18.625,-14.5625,sun
488,-1.75,-22.125,-20.375,-12.5625,water
489,-10.5,-28.0,-17.5,-21.375,coin
490,-12.375,-27.875,-15.5,-18.375,bag
491,4.125,-19.875,-24.0,-17.875,coat
492,-5.125,-22.625,-17.5,-19.375,fire
493,-8.25,-27.375,-19.125,-21.25,house
494,0.75,-22.25,-23.0,-20.25,coat
495,-10.5,-25.5,-15.0,-26.375,leaf
496,-5.625,-22.125,-16.5,-15.125,grass
497,-1.125,-24.875,-23.75,-22.125,shirt
498,-9.0,-27.625,-18.625,-12.6875,cup
499,1.25,-25.125,-26.375,-11.0625,fork
500,-1.375,-23.25,-21.875,-21.0,watch
501,-7.0,-25.25,-18.25,-18.125,tree
502,-9.75,-23.875,-14.125,-14.625,lion
503,-7.125,-28.875,-21.75,-17.5,metal
504,-4.625,-26.625,-22.0,-9.75,sand
505,1.875,-20.75,-22.625,-19.5,bed
506,-2.625,-24.875,-22.25,-14.5625,spoon
507,-2.5,-26.0,-23.5,-20.5,shoe
508,4.625,-17.75,-22.375,-19.875,lion
509,-8.625,-27.375,-18.75,-20.625,coin
510,-1.625,-16.75,-15.125,-15.3125,bag
511,-8.0,-26.625,-18.625,-10.0625,coin
512,-10.25,-30.5,-20.25,-25.25,pen
513,-8.75,-32.0,-23.25,-13.75,cup
514,-6.875,-26.5,-19.625,-24.25,hat
515,-6.875,-28.0,-21.125,-21.875,ink
516,-1.0,-25.875,-24.875,-23.25,cloth
517,-5.375,-22.0,-16.625,-18.875,flower
518,-8.375,-30.25,-21.875,-15.6875,door
519,-5.375,-26.125,-20.75,-18.25,hat
520,-8.875,-32.25,-23.375,-13.4375,wire
521,-9.875,-25.875,-16.0,-19.25,sun
522,-7.125,-26.5,-19.375,-15.1875,pen
523,-6.625,-28.0,-21.375,-25.625,key
524,-5.5,-23.375,-17.875,-16.375,pen
525,-10.375,-30.75,-20.375,-15.5,ring
526,-1.75,-24.125,-22.375,-19.125,cloth
527,-0.625,-23.0,-22.375,-13.4375,coat
528,-8.875,-29.5,-20.625,-16.875,bee
529,-0.625,-22.125,-21.5,-16.0,star
530,-2.75,-22.375,-19.625,-19.75,grass
531,-7.75,-28.5,-20.75,-21.375,floor
532,-7.875,-28.75,-20.875,-8.5,glass
533,-5.375,-22.75,-17.375,-13.1875,sun
534,-12.375,-32.5,-20.125,-17.875,bird
535,-16.75,-31.25,-14.5,-16.625,snow
536,-7.75,-25.375,-17.625,-13.625,lamp
537,-8.625,-29.5,-20.875,-16.25,chair
538,0.875,-20.25,-21.125,-25.375,house
539,-5.25,-25.0,-19.75,-12.625,screw
540,-12.75,-29.375,-16.625,-11.125,grass
541,-6.875,-24.125,-17.25,-14.0,cat
542,-3.375,-21.625,-18.25,-25.0,chair
543,-7.125,-24.25,-17.125,-9.5,lion
544,-10.125,-29.25,-19.125,-22.375,nail
545,-8.625,-27.5,-18.875,-17.25,nail
546,-4.875,-28.75,-23.875,-16.0,coat
547,-9.625,-29.625,-20.0,-15.875,coat
548,-11.875,-28.0,-16.125,-19.875,tree
549,0.875,-18.5,-19.375,-21.0,bowl
550,3.625,-19.75,-23.375,-17.375,fork
551,-1.375,-24.125,-22.75,-19.625,box
552,-14.0,-30.75,-16.75,-14.0625,bear
