id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
51,-23.6875,-35.5,-11.8125,-19.625,snow
52,-12.875,-31.5,-18.625,-12.625,chair
53,-11.375,-28.625,-17.25,-16.75,sun
54,-3.5,-27.5,-24.0,-14.4375,house
55,-6.5,-29.125,-22.625,-13.5,rock
56,-17.3125,-29.75,-12.4375,-18.5,fish
57,-4.375,-22.75,-18.375,-13.8125,bird
58,-0.625,-20.625,-20.0,-17.75,cup
59,-4.75,-24.375,-19.625,-19.625,coin
60,-2.375,-20.875,-18.5,-16.625,wind
61,-2.75,-22.25,-19.5,-19.25,house
62,-3.25,-26.875,-23.625,-11.125,ant
63,-10.25,-28.625,-18.375,-17.25,cat
64,0.875,-26.75,-27.625,-14.4375,ant
65,-3.125,-27.875,-24.75,-15.875,fork
66,-14.875,-37.75,-22.875,-15.625,roof
67,-2.125,-21.125,-19.0,-25.0,bird
68,2.625,-19.625,-22.25,-20.5,glass
69,-2.0,-22.375,-20.375,-13.8125,dress
70,-13.0,-35.0,-22.0,-13.75,star
71,-1.625,-21.375,-19.75,-13.1875,box
72,-2.125,-21.375,-19.25,-15.75,ink
73,-9.625,-32.75,-23.125,-14.6875,star
74,1.125,-23.375,-24.5,-12.125,spoon
75,-6.125,-21.5,-15.375,-18.875,wolf
76,-9.125,-27.0,-17.875,-22.25,sand
77,-17.0,-37.0,-20.0,-9.6875,roof
78,-13.5,-29.625,-16.125,-15.3125,food
79,-7.125,-25.875,-18.75,-17.5,fire
80,-8.25,-24.25,-16.0,-15.5,moon
81,-10.25,-31.625,-21.375,-16.125,dress
82,1.5,-19.375,-20.875,-18.5,bird
83,-6.625,-23.0,-16.375,-17.25,fish
84,-4.875,-24.5,-19.625,-18.0,coat
85,-9.25,-28.875,-19.625,-22.125,floor
86,-6.0,-27.125,-21.125,-12.9375,leaf
87,-16.625,-35.5,-18.875,-11.6875,bird
88,-1.5,-20.0,-18.5,-16.625,plate
89,-7.375,-28.75,-21.375,-19.75,stone
90,-14.75,-34.5,-19.75,-16.875,bird
91,-7.75,-21.625,-13.875,-16.75,lion
92,-4.25,-25.125,-20.875,-17.75,chair
93,-3.5,-24.875,-21.375,-20.125,table
94,-7.875,-26.875,-19.0,-22.375,sun
95,-7.875,-23.375,-15.5,-17.25,window
96,-17.0625,-32.0,-14.9375,-17.75,chair
97,-3.25,-26.5,-23.25,-9.875,rock
98,-7.625,-26.5,-18.875,-20.625,paper
99,-4.25,-17.375,-13.125,-14.3125,dog
100,-17.8125,-33.5,-15.6875,-17.375,food
101,-1.875,-26.375,-24.5,-13.4375,cloth
102,-3.5,-24.875,-21.375,-16.375,bowl
103,-7.125,-27.0,-19.875,-12.3125,hat
104,-13.375,-30.375,-17.0,-11.125,coin
105,-6.25,-23.875,-17.625,-12.625,nail
106,-6.625,-21.625,-15.0,-16.875,rain
107,-10.5,-24.375,-13.875,-14.6875,snow
108,-10.125,-33.5,-23.375,-19.75,wall
109,1.0,-22.375,-23.375,-14.0625,spoon
110,-0.375,-26.0,-25.625,-19.25,cloth
111,-14.5,-31.75,-17.25,-14.0,fire
112,-2.75,-23.5,-20.75,-16.25,roof
113,-9.625,-33.0,-23.375,-12.375,fork
114,-15.625,-28.25,-12.625,-18.0,flower
115,-10.25,-27.875,-17.625,-24.25,watch
116,-14.5,-28.75,-14.25,-16.5,snow
117,-4.625,-26.5,-21.875,-17.875,bolt
118,-12.875,-30.25,-17.375,-19.5,grass
119,-7.75,-24.75,-17.0,-22.125,water
120,-7.5,-26.25,-18.75,-20.125,water
121,-8.5,-29.125,-20.625,-17.0,table
122,-1.125,-24.125,-23.0,-10.375,box
123,-4.0,-24.25,-20.25,-9.375,leaf
124,-0.25,-18.125,-17.875,-20.75,bear
125,-10.625,-26.375,-15.75,-16.625,bear
126,-4.625,-25.25,-20.625,-17.25,dress
127,-1.375,-23.125,-21.75,-20.0,wall
128,-0.625,-23.875,-23.25,-19.125,shoe
129,-14.875,-33.0,-18.125,-15.5625,bee
130,-3.75,-24.625,-20.875,-16.375,bowl
131,-8.5,-29.375,-20.875,-15.125,bee
132,-8.875,-25.5,-16.625,-16.5,pants
133,-11.5,-30.875,-19.375,-7.71875,house
134,-4.875,-25.0,-20.125,-21.0,rope
135,-13.25,-32.75,-19.5,-17.5,car
136,-10.125,-26.625,-16.5,-21.125,bear
137,-4.625,-23.125,-18.5,-13.8125,book
138,-5.625,-25.875,-20.25,-16.125,bowl
139,0.75,-20.25,-21.0,-9.6875,key
140,-4.0,-24.0,-20.0,-23.375,coat
141,-8.375,-31.75,-23.375,-17.875,door
142,-10.125,-28.375,-18.25,-19.5,cat
143,-10.875,-26.125,-15.25,-17.875,bag
144,-9.875,-34.75,-24.875,-13.8125,fork
145,-4.75,-23.25,-18.5,-14.0625,wind
146,-0.125,-22.625,-22.5,-16.625,cloth
147,-0.75,-22.375,-21.625,-14.125,knife
148,-1.25,-22.0,-20.75,-13.375,rock
149,-0.75,-27.25,-26.5,-18.375,shoe
150,-9.375,-29.125,-19.75,-17.125,lamp
151,-5.375,-23.875,-18.5,-22.625,lamp
152,-5.125,-26.75,-21.625,-22.875,key
153,-12.25,-30.25,-18.0,-9.1875,ink
154,-8.625,-28.0,-19.375,-12.75,bird
155,-12.375,-26.625,-14.25,-14.75,fish
156,0.0,-19.75,-19.75,-19.625,floor
157,-11.25,-28.0,-16.75,-17.75,moon
158,-8.625,-26.625,-18.0,-12.6875,bee
159,-1.875,-21.25,-19.375,-15.9375,car
160,0.75,-23.0,-23.75,-18.5,glass
161,-5.375,-27.75,-22.375,-11.8125,paper
162,-6.375,-31.25,-24.875,-14.625,coat
163,1.375,-21.125,-22.5,-13.625,table
164,-9.375,-25.375,-16.0,-13.25,rain
165,-9.0,-31.375,-22.375,-8.4375,bear
166,-14.625,-31.125,-16.5,-20.75,fire
167,-7.5,-24.125,-16.625,-21.75,wind
168,-1.375,-19.375,-18.0,-17.625,ink
169,-12.125,-29.5,-17.375,-16.125,coin
170,-4.25,-24.375,-20.125,-15.75,pen
171,0.875,-17.875,-18.75,-20.875,pen
172,-3.125,-25.125,-22.0,-17.625,roof
173,-6.625,-23.875,-17.25,-23.5,chair
174,-1.0,-20.625,-19.625,-15.8125,food
175,-7.75,-26.125,-18.375,-27.0,chair
176,-1.125,-21.125,-20.0,-12.4375,plate
177,-7.375,-28.625,-21.25,-19.625,sand
178,-4.875,-27.875,-23.0,-21.125,coat
179,-11.0,-30.25,-19.25,-12.875,bird
180,-16.0625,-31.125,-15.0625,-13.75,dress
181,-9.25,-31.375,-22.125,-17.625,ring
182,-7.0,-30.375,-23.375,-15.5,ring
183,4.875,-23.75,-28.625,-23.0,shoe
184,-3.375,-26.375,-23.0,-18.125,box
185,1.625,-20.625,-22.25,-16.875,ring
186,-2.375,-26.625,-24.25,-17.875,metal
187,0.75,-24.125,-24.875,-14.3125,key
188,-11.125,-32.0,-20.875,-13.375,coat
189,-10.125,-25.25,-15.125,-18.375,fish
190,-1.375,-24.0,-22.625,-18.25,screw
191,-5.875,-25.75,-19.875,-17.875,car
192,-2.5,-18.5,-16.0,-18.875,sand
193,-13.0,-28.5,-15.5,-25.875,fire
194,-10.375,-31.0,-20.625,-17.5,knife
195,-5.1875,-19.75,-14.5625,-17.0,knife
196,-2.0,-24.25,-22.25,-12.5625,roof
197,-13.875,-34.25,-20.375,-20.125,sun
198,-5.875,-25.375,-19.5,-16.25,bolt
199,-9.125,-27.25,-18.125,-17.625,bee
200,-5.75,-27.0,-21.25,-23.5,water
201,-2.75,-22.875,-20.125,-12.0625,deer
202,-1.25,-21.25,-20.0,-10.75,chair
203,-8.9375,-22.125,-13.1875,-22.875,snow
204,-8.875,-27.625,-18.75,-19.125,ink
205,-7.625,-23.875,-16.25,-12.6875,hat
206,-7.4375,-22.375,-14.9375,-17.125,flower
207,-9.25,-29.375,-20.125,-16.625,car
208,-13.125,-37.5,-24.375,-16.0,shirt
209,-13.625,-30.625,-17.0,-21.75,food
210,-6.25,-25.5,-19.25,-17.375,rain
211,-11.0,-27.0,-16.0,-12.875,wind
212,-5.625,-27.25,-21.625,-21.0,bowl
213,-7.75,-24.0,-16.25,-18.0,hat
214,-6.1875,-21.875,-15.6875,-20.25,dog
215,-5.5,-22.375,-16.875,-15.0625,rain
216,-6.125,-27.125,-21.0,-15.875,paper
217,-2.125,-24.5,-22.375,-19.75,key
218,0.875,-22.75,-23.625,-17.5,screw
219,-13.25,-30.5,-17.25,-19.5,key
220,-7.25,-27.875,-20.625,-16.625,knife
221,-3.25,-21.0,-17.75,-10.5,roof
222,-2.375,-22.0,-19.625,-17.625,ink
223,-5.875,-28.375,-22.5,-15.375,spoon
224,1.625,-19.875,-21.5,-20.0,knife
225,-4.25,-23.875,-19.625,-26.0,bird
226,-8.875,-31.0,-22.125,-18.25,spoon
227,-14.875,-29.125,-14.25,-15.8125,dog
228,-13.25,-31.125,-17.875,-14.0625,sun
229,-10.125,-32.5,-22.375,-18.375,metal
230,-5.0,-29.125,-24.125,-19.875,glass
231,-10.0,-28.0,-18.0,-16.375,pen
232,-8.875,-28.875,-20.0,-13.375,bed
233,-9.5,-31.125,-21.625,-22.25,table
234,0.5,-22.125,-22.625,-17.5,glass
235,-13.125,-29.5,-16.375,-10.375,watch
236,1.25,-24.5,-25.75,-16.375,box
237,-7.0,-29.875,-22.875,-9.4375,wall
238,2.875,-22.0,-24.875,-20.75,ant
239,-5.125,-25.875,-20.75,-16.875,plate
240,-17.4375,-29.875,-12.4375,-16.125,wolf
241,-10.0,-31.875,-21.875,-20.125,roof
242,-2.375,-25.125,-22.75,-17.125,star
243,-6.875,-30.0,-23.125,-17.875,ant
244,-11.125,-29.375,-18.25,-10.75,lamp
245,-5.125,-27.875,-22.75,-14.9375,roof
246,0.625,-23.0,-23.625,-13.3125,bed
247,-3.75,-24.375,-20.625,-18.625,metal
248,-3.875,-24.5,-20.625,-22.125,floor
249,-7.375,-23.0,-15.625,-17.375,coin
250,-9.125,-23.375,-14.25,-19.25,fire
251,-2.9375,-17.5,-14.5625,-16.25,snow
252,-4.0,-26.125,-22.125,-11.625,metal
253,-10.0,-31.0,-21.0,-18.5,leaf
254,-18.4375,-33.0,-14.5625,-18.75,sun
255,-6.5,-28.375,-21.875,-18.5,ring
256,-6.875,-31.0,-24.125,-18.375,wire
257,-8.25,-25.5,-17.25,-19.375,coin
258,-9.75,-28.125,-18.375,-17.0,cup
259,-4.25,-28.5,-24.25,-15.5625,star
260,-13.875,-28.5,-14.625,-16.125,window
261,-6.25,-24.0,-17.75,-18.875,flower
262,-1.75,-20.375,-18.625,-19.625,food
263,-18.875,-35.75,-16.875,-17.0,dress
264,-6.625,-28.0,-21.375,-12.9375,bed
265,-0.625,-22.5,-21.875,-17.0,floor
266,-8.0,-29.75,-21.75,-12.1875,paper
267,-10.9375,-26.25,-15.3125,-8.8125,window
268,0.0,-19.125,-19.125,-14.625,watch
269,-10.4375,-24.0,-13.5625,-25.625,leaf
270,-10.375,-23.25,-12.875,-27.125,food
271,-3.75,-22.25,-18.5,-14.5,cup
272,-5.375,-24.0,-18.625,-16.5,coin
273,-4.375,-24.375,-20.0,-13.6875,lamp
274,0.0,-22.625,-22.625,-21.5,wall
275,-15.875,-31.25,-15.375,-21.125,coin
276,-9.0,-26.875,-17.875,-11.5625,key
277,0.75,-21.25,-22.0,-20.75,door
278,-1.75,-29.0,-27.25,-19.0,ant
279,-9.0,-28.5,-19.5,-18.875,wall
280,1.875,-16.75,-18.625,-22.125,bear
281,-11.75,-32.25,-20.5,-20.875,roof
282,-3.0,-23.5,-20.5,-18.125,metal
283,-9.625,-31.25,-21.625,-20.5,bowl
284,0.25,-20.75,-21.0,-27.0,knife
285,-11.375,-25.375,-14.0,-18.375,flower
286,-6.8125,-22.75,-15.9375,-20.875,wood
287,-3.75,-22.0,-18.25,-9.6875,book
288,-12.125,-30.625,-18.5,-25.375,plate
289,-9.25,-27.0,-17.75,-15.875,snow
290,-14.875,-33.5,-18.625,-18.125,bolt
291,-5.875,-24.125,-18.25,-18.5,fire
292,-8.625,-25.625,-17.0,-10.0,wood
293,-6.625,-24.875,-18.25,-16.5,fire
294,-4.375,-24.25,-19.875,-12.875,rock
295,-0.875,-20.25,-19.375,-17.625,metal
296,-0.5,-21.875,-21.375,-9.3125,chair
297,-8.5,-25.625,-17.125,-24.5,cup
298,-9.875,-29.0,-19.125,-12.6875,dress
299,-10.375,-24.75,-14.375,-20.375,snow
300,-4.75,-26.5,-21.75,-11.8125,leaf
301,-4.75,-29.375,-24.625,-10.75,rope
302,-0.375,-25.0,-24.625,-17.875,ring
303,-2.75,-21.5,-18.75,-12.625,table
304,-3.0,-24.5,-21.5,-11.125,coat
305,-8.375,-27.75,-19.375,-22.5,house
306,-1.75,-24.625,-22.875,-12.875,spoon
307,-9.625,-26.25,-16.625,-13.125,cat
308,2.625,-21.625,-24.25,-20.0,metal
309,-0.125,-22.75,-22.625,-13.375,screw
310,-1.75,-25.5,-23.75,-15.875,fork
311,-11.25,-30.75,-19.5,-18.75,paper
312,-11.5,-30.875,-19.375,-15.875,chair
313,9.625,-18.25,-27.875,-18.625,ant
314,-6.5,-25.625,-19.125,-16.625,plate
315,-3.125,-29.125,-26.0,-16.625,shoe
316,-13.75,-30.125,-16.375,-8.625,wood
317,-8.0,-30.25,-22.25,-20.875,cloth
318,-5.5,-24.75,-19.25,-14.5,star
319,-5.0,-21.125,-16.125,-16.375,nail
320,-0.625,-19.0,-18.375,-12.375,grass
321,-9.875,-27.75,-17.875,-28.375,food
322,-4.75,-26.75,-22.0,-16.75,spoon
323,-17.0,-34.25,-17.25,-20.875,sun
324,-2.0,-21.75,-19.75,-25.375,plate
325,-9.75,-30.375,-20.625,-13.125,bolt
326,-10.75,-29.5,-18.75,-11.375,chair
327,-5.625,-29.0,-23.375,-16.25,ant
328,-12.375,-35.5,-23.125,-16.375,key
329,-9.75,-29.875,-20.125,-15.875,coin
330,-5.625,-23.75,-18.125,-17.625,car
331,-11.25,-31.375,-20.125,-14.125,bird
332,-0.75,-23.875,-23.125,-12.375,hat
333,-6.125,-26.375,-20.25,-23.0,table
334,-3.875,-21.875,-18.0,-22.5,lion
335,-12.0,-30.375,-18.375,-20.625,sun
336,-6.75,-29.5,-22.75,-13.25,chair
337,-6.75,-30.0,-23.25,-10.875,ant
338,-12.625,-30.375,-17.75,-17.875,paper
339,-0.125,-20.625,-20.5,-18.5,ink
340,-9.0625,-24.0,-14.9375,-15.75,food
341,-7.125,-26.125,-19.0,-15.5625,lamp
342,-6.75,-26.75,-20.0,-13.5,door
343,-22.1875,-32.75,-10.5625,-16.75,deer
344,-11.0,-28.125,-17.125,-24.75,rain
345,-1.875,-24.75,-22.875,-14.6875,box
346,-13.25,-31.0,-17.75,-14.125,bed
347,-6.5,-28.25,-21.75,-23.0,roof
348,-8.5625,-24.5,-15.9375,-19.375,wood
349,-8.625,-28.0,-19.375,-12.3125,box
350,-6.5,-30.375,-23.875,-22.875,door
351,-11.375,-31.875,-20.5,-12.375,star
352,-3.25,-19.875,-16.625,-20.25,cup
353,-11.5,-26.125,-14.625,-22.375,bag
354,-9.375,-27.625,-18.25,-25.875,moon
355,-8.875,-32.75,-23.875,-16.875,ring
356,-10.0,-31.5,-21.5,-18.0,rock
357,-7.375,-26.875,-19.5,-19.25,nail
358,-8.6875,-20.625,-11.9375,-17.5,fish
359,0.375,-21.625,-22.0,-18.0,bed
360,-15.625,-30.0,-14.375,-17.0,snow
361,-0.75,-18.625,-17.875,-10.125,grass
362,-12.625,-26.75,-14.125,-17.25,bag
363,-7.625,-22.5,-14.875,-9.5625,dog
364,-11.5,-30.125,-18.625,-19.75,paper
365,-5.375,-27.5,-22.125,-13.0,shoe
366,-14.625,-30.5,-15.875,-18.0,rain
367,-3.0,-26.75,-23.75,-18.75,glass
368,-12.8125,-28.75,-15.9375,-19.125,bee
369,-4.875,-26.0,-21.125,-11.6875,ink
370,-9.25,-28.375,-19.125,-15.75,dress
371,-15.4375,-30.25,-14.8125,-16.0,water
372,-11.9375,-27.875,-15.9375,-25.0,wood
373,-9.875,-28.125,-18.25,-22.75,chair
374,-13.125,-32.5,-19.375,-12.5625,coat
375,0.625,-18.25,-18.875,-16.875,bolt
376,-5.75,-26.625,-20.875,-16.875,ring
377,-0.125,-22.375,-22.25,-20.375,metal
378,-5.75,-28.125,-22.375,-17.625,roof
379,-8.25,-25.375,-17.125,-19.75,bird
380,-8.375,-25.125,-16.75,-17.125,chair
381,-5.5,-25.75,-20.25,-26.5,hat
382,-8.875,-30.5,-21.625,-15.1875,bird
383,-12.125,-27.25,-15.125,-16.375,wolf
384,-2.375,-23.0,-20.625,-18.375,moon
385,-9.125,-29.375,-20.25,-17.25,tree
386,1.125,-19.5,-20.625,-17.5,table
387,-9.125,-30.25,-21.125,-17.25,house
388,-11.875,-30.125,-18.25,-19.25,bird
389,-5.75,-24.0,-18.25,-21.375,grass
390,-7.875,-29.625,-21.75,-19.375,roof
391,-15.375,-31.75,-16.375,-14.9375,bolt
392,-12.5625,-25.75,-13.1875,-16.75,snow
393,-15.5,-36.0,-20.5,-20.5,rock
394,-2.625,-22.0,-19.375,-24.25,chair
395,0.0,-20.375,-20.375,-18.375,tree
396,-12.25,-28.0,-15.75,-17.5,fire
397,-6.875,-24.0,-17.125,-21.0,nail
398,-2.875,-24.625,-21.75,-19.5,glass
399,-0.875,-22.25,-21.375,-17.5,rope
400,-12.125,-31.875,-19.75,-15.8125,pen
401,-9.5,-28.625,-19.125,-18.5,water
402,-3.25,-24.5,-21.25,-22.125,paper
403,-2.75,-26.625,-23.875,-12.375,bird
404,-4.25,-23.5,-19.25,-12.25,watch
405,-5.75,-29.125,-23.375,-12.25,metal
406,-13.625,-28.75,-15.125,-16.875,food
407,-19.75,-36.75,-17.0,-12.3125,grass
408,1.875,-20.375,-22.25,-25.75,roof
409,-0.625,-24.0,-23.375,-17.375,shoe
410,-2.125,-22.125,-20.0,-22.0,paper
411,-2.25,-26.75,-24.5,-21.375,star
412,-9.125,-29.625,-20.5,-21.375,bird
413,-3.75,-29.625,-25.875,-16.625,ant
414,-2.125,-23.5,-21.375,-19.25,paper
415,-5.75,-23.75,-18.0,-19.125,star
416,-12.875,-31.75,-18.875,-18.25,plate
417,-8.875,-26.5,-17.625,-5.9375,hat
418,-8.75,-30.75,-22.0,-11.625,house
419,-5.125,-26.75,-21.625,-15.6875,moon
420,-6.125,-25.375,-19.25,-13.125,hat
421,2.875,-21.75,-24.625,-25.375,fork
422,-9.75,-27.625,-17.875,-13.625,dress
423,-12.0,-28.625,-16.625,-16.25,fire
424,-1.0,-22.0,-21.0,-15.9375,box
425,-1.5,-20.25,-18.75,-12.5,leaf
426,-7.0,-27.375,-20.375,-22.0,bee
427,-8.375,-24.375,-16.0,-13.625,hat
428,-5.5,-23.25,-17.75,-16.125,bee
429,-2.25,-25.75,-23.5,-14.125,wall
430,-6.875,-32.5,-25.625,-11.125,wall
431,-9.5,-32.75,-23.25,-15.3125,spoon
432,-11.75,-31.0,-19.25,-16.125,lion
433,-6.5,-29.375,-22.875,-12.5625,house
434,-11.375,-28.125,-16.75,-16.125,moon
435,-3.5,-30.25,-26.75,-12.9375,shoe
436,0.875,-21.5,-22.375,-9.0625,spoon
437,-11.125,-29.625,-18.5,-15.8125,cup
438,-8.5,-28.0,-19.5,-17.0,sun
439,-7.0625,-22.5,-15.4375,-14.1875,flower
440,-9.875,-26.375,-16.5,-22.125,sun
441,-0.5,-21.75,-21.25,-16.375,watch
442,-6.125,-23.75,-17.625,-12.9375,ring
443,-7.125,-29.0,-21.875,-14.625,rope
444,-3.375,-25.0,-21.625,-17.75,key
445,-0.625,-24.0,-23.375,-12.875,metal
446,-1.875,-21.0,-19.125,-22.375,water
447,-7.75,-29.625,-21.875,-22.125,bird
448,-10.125,-27.625,-17.5,-15.9375,lamp
449,1.125,-23.875,-25.0,-14.9375,door
450,3.625,-18.0,-21.625,-15.0,wind
451,-0.125,-22.25,-22.125,-10.5625,key
452,1.625,-21.25,-22.875,-15.5625,shoe
453,-1.5,-28.25,-26.75,-13.4375,cloth
454,-10.875,-27.75,-16.875,-12.625,food
455,1.875,-20.25,-22.125,-13.125,key
456,-9.5625,-24.25,-14.6875,-17.75,food
457,-8.25,-31.125,-22.875,-21.5,pants
458,-8.75,-30.375,-21.625,-15.3125,bed
459,-16.25,-32.25,-16.0,-17.875,tree
460,-3.875,-25.25,-21.375,-20.875,paper
461,-1.25,-21.25,-20.0,-9.4375,moon
462,4.875,-18.375,-23.25,-8.8125,table
463,-18.0,-37.5,-19.5,-20.0,nail
464,-7.375,-25.75,-18.375,-17.25,cup
465,-9.75,-25.5,-15.75,-12.1875,bee
466,-3.625,-20.125,-16.5,-20.375,food
467,-9.625,-29.625,-20.0,-15.0,nail
468,-6.875,-27.875,-21.0,-13.9375,bowl
469,-1.25,-20.875,-19.625,-15.125,chair
470,-2.625,-26.375,-23.75,-20.5,door
471,-4.875,-21.875,-17.0,-13.5,leaf
472,-11.0,-27.25,-16.25,-11.375,bear
473,-1.5,-19.75,-18.25,-18.75,ink
474,-5.375,-24.375,-19.0,-11.875,knife
475,-8.875,-26.875,-18.0,-13.5625,leaf
476,-2.5,-23.375,-20.875,-12.4375,glass
477,-1.875,-21.625,-19.75,-20.625,roof
478,-3.375,-28.75,-25.375,-28.125,box
479,-5.875,-23.75,-17.875,-13.375,cup
480,-7.5,-26.25,-18.75,-11.25,book
481,-14.625,-32.5,-17.875,-18.25,floor
482,2.75,-22.25,-25.0,-8.5,cloth
483,-18.4375,-33.25,-14.8125,-18.375,water
484,-1.25,-24.25,-23.0,-12.5,knife
485,-3.125,-26.25,-23.125,-18.0,cloth
486,-1.75,-22.5,-20.75,-15.375,pen
487,-4.125,-22.75,-18.625,-14.75,sun
488,-2.375,-22.625,-20.25,-12.75,water
489,-9.5,-27.25,-17.75,-21.5,coin
490,-12.4375,-28.0,-15.5625,-18.5,bag
491,3.625,-20.125,-23.75,-18.0,coat
492,-4.875,-22.375,-17.5,-19.375,fire
493,-8.625,-27.75,-19.125,-21.125,house
494,0.875,-22.125,-23.0,-20.0,coat
495,-11.0625,-25.875,-14.8125,-26.375,leaf
496,-6.0,-22.125,-16.125,-14.75,grass
497,-1.5,-25.25,-23.75,-22.375,shirt
498,-9.0,-27.625,-18.625,-12.4375,cup
499,0.875,-25.25,-26.125,-10.9375,fork
500,-1.375,-23.375,-22.0,-20.75,watch
501,-7.125,-25.25,-18.125,-18.375,tree
502,-9.75,-23.875,-14.125,-14.4375,lion
503,-6.875,-28.75,-21.875,-17.375,metal
504,-4.75,-26.375,-21.625,-9.8125,sand
505,2.0,-20.625,-22.625,-19.5,bed
506,-2.75,-25.0,-22.25,-14.5,spoon
507,-2.75,-26.0,-23.25,-20.75,shoe
508,4.25,-18.0,-22.25,-20.0,lion
509,-9.0,-27.625,-18.625,-20.875,coin
510,-1.9375,-16.875,-14.9375,-15.125,bag
511,-7.5,-26.125,-18.625,-9.9375,coin
512,-10.25,-30.5,-20.25,-25.25,pen
513,-8.25,-32.25,-24.0,-13.5625,cup
514,-6.375,-26.25,-19.875,-24.75,hat
515,-7.375,-28.25,-20.875,-21.875,ink
516,-0.625,-25.875,-25.25,-23.5,cloth
517,-5.625,-21.875,-16.25,-19.0,flower
518,-8.25,-29.875,-21.625,-15.6875,door
519,-6.125,-26.625,-20.5,-18.125,hat
520,-9.875,-33.25,-23.375,-13.4375,wire
521,-9.75,-26.125,-16.375,-19.25,sun
522,-7.125,-26.375,-19.25,-15.1875,pen
523,-6.375,-27.75,-21.375,-25.875,key
524,-5.75,-23.375,-17.625,-16.375,pen
525,-11.0,-31.375,-20.375,-15.3125,ring
526,-1.375,-23.875,-22.5,-19.125,cloth
527,-0.625,-23.125,-22.5,-13.4375,coat
528,-8.625,-29.5,-20.875,-17.0,bee
529,-1.125,-22.75,-21.625,-15.8125,star
530,-3.125,-22.75,-19.625,-19.5,grass
531,-7.875,-28.5,-20.625,-21.375,floor
532,-7.875,-28.75,-20.875,-8.5625,glass
533,-5.25,-22.5,-17.25,-13.1875,sun
534,-12.375,-32.5,-20.125,-17.625,bird
535,-16.875,-31.375,-14.5,-16.875,snow
536,-8.25,-25.75,-17.5,-13.5,lamp
537,-9.125,-29.875,-20.75,-16.375,chair
538,0.75,-20.25,-21.0,-25.5,house
539,-5.375,-25.0,-19.625,-12.5625,screw
540,-12.75,-29.25,-16.5,-11.1875,grass
541,-6.625,-24.0,-17.375,-13.5,cat
542,-3.75,-21.625,-17.875,-25.0,chair
543,-7.25,-24.25,-17.0,-9.5625,lion
544,-10.375,-29.25,-18.875,-22.25,nail
545,-8.5,-27.625,-19.125,-17.375,nail
546,-4.375,-28.125,-23.75,-15.6875,coat
547,-9.625,-29.625,-20.0,-15.5625,coat
548,-11.875,-28.125,-16.25,-20.0,tree
549,0.375,-18.75,-19.125,-20.875,bowl
550,3.75,-19.75,-23.5,-17.375,fork
551,-1.625,-24.5,-22.875,-19.375,box
